"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"SCRAPE: Side-Channel Attack to Reveal Alphanumeric Passwords from EEG Signals","A. Sarma; G. Thamilarasu","Computing and Software Systems, University of Washington Bothell, Bothell, USA; Computing and Software Systems, University of Washington Bothell, Bothell, USA",2024 International Conference on Cyber-Enabled Distributed Computing and Knowledge Discovery (CyberC),"3 Dec 2024","2024","","","139","145","In recent years, wearable Internet of Things (IoT) devices, such as brain-sensing headsets, have gained popularity for their ability to provide insights into users’ well-being. These devices record Electroencephalography (EEG) signals, which are traditionally used in medical settings to monitor brain activity. With the advent of affordable EEG headsets, this technology has become more accessible to the general public. However, these devices are not without security vulnerabilities, which hackers can exploit to intercept users’ EEG data. Recent research has demonstrated that EEG signals, when processed and analyzed using machine learning, can be used to infer user conditions or activities, such as muscle movements, emotions, or even limited keyboard input.In this paper, we explore the potential of deep learning to infer the digits and words typed on a keyboard based on a person’s recorded EEG signals, achieving high accuracy. If deep learning techniques can be employed to deduce user activity from EEG signals, they could potentially expose sensitive and private information, such as password entry. Our contributions include demonstrating an attack model by developing and comparing various deep learning models to infer the digits and words typed by a person wearing an EEG headset. We also detail the process of reading raw EEG signals from a consumer-grade EEG headset and implementing a series of noise filters and signal transformations to refine the signal samples. Finally, we develop and test both CNN and RNN models for EEG signal classification to accurately infer passwords.","2833-8898","979-8-3315-0689-6","10.1109/CyberC62439.2024.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10771200","wearable security;EEG;BCI security;deep learning","Headphones;Deep learning;Keyboards;Passwords;Side-channel attacks;Brain modeling;Electroencephalography;Security;Biomedical monitoring;Monitoring","","","","15","IEEE","3 Dec 2024","","","IEEE","IEEE Conferences"
"Investigation of stroop effect using event related potentials of elite karate players","E. S. Atiş; C. E. Özcan; M. Assem; A. D. Duru; H. B. Çotuk","Marmara Üniversitesi Beden Eğitimi ve Spor Yüksekokulu Antrenörlük Eğitimi Bölümü, Spor Sağlık AD., İstanbul, Turkey; Marmara Üniversitesi Beden Eğitimi ve Spor Yüksekokulu Antrenörlük Eğitimi Bölümü, Hareket Antrenman AD., İstanbul, Turkey; Bogazici Universitesi, Istanbul, TR; Marmara Üniversitesi Beden Eğitimi ve Spor Yüksekokulu Antrenörlük Eğitimi Bölümü, Spor Sağlık AD., İstanbul, Turkey; Marmara Üniversitesi Beden Eğitimi ve Spor Yüksekokulu Antrenörlük Eğitimi Bölümü, Spor Sağlık AD., İstanbul, Turkey",2015 Medical Technologies National Conference (TIPTEKNO),"7 Jan 2016","2015","","","1","4","The Stroop Colour Word Test is a measurement technique to assess the cognitive flexibility and attention. Event related potentials via electroencephalography is used to examine the cortical activity differences during The Stroop Test. The aim of this study was to examine the electroencephalogram (EEG) activity during Stroop Test of elite Karate players (n=10) and control group (n=10). It was asked to participants to click on Right Arrow Key of the keyboard when the colour and the word was congruent and click on Left Arrow Key when it was incongruent. Event related potentials were recorded by EEG to analyse the performance of Stroop Test. There was no significant differences between Elite Karate players and control group during 390-410 ms comparing colour word match (p=0.36, p=0.24). There was a significant difference for all participant comparing to compatible answers.","","978-1-4673-7765-2","10.1109/TIPTEKNO.2015.7374624","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7374624","Karate;Cortical Activation;The Stroop Test;EEG","Electroencephalography;Color;Yttrium;Physiology;Neuroscience;Interference;Measurement techniques","","","","","IEEE","7 Jan 2016","","","IEEE","IEEE Conferences"
"Analysis of Pilot’s Training Effect Based on EEG Signal","F. Zhang; D. Chen; D. Wu","College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, Nanjing, China",2020 IEEE 2nd International Conference on Civil Aviation Safety and Information Technology (ICCASIT,"9 Mar 2021","2020","","","981","986","In order to evaluate the effectiveness of EEG entropy value to reflect the pilot's brain activity, this study collected the EEG data of pilot in the flight training simulator which can simulate the airfield traffic pattern, and the approximate entropy algorithm was used to process the EEG data. The analysis compares EEG signal activity characteristics of the pilot in different flight stages, different meteorological conditions and different training levels using t test and linear regression method. The results showed that the EEG entropy can be used to evaluate the training effect of pilots, when the entropy reaches a fixed value, the next stage of training can be carried out. Good flight training effect can effectively reduce flight accidents caused by human factors and improve flight safety.","","978-1-7281-9948-1","10.1109/ICCASIT50869.2020.9368705","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9368705","EEG;approximate entropy;flight training;flight simulator","Training;Traffic control;Airports;Electroencephalography;Entropy;Safety;Occipital Lobe","","1","","20","IEEE","9 Mar 2021","","","IEEE","IEEE Conferences"
"Change-point analysis of single-trial EEG of auditory and visual oddball tasks","A. S. Dizaji; H. Soltanian-Zadeh","School of Cognitive Sciences, Institute for Research in Fundamental Sciences (IPM), Tehran, Iran; School of Cognitive Sciences, Institute for Research in Fundamental Sciences (IPM), Tehran, Iran",2016 24th Iranian Conference on Electrical Engineering (ICEE),"10 Oct 2016","2016","","","912","916","The brain rhythms defined by specific frequency-bands of electroencephalography (EEG) signal are generally thought to represent diverse cognitive processes which wax and wane with sub-second resolutions at different parts of the cortex. Furthermore, single-trial analysis of EEG is believed to show more realistic pictures of ongoing and event-related activities of the brain with millisecond resolution. Here, we present a nonparametric multiple change-point detection and estimation method for analysis of single-trial EEG recorded during auditory and visual oddball tasks. In a simple attention task like oddball, the frontal cortex of the brain is responsible for distinguishing and responding appropriately to target and standard events. With sub-second resolution at the frontal cortex, we show that the α-band activity changes according to “inhibition timing” hypothesis and the β-band activity is in line with “maintaining the status quo” hypothesis.","","978-1-4673-8789-7","10.1109/IranianCEE.2016.7585650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7585650","electroencephalography;auditory/visual oddball task;single-trial analysis;change-point analysis;(α, ß)-band powers;frontal cortex","Electroencephalography;Visualization;Electrodes;Standards;Finite impulse response filters;Power harmonic filters;Estimation","","","","11","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Balancing Noise Reduction and Signal Preservation in EEG Signal for Mental Stress Detection Through Comparative Analysis of Filtering Techniques","D. U. Surya; S. H. Pramono; P. Mudjirahardjo; M. A. Muslim","Faculty of Engineering, Faculty of Vocational Studies, Universitas Brawijaya, Universitas Brawijaya, Malang, Indonesia; Faculty of Engineering, Universitas Brawijaya, Malang, Indonesia; Faculty of Engineering, Universitas Brawijaya, Malang, Indonesia; Faculty of Engineering, Universitas Brawijaya, Malang, Indonesia",2024 Beyond Technology Summit on Informatics International Conference (BTS-I2C),"1 Apr 2025","2024","","","41","46","This study conducts a comparative analysis of Kalman, Savitzky-Golay, Median, and Fixed Lag filters in enhancing EEG signal quality for mental stress detection. EEG data were collected from 40 participants (26 males, 14 females) using a 32-channel Emotiv Epoc Flex headset, sampled at 128 Hz. The participants engaged in stress-inducing arithmetic problems, Stroop tests, and mirror image identification. These tasks were designed to create varying levels of mental stress, which were essential for analyzing the effectiveness of filtering techniques in noise reduction and signal preservation. The effectiveness of each filter was assessed based on performance metrics such as Mean Squared Error (MSE), Mean Absolute Error (MAE), Root Mean Squared Error (RMSE), and the reduction in Standard Deviation (STD) and Variance (VAR). The Kalman Smoother gave a moderate performance: an MSE of 1122.07, MAE of 21.43, RMSE of 31.94, and noise reduction of 13.4% in STD and 62.72% in VAR. Also, the Savitzky-Golay filter performed moderately, which slightly underperformed in comparison with the Kalman filter. The Median filter shows high accuracy of the signal with low values of MSE, MAE, and RMSE; notwithstanding, it has low noise reduction, as can be viewed by low STD and VAR reduction. The Fixed Lag filter is very good in noise reduction, reducing STD and VAR significantly, while incurring higher errors with increased MSE, MAE, and RMSE. These findings suggest that the Kalman filter is effective for noise reduction, excessive smoothing may remove essential signal information, potentially impacting detection accuracy. Future research could explore adaptive filtering that dynamically balance noise reduction and signal preservation, thereby enhancing EEG-based mental health assessments.","","979-8-3315-0857-9","10.1109/BTS-I2C63534.2024.10942088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10942088","EEG Signal Processing;Mental Stress Detection;Kalman Filter;Savitzky-Golay Filter;Median Filter;Fixed Lag Smoother;Noise Reduction;MSE;MAE;RMSE;Standard Deviation;Variance","Measurement;Reactive power;Accuracy;Smoothing methods;Noise reduction;Mental health;Electroencephalography;Kalman filters;Mirrors;Standards","","","","26","IEEE","1 Apr 2025","","","IEEE","IEEE Conferences"
"A novel brain-computer interface based on the rapid serial visual presentation paradigm","L. Acqualagna; M. S. Treder; M. Schreuder; B. Blankertz","Università degli Studi di Genova, Genova, Italy; Machine Learning Laboratory, Berlin Institute of Technology, Germany; Machine Learning Laboratory, Berlin Institute of Technology, Germany; Berlin Institute of Technology, Machine Learning Laboratory, Germany",2010 Annual International Conference of the IEEE Engineering in Medicine and Biology,"11 Nov 2010","2010","","","2686","2689","Most present-day visual brain computer interfaces (BCIs) suffer from the fact that they rely on eye movements, are slow-paced, or feature a small vocabulary. As a potential remedy, we explored a novel BCI paradigm consisting of a central rapid serial visual presentation (RSVP) of the stimuli. It has a large vocabulary and realizes a BCI system based on covert non-spatial selective visual attention. In an offline study, eight participants were presented sequences of rapid bursts of symbols. Two different speeds and two different color conditions were investigated. Robust early visual and P300 components were elicited time-locked to the presentation of the target. Offline classification revealed a mean accuracy of up to 90% for selecting the correct symbol out of 30 possibilities. The results suggest that RSVP-BCI is a promising new paradigm, also for patients with oculomotor impairments.","1558-4615","978-1-4244-4123-5","10.1109/IEMBS.2010.5626548","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5626548","","Image color analysis;Visualization;Accuracy;Electrodes;Vocabulary;Electric potential;Electroencephalography","Adult;Biomedical Engineering;Brain;Computers;Electroencephalography;Event-Related Potentials, P300;Evoked Potentials;Female;Humans;Male;Reproducibility of Results;Signal Processing, Computer-Assisted;Software;Time Factors;User-Computer Interface","46","","12","IEEE","11 Nov 2010","","","IEEE","IEEE Conferences"
"HATNet: EEG-Based Hybrid Attention Transfer Learning Network for Train Driver State Detection","S. Lin; C. Fan; D. Han; Z. Jia; Y. Peng; S. Kwong","Key Laboratory of Traffic Safety on Track of Ministry of Education, School of Traffic and Transportation Engineering, Central South University, Changsha, China; Key Laboratory of Traffic Safety on Track of Ministry of Education, School of Traffic and Transportation Engineering, Central South University, Changsha, China; Key Laboratory of Traffic Safety on Track of Ministry of Education, School of Traffic and Transportation Engineering, Central South University, Changsha, China; Beijing Key Laboratory of Brainnetome and Brain-Computer Interface and the Brainnetome Center, Institute of Automation, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Traffic Safety on Track of Ministry of Education, School of Traffic and Transportation Engineering, Central South University, Changsha, China; Department of Computing and Decision Sciences, Lingnan University, Hong Kong, SAR, China",IEEE Transactions on Cybernetics,"23 Apr 2025","2025","55","5","2437","2450","Electroencephalography (EEG) is widely utilized for train driver state detection due to its high accuracy and low latency. However, existing methods for driver status detection rarely use the rich physiological information in EEG to improve detection performance. Moreover, there is currently a lack of EEG datasets for abnormal states of train drivers. To address these gaps, we propose a novel transfer learning model based on a hybrid attention mechanism, named hybrid attention-based transfer learning network (HATNet). We first segment the EEG signals into patches and utilize the hybrid attention module to capture local and global temporal patterns. Then, a channel-wise attention module is introduced to establish spatial representations among EEG channels. Finally, during the training process, we employ a calibration-based transfer learning strategy, which allows for adaptation to the EEG data distribution of new subjects using minimal data. To validate the effectiveness of our proposed model, we conduct a multistimulus oddball experiment to establish a EEG dataset of abnormal states for train drivers. Experimental results on this dataset indicate that: 1) Compared to the state-of-the-art end-to-end models, HATNet achieves the highest classification accuracy in both subject-dependent and subject-independent tasks at 94.26% and 87.03%, respectively, and 2) The proposed hybrid attention module effectively captures the temporal semantic information of EEG data.","2168-2275","","10.1109/TCYB.2025.3542059","Science and Technology Innovation Program of Hunan Province(grant numbers:2022RC3044); National Natural Science Foundation of China(grant numbers:U24B20123); National Key Research and Development Program of China(grant numbers:2022YFB4300302); Hunan Province Graduate Student Research and Innovation Project(grant numbers:2022XQLH150); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10908421","Deep learning;electroencephalogram (EEG);hybrid attention;train driver state monitoring;transfer learning","Electroencephalography;Brain modeling;Vehicles;Transfer learning;Feature extraction;Fatigue;Semantics;Monitoring;Data models;Accuracy","Electroencephalography;Humans;Attention;Automobile Driving;Signal Processing, Computer-Assisted;Neural Networks, Computer;Machine Learning;Algorithms;Adult;Male","1","","74","IEEE","28 Feb 2025","","","IEEE","IEEE Journals"
"Complexity analysis of EEG signals evoked by acupuncture at ‘Zusanli’ acupoint (St36)","X. Luo; J. Wang; N. Li; B. Deng; X. Wei; H. Li","School of Electrical Engineering and Automation, Tianjin University, Tianjin, China; School of Electrical Engineering and Automation, Tianjin University, Tianjin, China; School of Electrical Engineering and Automation, Tianjin University, Tianjin, China; School of Electrical Engineering and Automation, Tianjin University, Tianjin, China; School of Electrical Engineering and Automation, Tianjin University, Tianjin, China; School of Electrical Engineering and Automation, Tianjin University, Tianjin, China",2010 3rd International Conference on Biomedical Engineering and Informatics,"18 Nov 2010","2010","2","","818","822","A new approach for quantifying the relationship between brain activity patterns and acupuncture is presented by analyzing the spatio-temporal patterns in the electroencephalogram (EEG) using Lempel-Ziv (LZ) complexity analysis. In this paper, EEG signals are recorded simultaneously while acupuncturing at `Zusanli' acupoint (St36) manually. The subjects are 5 acupuncture university students. Every volunteer is acupunctured for four times with different frequencies where 20 groups, 60 pieces data (before, during and after acupuncture for each group) is selected to compare the acupuncture effect on complexity of brain activity. Analyze EEG signals recorded from electrodes C3, C4 with box chart and bar chart. statistical significance is tested by t-test to compare the effect of acupuncture. Analyze EEG signals recorded from 20 electrodes with brain image which reflect the complexity of the whole brain directly to find out which region of brain is affected most by acupuncture. The conclusion derived from experiments and analysis is that acupuncture would increase complexity of the whole brain activity and have the greatest impact on forehead region.","1948-2922","978-1-4244-6498-2","10.1109/BMEI.2010.5639932","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5639932","Acupuncture;‘Zusanli’ acupoint (St36);LZ complexity;EEG","Complexity theory;Electroencephalography;Brain;Electrodes;Image color analysis;Indexes;Biomedical imaging","","","","22","IEEE","18 Nov 2010","","","IEEE","IEEE Conferences"
"Topographic Analysis of High Volume Impacts of Music on Brain Lobe using EEG","C. A. Haque; T. -H. Kwon; K. -D. Kim","School of Electrical Engineering, Kookmin University, Seoul, Korea; School of Electrical Engineering, Kookmin University, Seoul, Korea; School of Electrical Engineering, Kookmin University, Seoul, Korea",2020 International Conference on Information and Communication Technology Convergence (ICTC),"21 Dec 2020","2020","","","774","776","Nowadays, music is one of the most common medium for entertainment. However, sometimes listening at high volume may cause irritation. In this experiment, high volume impacts of music on brain lobe functionality have been studied using electroencephalogram (EEG) signal. Listening to music in high volume can lessen the activity of alpha band of EEG in parietal lobe of the brain and it creates a stress state in human behavior. A topographical representation has been shown in this study to visualize the problem. Music does not always entertain humans, and sometimes it cause serious exasperation by listening at high volume.","2162-1233","978-1-7281-6758-9","10.1109/ICTC49870.2020.9289252","Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9289252","EEG;brain lobe;music;high volume;topography","Visualization;Music;Rocks;Parietal lobe;Electroencephalography;Multiple signal classification;Stress","","","","15","IEEE","21 Dec 2020","","","IEEE","IEEE Conferences"
"Virtual Reality for Training and Fitness Assessments for Construction Safety","D. Huang; X. Wang; J. Li; W. Tang","Shanghai Film Academy, Shanghai University, Shanghai, China; Shanghai Film Academy, Shanghai University, Shanghai, China; Shanghai Film Academy, Shanghai University, Shanghai, China; Faculty of Science, Design and Technology, University of Bournemouth, Poole, Dorset, UK",2020 International Conference on Cyberworlds (CW),"30 Oct 2020","2020","","","172","179","Reducing accident rate is a primary goal of construction safety. In this paper, we present a large scale study of using virtual reality technology for safety training. Beyond the training, a technology framework is proposed to assess the fitness of construction workers (e.g. suitability of people with underlining health conditions to work under particular construction environments). The new virtual construction system consists of a Brain-Computer Interface (BCI) of electroencephalography (EEG) neural network to capture EEG signals of users during the virtual simulation training continuously to achieve user profiling. For real-time assessment of the accident susceptibility of a worker under various construction environments, a deep learning neural network is trained to process the EEG crops and a clipping training algorithm that classifies small segments of the EEG dataset is used to improve the computational performance of the system. Physiology data of the person during the training, i.e. blood pressure and heart rate, is also recorded. Based on the EEG data and the physiology data, a statistic model is used in the safety assessment framework to set up the risk standard. The study has tested 117 workers who were employed by the construction sites in Shanghai. People who were tested in the risk group were further underwent medical examinations for risk related medical conditions that deemed unsuitable for working in construction sites. Results show six of the nine workers identified by the VR system have been medically confirmed unsuitable, thus, over 80% accuracy of our virtual reality training and assessment system. Our proposed system can be used as a tool for understanding risk conditions of workers and safety training.","2642-3596","978-1-7281-6497-7","10.1109/CW49994.2020.00036","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9240509","Virtual Reality;Training and Evaluation;BCI;EEG Signal Processing;Construction Safety","Training;Solid modeling;Virtual reality;Brain modeling;Electroencephalography;Physiology;Safety","","8","","21","IEEE","30 Oct 2020","","","IEEE","IEEE Conferences"
"Temporal Features and Machine learning Approaches to Study Brain Activity with EEG and ECG","K. Mridha; D. Kumar; M. Shukla; M. Jani","Computer Engineering, Marwadi University, Rajkot, India; Artificial Intelligence & Big Data, Computer Engineering, Marwadi University, Rajkot, India; Artificial Intelligence & Big Data, Computer Engineering, Marwadi University, Rajkot, India; Department of Bioengineering, GSR- Biomedical Engineering, AI-LAB- Henning. UT Arlington and UT Southwestern, Dallas, USA",2021 International Conference on Advance Computing and Innovative Technologies in Engineering (ICACITE),"20 Apr 2021","2021","","","409","414","Electroencephalogram (EEG) and Electrocardiogram (ECG) are electrical signals that reflect activities of the brain and cardiac, respectively, based on which some neurological disorders and mental status are determined. In this paper, a novel set of temporal features like energy, Shannon energy, entropy, and temporal energy, all together along with machine learning-based classifiers to identify the relaxing state of humans and while performing mental tasks like arithmetic operations using these signals are proposed. Machine learning approaches, such as k-nearest neighbors, support vector machine, decision tree, gradient booster, logistic regression, and random forest are utilized for classification between these two states. A publicly available dataset at physionet.org that includes 36 subjects with almost half of adult males and females are used in this study. On this dataset, which includes 21 channels (20 EEG + 1 ECG), the Random Forest algorithm performed best compared to others with an accuracy of about 99.34%. The proposed set of features was capable to yield a slightly better result than state-of-the-art.","","978-1-7281-7741-0","10.1109/ICACITE51222.2021.9404739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9404739","EEG;ECG;Entropy;Shannon Energy;Machine learning;Spectrogram;Classification","Support vector machines;Neurological diseases;Electrocardiography;Electroencephalography;Task analysis;Random forests;Regression tree analysis","","6","","18","IEEE","20 Apr 2021","","","IEEE","IEEE Conferences"
"Leveraging Sparse Coding for EEG Based Emotion Recognition in Shooting","Y. Wang; Y. Sun; L. Fang; C. Zhang","Department of Automation, Institute for Artificial Intelligence, Tsinghua University (THUAI), State Key Lab of Intelligent Technologies and Systems. Beijing National Research Center for Information Science and Technology (BNRist), Tsinghua University, Beijing, P.R.China; Department of Automation, Institute for Artificial Intelligence, Tsinghua University (THUAI), State Key Lab of Intelligent Technologies and Systems. Beijing National Research Center for Information Science and Technology (BNRist), Tsinghua University, Beijing, P.R.China; DataCanvas Technology Co., Ltd.; Department of Automation, Institute for Artificial Intelligence, Tsinghua University (THUAI), State Key Lab of Intelligent Technologies and Systems. Beijing National Research Center for Information Science and Technology (BNRist), Tsinghua University, Beijing, P.R.China","ICASSP 2022 - 2022 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","27 Apr 2022","2022","","","1421","1425","Emotion recognition in shooting is of great importance for improving athletes’ training methods. However, there is no open and high confident electroencephalography (EEG) dataset about shooting due to the difficulty of data acquisition, which made it a challenge for related studies. In this paper, we collected EEG of novice shooters and high-level shooters in different emotion states, and established two shooting datasets. Furthermore, instead of adopting the common convolutional neural network, we are the first to leverage sparse coding for EEG based emotion recognition in shooting process. Our proposed method can effectively solve the problem of low accuracy caused by data with low signal-noise ratio and small training set. The experimental results demonstrate that our method outperforms other representative deep learning based methods.","2379-190X","978-1-6654-0540-9","10.1109/ICASSP43922.2022.9747506","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9747506","Sparse coding;EEG;Shooting;Emotion Recognition","Training;Emotion recognition;Noise reduction;Speech recognition;Signal processing;Electroencephalography;Encoding","","2","","22","IEEE","27 Apr 2022","","","IEEE","IEEE Conferences"
"Representational Similarity Analysis for Tracking Neural Correlates of Haptic Learning on a Multimodal Device","A. S. Macklin; J. M. Yau; S. Fischer-Baum; M. K. O'Malley","Mechatronics and Haptic Interfaces Lab, Department of Mechanical Engineering and the Department of Electrical and Computer Engineering, Rice University, Houston, TX, USA; Baylor College of Medicine, Houston, TX, USA; Department of Psychological Sciences, Rice University, Houston, TX, USA; Mechatronics and Haptic Interfaces Lab, Department of Mechanical Engineering and the Department of Electrical and Computer Engineering, Rice University, Houston, TX, USA",IEEE Transactions on Haptics,"19 Sep 2023","2023","16","3","424","435","A goal of wearable haptic devices has been to enable haptic communication, where individuals learn to map information typically processed visually or aurally to haptic cues via a process of cross-modal associative learning. Neural correlates have been used to evaluate haptic perception and may provide a more objective approach to assess association performance than more commonly used behavioral measures of performance. In this article, we examine Representational Similarity Analysis (RSA) of electroencephalography (EEG) as a framework to evaluate how the neural representation of multifeatured haptic cues changes with association training. We focus on the first phase of cross-modal associative learning, perception of multimodal cues. A participant learned to map phonemes to multimodal haptic cues, and EEG data were acquired before and after training to create neural representational spaces that were compared to theoretical models. Our perceptual model showed better correlations to the neural representational space before training, while the feature-based model showed better correlations with the post-training data. These results suggest that training may lead to a sharpening of the sensory response to haptic cues. Our results show promise that an EEG-RSA approach can capture a shift in the representational space of cues, as a means to track haptic learning.","2329-4051","","10.1109/TOH.2023.3303838","National Science Foundation(grant numbers:1752751,1830146,1828869,1947663,2019959); National Institutes of Health(grant numbers:R01NS097462); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10214167","Wearable haptics;multimodal haptics;haptic learning;EEG;Representational Similarity Analysis;neural correlates","Haptic interfaces;Brain modeling;Training;Electroencephalography;Vibrations;Behavioral sciences;Functional magnetic resonance imaging","Humans;Haptic Interfaces;Haptic Technology;Touch Perception;Learning;Cues","1","","66","IEEE","9 Aug 2023","","","IEEE","IEEE Journals"
"An evaluation of EEG ocular artifact removal with a multi-channel wiener filter based on probabilistic generative model","H. Maki; T. Toda; S. Sakti; G. Neubig; S. Nakamura","Graduate School of Information Science, NAIST, Japan; Tomoki Toda, School of Information Science; Tomoki Toda, School of Information Science; Tomoki Toda, School of Information Science; Tomoki Toda, School of Information Science",2015 37th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"5 Nov 2015","2015","","","2775","2778","Data contamination by ocular artifacts such as eye blinks and eye movements is a major barrier that must be overcome when attempting to analyze electroencephalogram (EEG) and event-related potential (ERP) data. To handle this problem, a number of artifact removal methods has been proposed. Specifically, we focus on a method using a multi-channel Wiener filters based on a probabilistic generative model. This method assumes that the observed signal is the sum of multiple signals elicited by psychological or physical events, and separates the observed signal into each event signal using estimated model parameters. Based on this scheme, we have proposed a model parameter estimation method using prior information of each event signal. In this paper, we examine the potential of this model to deal with highly contaminated signals by collecting EEG data intentionally contaminated by eye blinks and relatively clean ERP data, and using them as prior information of each event signal. We conducted an experimental evaluation using a classical attention task. The results showed the proposed method effectively enhances the target ERP component while reducing the contamination caused by eye blinks.","1558-4615","978-1-4244-9271-8","10.1109/EMBC.2015.7318967","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7318967","","Electroencephalography;Brain modeling;Time-frequency analysis;Probabilistic logic;Covariance matrices;Mathematical model;Electrodes","Artifacts;Blinking;Electroencephalography;Eye Movements;Models, Statistical;Signal Processing, Computer-Assisted","1","","12","IEEE","5 Nov 2015","","","IEEE","IEEE Conferences"
"Comparison of correlation analysis and JointICA for simultaneous EEG-fMRI recordings on contour integration task","B. Mijović; B. Machilsen; B. Hunyadi; M. De Vos; J. Wagemans; S. Van Huffel","Department of Electrical Engineering (ESAT-SCD) and iMindsFuture Health Department, KU Leuven, Leuven, Belgium; Department of Psychology, division of Experimental Psychology, Katholieke Universiteit Leuven, Belgium; Department of Electrical Engineering (ESAT-SCD) and iMindsFuture Health Department, KU Leuven, Leuven, Belgium; Institute of Psychology, Department of Neuropsychology, Universität Oldenburg, Germany; Department of Psychology, division of Experimental Psychology, Katholieke Universiteit Leuven, Belgium; Department of Electrical Engineering (ESAT-SCD) and iMindsFuture Health Department, KU Leuven, Leuven, Belgium",2013 35th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"26 Sep 2013","2013","","","6019","6022","Multimodal approaches to brain imaging are getting increasingly popular among the neuroscience comunity. One such multimodal approach is the combination of electroencephalography (EEG) and functional magnetic resonance imaging (fMRI). In this paper we demonstrate two EEG-fMRI integration methods for contour integration task. First, we derive the contour-selectivity measures from event related potential (ERP) and fMRI data, and explore the correlation between the two. In this way, we connect the spatial information from fMRI with the temporal information from ERPs. Thereafter, the results from this approach are compare to JointICA integration approach [5], [6], which aims at extracting spatio-temporal independent components, which are the combination of ERP and fMRI activations.","1558-4615","978-1-4577-0216-7","10.1109/EMBC.2013.6610924","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6610924","","Correlation;Electroencephalography;Indexes;Visualization;Imaging;Electrodes;Image color analysis","Adult;Algorithms;Brain;Brain Mapping;Cognition Disorders;Electroencephalography;Evoked Potentials;Female;Humans;Image Processing, Computer-Assisted;Magnetic Resonance Imaging;Male;Young Adult","","","14","IEEE","26 Sep 2013","","","IEEE","IEEE Conferences"
