"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Novel Experiment Setting for Cross-subject Emotion Recognition","H. -Y. Hu; L. -M. Zhao; Y. -Z. Liu; H. -L. Li; B. -L. Lu","Center for Brain-Like Computing and Machine Intelligence, Department of Computer Science and Engineering, the Key Laboratory of Shanghai Education Commission for Intelligent Interaction and Cognitive Engineering, the Brain Science and Technology Research Center, and Qing Yuan Research Institute, Shanghai Jiao Tong University, Shanghai, China; Center for Brain-Like Computing and Machine Intelligence, Department of Computer Science and Engineering, the Key Laboratory of Shanghai Education Commission for Intelligent Interaction and Cognitive Engineering, the Brain Science and Technology Research Center, and Qing Yuan Research Institute, Shanghai Jiao Tong University, Shanghai, China; Key Laboratory of Occupational Health and Safety of Guangdong, Power Grid Co., Ltd, Electric Power Research Institute of Guangdong Power Grid Co., Ltd, Guangzhou, China; Key Laboratory of Occupational Health and Safety of Guangdong, Power Grid Co., Ltd, Electric Power Research Institute of Guangdong Power Grid Co., Ltd, Guangzhou, China; Center for Brain-Like Computing and Machine Intelligence, Department of Computer Science and Engineering, the Key Laboratory of Shanghai Education Commission for Intelligent Interaction and Cognitive Engineering, the Brain Science and Technology Research Center, and Qing Yuan Research Institute, Shanghai Jiao Tong University, Shanghai, China",2021 43rd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"9 Dec 2021","2021","","","6416","6419","Recently, cross-subject emotion recognition attracts widespread attention. The current emotional experiments mainly use video clips of different emotions as stimulus materials, but the videos watched by different subjects are the same, which may introduce the same noise pattern in the collected data. However, the traditional experiment settings for cross-subject emotion recognition models couldn’t eliminate the impact of same video clips on recognition results, which may lead to a bias on classification. In this paper, we propose a novel experiment setting for cross-subject emotion recognition. We evaluate different experiment settings on four public emotion datasets, DEAP, SEED, SEED-IV and SEED-V. The experimental results demonstrate the deficiencies of the traditional experiment settings and the advantages of our proposed experiment setting.","2694-0604","978-1-7281-1179-7","10.1109/EMBC46164.2021.9630314","National Natural Science Foundation of China; Fundamental Research Funds for the Central Universities; China Southern Power Grid; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9630314","","Training;Emotion recognition;Biology","Electroencephalography;Emotions;Humans","","","22","IEEE","9 Dec 2021","","","IEEE","IEEE Conferences"
"A Multimodal-Driven Fusion Data Augmentation Framework for Emotion Recognition","A. Li; M. Wu; R. Ouyang; Y. Wang; F. Li; Z. Lv","Anhui Province Key Laboratory of Multimodal Cognitive Computation, School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation, School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation, School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation, School of Computer Science and Technology, Anhui University, Hefei, China; Key Laboratory of Flight Techniques and Flight Safety, CAAC; Anhui Province Key Laboratory of Multimodal Cognitive Computation, School of Computer Science and Technology, Anhui University, Hefei, China",IEEE Transactions on Artificial Intelligence,"","2025","PP","99","1","16","The pursuit of imbuing computers with emotional intelligence has driven extensive research into physiological signal analysis for emotion recognition. Deep learning techniques offer promising avenues for analyzing physiological signals in this domain. Despite numerous studies on emotion recognition using various physiological signals, challenges persist in classifying multimodal physiological signals due to data scarcity. Current research lacks focus on addressing data insufficiency for multimodal physiological signals. This paper proposes an innovative method to address this issue and improve the effect of emotion recognition using multimodal physiological signal data. Our model comprises a physiological signal encoder, a multimodal data generator, and a multimodal emotion recognizer. Specifically, we introduce a customized ConvNeXt-Attention fusion model (CNXAF) to fuse diverse physiological signals, generating fused multimodal data. The multimodal data generator employs a conditional Self-Attention Generative Adversarial Network (c-SAGAN) to synthesize additional data across different categories, augmenting original datasets. Finally, the multimodal emotion recognizer utilizes the ConvNeXt-t classifier for emotion recognition on the extended dataset. Through extensive experimentation, our model achieves accuracies of 96.06% on the DEAP dataset and 95.70% on the WESAD dataset, demonstrating the effectiveness of our approach in accurately recognizing emotions. Experimental results underscore the superior performance of our method compared to existing approaches in multimodal emotion recognition research. Our code is publicly available at https://github.com/suprola1017/Multimodal-Data-Enhance-Framework-for-Emotion-Recognation.","2691-4581","","10.1109/TAI.2025.3537965","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10896942","Multimodal Emotion Recognition;Data Fusion;Data Augmentation;Physiological Signals;Deep Learning","Emotion recognition;Physiology;Brain modeling;Data models;Electroencephalography;Artificial intelligence;Generators;Data augmentation;Training;Accuracy","","","","","IEEE","20 Feb 2025","","","IEEE","IEEE Early Access Articles"
"Automatic Emotion Recognition Using Temporal Multimodal Deep Learning","B. Nakisa; M. N. Rastgoo; A. Rakotonirainy; F. Maire; V. Chandran","School of Information Technology, Deakin University, Geelong, VIC, Australia; School of Electrical Engineering and Robotics, Queensland University of Technology, Brisbane, QLD, Australia; Centre for Accident Research and Road Safety-Queensland, Queensland University of Technology, Brisbane, QLD, Australia; School of Electrical Engineering and Robotics, Queensland University of Technology, Brisbane, QLD, Australia; School of Electrical Engineering and Robotics, Queensland University of Technology, Brisbane, QLD, Australia",IEEE Access,"24 Dec 2020","2020","8","","225463","225474","Emotion recognition using miniaturised wearable physiological sensors has emerged as a revolutionary technology in various applications. However, detecting emotions using the fusion of multiple physiological signals remains a complex and challenging task. When fusing physiological signals, it is essential to consider the ability of different fusion approaches to capture the emotional information contained within and across modalities. Moreover, since physiological signals consist of time-series data, it becomes imperative to consider their temporal structures in the fusion process. In this study, we propose a temporal multimodal fusion approach with a deep learning model to capture the non-linear emotional correlation within and across electroencephalography (EEG) and blood volume pulse (BVP) signals and to improve the performance of emotion classification. The performance of the proposed model is evaluated using two different fusion approaches - early fusion and late fusion. Specifically, we use a convolutional neural network (ConvNet) long short-term memory (LSTM) model to fuse the EEG and BVP signals to jointly learn and explore the highly correlated representation of emotions across modalities, after learning each modality with a single deep network. The performance of the temporal multimodal deep learning model is validated on our dataset collected from smart wearable sensors and is also compared with results of recent studies. The experimental results show that the temporal multimodal deep learning models, based on early and late fusion approaches, successfully classified human emotions into one of four quadrants of dimensional emotions with an accuracy of 71.61% and 70.17%, respectively.","2169-3536","","10.1109/ACCESS.2020.3027026","Queensland University of Technology (QUT) through the Centre for Robotics; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9206543","Emotion recognition;electroencephalography;blood volume pulse;convolutional neural network;long short-term memory;temporal multimodal fusion","Feature extraction;Brain modeling;Electroencephalography;Physiology;Emotion recognition;Deep learning;Sensors","","49","","41","CCBY","28 Sep 2020","","","IEEE","IEEE Journals"
"S3LRR: A Unified Model for Joint Discriminative Subspace Identification and Semisupervised EEG Emotion Recognition","Y. Peng; Y. Zhang; W. Kong; F. Nie; B. -L. Lu; A. Cichocki","School of Computer Science and Technology and the Zhejiang Key Laboratory of Brain-Machine Collaborative Intelligence, Hangzhou Dianzi University, Hangzhou, China; School of Computer Science and Technology and the Zhejiang Key Laboratory of Brain-Machine Collaborative Intelligence, Hangzhou Dianzi University, Hangzhou, China; School of Computer Science and Technology and the Zhejiang Key Laboratory of Brain-Machine Collaborative Intelligence, Hangzhou Dianzi University, Hangzhou, China; School of Artificial Intelligence, OPtics and ElectroNics (iOPEN), Northwestern Polytechnical University, Xi’an, China; Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China; Center for Computational and Data-Intensive Science and Engineering, Skolkovo Institute of Science and Technology, Moscow, Russia",IEEE Transactions on Instrumentation and Measurement,"20 Apr 2022","2022","71","","1","13","Emotion recognition from electroencephalogram (EEG) data has been a research spotlight in both academic and industrial communities, which lays a solid foundation to achieve harmonic human–machine interaction. However, most of the existing studies either directly performed classification on primary EEG features or employed a two-stage paradigm of “feature transformation plus classification” for emotion recognition. The former usually cannot obtain promising performance, while the latter inevitably breaks the connection between feature transformation and recognition. In this article, we propose a simple yet effective model named semisupervised sparse low-rank regression (S3LRR) to unify the discriminative subspace identification and semisupervised emotion recognition together. Specifically, S3LRR is formulated by decomposing the projection matrix in least square regression (LSR) into two factor matrices, which complete the discriminative subspace identification and connect the subspace EEG data representation with emotional states. Experimental studies on the benchmark SEED_V dataset show that the emotion recognition performance is greatly improved by the joint learning mechanism of S3LRR. Furthermore, S3LRR exhibits additional abilities in affective activation patterns exploration and EEG feature selection.","1557-9662","","10.1109/TIM.2022.3165741","National Key Research and Development Program of China(grant numbers:2017YFE0116800); National Natural Science Foundation of China(grant numbers:61971173,U20B2074); Natural Science Foundation of Zhejiang Province(grant numbers:LY21F030005); Fundamental Research Funds for the Provincial Universities of Zhejiang(grant numbers:GK209907299001-008); CAAC Key Laboratory of Flight Techniques and Flight Safety(grant numbers:FZ2021KF16); Guangxi Key Laboratory of Optoelectronic Information Processing (Guilin University of Electronic Technology)(grant numbers:GD21202); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9751614","Discriminative subspace identification;electroencephalogram (EEG);emotion recognition;low-rank regression;semisupervised classification","Electroencephalography;Emotion recognition;Brain modeling;Feature extraction;Sparse matrices;Data models;Time-domain analysis","","4","","44","IEEE","8 Apr 2022","","","IEEE","IEEE Journals"
"A Comparative Research on the Influence of Commercial Complex Waterscape Atrium on Human Emotion Based on Computer Visual Attention and EEG Data","Y. Sun; S. Chen","School of Urban Construction and Safety Engineering Shanghai Institute of Technology, Shanghai, China; School of Urban Construction and Safety Engineering Shanghai Institute of Technology, Shanghai, China",2020 IEEE 20th International Conference on Communication Technology (ICCT),"24 Dec 2020","2020","","","1461","1464","With the rapid development of computer physiological measurement technology, more and more computer technology has been applied to the design. In this paper, a wearable EEG acquisition system based on computer vision measurement was used to test the concentration and meditation degree of computer image vision and the proportion of dominant brain waves in commercial complex with and without waterscape atrium. By comparing the average value index of concentration, meditation degree, mind α wave and β wave as dominant brain wave, the main factors influencing human emotion change were analyzed, and the influence law of atrium space with waterscape and atrium without waterscape on human emotion change was summarized from the perspective of physiological measurement. The results showed that the time and effect of mind α wave on human brain were significantly increased (P <; 0.01), while the time and effect of β wave on human brain were weakened. The average value of concentration had an increasing trend, but the total value did not increase significantly, and the average value of meditation degree showed a significant increase (P <; 0.01), indicating that compared with the atrium without waterscape, the waterscape atrium can make people relax and calm without weakening their mental attention.","2576-7828","978-1-7281-8141-7","10.1109/ICCT50939.2020.9295947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9295947","computer vision concentration and meditation;dominant brain wave;wearable technology;atrium landscape space;emotion","Electroencephalography;Physiology;Visualization;Headphones;Market research;Wearable computers;Urban areas","","","","11","IEEE","24 Dec 2020","","","IEEE","IEEE Conferences"
"Intelligent Wearable System With Motion and Emotion Recognition Based on Digital Twin Technology","F. Yu; C. Yu; Z. Tian; X. Liu; J. Cao; L. Liu; C. Du; M. Jiang","School of Computer Science and Artificial Intelligence and the Engineering Research Center of Hubei Province for Clothing Information, Wuhan Textile University, Wuhan, Hubei, China; School of Computer Science and Artificial Intelligence, Wuhan Textile University, Wuhan, Hubei, China; School of Computer Science and Artificial Intelligence, Wuhan Textile University, Wuhan, Hubei, China; School of Computer Science and Artificial Intelligence, Wuhan Textile University, Wuhan, Hubei, China; School of Computer Science and Artificial Intelligence, Wuhan Textile University, Wuhan, Hubei, China; School of Computer Science and Artificial Intelligence, Wuhan Textile University, Wuhan, Hubei, China; School of Computer Science and Artificial Intelligence, Wuhan Textile University, Wuhan, Hubei, China; School of Computer Science and Artificial Intelligence and the Engineering Research Center of Hubei Province for Clothing Information, Wuhan Textile University, Wuhan, Hubei, China",IEEE Internet of Things Journal,"23 Jul 2024","2024","11","15","26314","26328","Intelligent wearable systems have been widely used in health monitoring, motion tracking, and engineering safety. However, the single function of current wearable systems cannot satisfy the requirements of complex scenarios, and the wearable systems cannot establish a relationship with the virtual 3-D visualization platform. To address these issues, this article proposes a novel intelligent wearable system with motion and emotion recognition. Multiple sensors are integrated into the system to collect motion and emotion information. In order to achieve accurate classification and recognition of multiple sensor information, we propose a novel human action recognition network called the three-branch spatial–temporal feature extraction network (TB-SFENet), which can obtain more robust features and achieve an accuracy of 97.04% on the UCI-HAR data set and 92.68% on the UniMiB SHAR data set. To establish the relationship between the real entity and virtual space, we use digital twin (DT) technology to establish the 3-D display DT platform. The platform enables real-time information interaction, such as activity, emotion, location, and monitoring information. Additionally, we establish the TGAM electroencephalogram emotion classification (TEEC) data set, which contains 120 000 pieces of data, for the proposed system. Experimental results indicate that the proposed system realizes virtual reality (VR) information interaction between the personal digital human and actual person based on the intelligent wearable system, which has great potential for applications in intelligent healthcare, VR, and other fields.","2327-4662","","10.1109/JIOT.2024.3394244","National Natural Science Foundation of China(grant numbers:62202346); Research on the Key Technology of Flexible Intelligent Manufacturing of Clothing Based on Digital Twin of Hubei Key Research and Development Program(grant numbers:2021BAA042); Hubei Science and Technology Project of Safe Production Special Fund (Scene control platform based on proprioception information computing of artificial intelligence); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10509598","Digital twin (DT);electroencephalogram (EEG);emotion recognition;intelligent wearable system;motion recognition","Biomedical monitoring;Emotion recognition;Three-dimensional displays;Sensors;Intelligent sensors;Safety;Monitoring","","11","","55","IEEE","26 Apr 2024","","","IEEE","IEEE Journals"
"AeroNeuro-GlobalNet: Leveraging LEO Satellite Constellations and 5G/6G Networks for Real- Time Emotional Monitoring of Transport Operators","A. Bostani; B. Albousabih; F. Kalloush","Department of Engineering and Applied Sciences, American University of Kuwait, Salmiya, Kuwait; Department of Arts and Sciences, American University of Kuwait, Salmiya, Kuwait; Department of Engineering and Applied Sciences, American University of Kuwait, Salmiya, Kuwait",2024 IEEE Global Conference on Artificial Intelligence and Internet of Things (GCAIoT),"14 Jan 2025","2024","","","1","6","In the pursuit of enhanced transport safety, the integration of advanced Low Earth Orbit (LEO) satellite constellations with next-generation 5G and 6G networks presents a transformative solution for real-time monitoring of emotional states in high-risk transport operators, including truck drivers and airplane pilots. This study introduces AeroNeuro-GlobalNet, a pioneering approach that leverages deep learning architectures, specifically a multi-head attention based long short-term memory (MHA-LSTM) model, to process and analyze EEG signals for emotion detection. The system aims to identify critical emotional states that could compromise safety, such as stress or fatigue, thus providing a novel form of preventive safety measure in the transportation sector. Utilizing the ubiquitous coverage and high-speed capabilities of integrated LEO satellite and terrestrial networks, AeroNeuro-GlobalNet ensures consistent, global monitoring capabilities, crucial for applications where traditional communication systems falter, such as remote air routes and cross-country trucking paths. This paper outlines the development and implementation of the emotion detection system, addresses the challenges of real-time data processing and privacy concerns, and discusses the system's integration with existing transport communication infrastructures. By facilitating continuous monitoring and immediate response capabilities, AeroNeuro-GlobalNet aims to prevent potential accidents and enhance the overall safety of transport operations, reflecting a significant step forward in the application of AI and satellite technology in critical real-world applications. The proposed framework not only enhances transport safety but also sets a foundation for future research in the integration of biometric monitoring technologies with global network infrastructures, offering a scalable solution to a wide array of safety-critical applications in various sectors.","","979-8-3315-2941-3","10.1109/GCAIoT63427.2024.10833530","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10833530","Emotional detection;LEO satellite;5G;6G;EEG;DLED-EEGSP;technological advancement","Satellite constellations;Emotion recognition;Satellites;Low earth orbit satellites;Transportation;Fatigue;Real-time systems;Electroencephalography;Safety;Monitoring","","","","9","IEEE","14 Jan 2025","","","IEEE","IEEE Conferences"
"Long Short Term Memory Hyperparameter Optimization for a Neural Network Based Emotion Recognition Framework","B. Nakisa; M. N. Rastgoo; A. Rakotonirainy; F. Maire; V. Chandran","Centre for Accident Research and Road Safety—Queensland, Queensland University of Technology, Brisbane, Australia; Centre for Accident Research and Road Safety—Queensland, Queensland University of Technology, Brisbane, Australia; Centre for Accident Research and Road Safety—Queensland, Queensland University of Technology, Brisbane, Australia; School of Electrical Engineering and Computer Science, Queensland University of Technology, Brisbane, Australia; School of Electrical Engineering and Computer Science, Queensland University of Technology, Brisbane, Australia",IEEE Access,"27 Sep 2018","2018","6","","49325","49338","Recently, emotion recognition using low-cost wearable sensors based on electroencephalogram and blood volume pulse has received much attention. Long short-term memory (LSTM) networks, a special type of recurrent neural networks, have been applied successfully to emotion classification. However, the performance of these sequence classifiers depends heavily on their hyperparameter values, and it is important to adopt an efficient method to ensure the optimal values. To address this problem, we propose a new framework to automatically optimize LSTM hyperparameters using differential evolution (DE). This is the first systematic study of hyperparameter optimization in the context of emotion classification. In this paper, we evaluate and compare the proposed framework with other state-of-the-art hyperparameter optimization methods (particle swarm optimization, simulated annealing, random search, and tree of Parzen estimators) using a new dataset collected from wearable sensors. Experimental results demonstrate that optimizing LSTM hyperparameters significantly improve the recognition rate of four-quadrant dimensional emotions with a 14% increase in accuracy. The best model based on the optimized LSTM classifier using the DE algorithm achieved 77.68% accuracy. The results also showed that evolutionary computation algorithms, particularly DE, are competitive for ensuring optimized LSTM hyperparameter values. Although DE algorithm is computationally expensive, it is less complex and offers higher diversity in finding optimal solutions.","2169-3536","","10.1109/ACCESS.2018.2868361","QUT International Postgraduate Research Scholarship (IPRS); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8453798","Differential evolution;emotion recognition;hyperparameter optimization;long short term memory;wearable physiological sensors","Emotion recognition;Optimization;Electroencephalography;Brain modeling;Classification algorithms;Sensors;Physiology","","95","","78","OAPA","2 Sep 2018","","","IEEE","IEEE Journals"
"Enhanced Feature Extraction with Superlet Transformation for EEG Emotion Classification","Q. Guan; L. Zou; Z. Hao; J. Li; X. Qian; L. Zhang; H. Zhou","School of Automation, Nanjing University of Science and Technology, China; School of Automation, Nanjing University of Science and Technology, China; School of Automation, Nanjing University of Science and Technology, China; School of Automation, Nanjing University of Science and Technology, China; School of Automation, Nanjing University of Science and Technology, China; Department of Rehabilitation, Jiangsu province official hospital; School of Automation, Nanjing University of Science and Technology, China",2024 17th International Convention on Rehabilitation Engineering and Assistive Technology (i-CREATe),"11 Dec 2024","2024","","","1","5","In the field of emotion recognition, electroencephalography(EEG) technology can accurately capture emotion, and has been widely used in psychology, public safety and other fields. In order to improve the accuracy and efficiency of emotion recognition, a new feature extraction method based on Superlets (SL) is developed in this paper. We designed an emotional experimental paradigm to induce positive, neutral and negative emotions. Further more, we extracted features using Superlets from the F7, F8, T7 and Pz electrode channels and classified three emotion states with SVM and DNN classifiers. In order to validate the performance of the proposed model, the collected EEG data set from our lab and SEED data set were used in this study. With SL features and DNN model, the average recognition accuracy from the 11 subjects was 85.75%, and the average recognition accuracy of SEED data set was 85.67%. The experiment results show that superlet transform could be used as a reliable feature extraction method in emotion recognition from EEG signal.","","979-8-3503-5515-4","10.1109/i-CREATe62067.2024.10776343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10776343","","Support vector machines;Emotion recognition;Time-frequency analysis;Accuracy;Transforms;Feature extraction;Brain modeling;Electroencephalography;Data models;Reliability","","","","19","IEEE","11 Dec 2024","","","IEEE","IEEE Conferences"
"Surprise Emotion Recognition of Pilots inside the Simulator Based on Multi-view Learning","J. Zhang; D. Wu; D. Chen; Y. Shang; W. Zhang; F. Wei","College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of General Aviation and Flight, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, Nanjing, China; China Simulation Science Co. Ltd., Shanghai, China; China Simulation Science Co. Ltd., Shanghai, China",2022 IEEE 4th International Conference on Civil Aviation Safety and Information Technology (ICCASIT),"27 Dec 2022","2022","","","587","592","This study investigates whether the unexpected events will surprise or frighten the pilots by recording vital signs, fuse the EEG and ECG signals through the multi-view learning method, and then use the support vector machine to classify the pilots' surprise and calm emotions. A good recognition effect has been achieved.","","978-1-6654-6766-7","10.1109/ICCASIT55263.2022.9986697","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9986697","EEG;ECG;Upset Prevention and Recovery Training;multi-view learning;SVM","Support vector machines;Learning systems;Emotion recognition;Fuses;Electrocardiography;Electroencephalography;Safety","","1","","19","IEEE","27 Dec 2022","","","IEEE","IEEE Conferences"
"A review on human factors in maritime transportation using seafarers' physiological data","S. Fan; X. Yan; J. Zhang; J. Wang","School of Energy and Power Engineering, National Engineering Research Centre for Water Transport Safety, Wuhan, China; Intelligent Transport Systems Research Centre, Wuhan University of Technology National Engineering Research Center for Water Transport Safety, Wuhan, China; Intelligent Transport Systems Research Centre, Wuhan University of Technology National Engineering Research Centre for Water Transport Safety, Wuhan, China; Department of Maritime and Mechanical Engineering, Liverpool John Moores University Liverpool, United Kingdom",2017 4th International Conference on Transportation Information and Safety (ICTIS),"21 Sep 2017","2017","","","104","110","Human failure is one of the dominant causes of maritime accidents. However, the relationship between seafarers' operations and mental workload remains largely unclear. It is meaningful to investigate it based on the analysis of seafarers' physiological data when on duty. For this purpose, a preliminary study on this subject is carried out. Research techniques of human factors related to neurophysiological measurements are analyzed in the context of ship operators' behaviors. It suggests that a coherent sequence of changes on Electroencephalogram (EEG) and Near-Infrared Spectroscopy (NIFS) signals exists during the transition from different sorts of human factor concepts. The objective of the review is to summarise human factors in maritime, and on how particular neurophysiological features could be utilized in human factor concepts of “mental workload”, “attention”, “fatigue”, etc. Operators' performance can be evaluated based on the fluctuations in physiological data. By these findings, future research on human factors in maritime would focus on quantitative methods to mine physiological data collected by devices, to optimise the crew training system based on simulators. One of the most important subjects is to identify the human failures, to optimize mission assignment, and to reduce the possibility of maritime accidents with seafarers' physiological data.","","978-1-5386-0437-3","10.1109/ICTIS.2017.8047751","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8047751","maritime transportation;human factors;mental workload;physiological state","Human factors;Safety;Accidents;Physiology;Electroencephalography;Transportation;Biomedical monitoring","","8","","38","IEEE","21 Sep 2017","","","IEEE","IEEE Conferences"
"Brain Map Data Based Aggressive Driving Detection Method","V. B. Yashin","Moscow Automobile and Road Construction State Technical University (MADI);, Moscow Technical University of Communications and Informatics, Moscow, Russia",2021 Systems of Signals Generating and Processing in the Field of on Board Communications,"7 May 2021","2021","","","1","4","Zero-collision program in traffic has become an important target for many metropolises and regions. Among the wide range of traffic accidents reasons the human factor plays one of the most significant roles. Monitoring, analysis and control of driver's behavior is the way to drastically improve the traffic safety. The driver's biological responses and parameters control combined with the modern driving assistance technologies provides a great opportunity to decrease human error. This paper proposes a system, which is based on EEG (electroencephalogram) recording and predicts emotion fluctuations which can cause the dramatic decision making.","","978-1-6654-1548-4","10.1109/IEEECONF51389.2021.9416080","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9416080","traffic safety;driver behavior;aggressive driving;dangerous driving;EEG;human error;emotion fluctuations","Fluctuations;Decision making;Human factors;Electroencephalography;Biology;Safety;Monitoring","","1","","28","IEEE","7 May 2021","","","IEEE","IEEE Conferences"
"Brain Activity Patterns of Pilot Cognitive Process: An EEG Microstate Analysis Study","Y. Zeng; Y. Sun; J. Yang; Z. Zeng","College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, Nanjing, China; China Academy of Launch Vehicle Technology, Centre of Research and Development, Beijing, China; College of Civil Aviation, Nanjing University of Aeronautics and Astronautics, Nanjing, China",2024 10th International Conference on Systems and Informatics (ICSAI),"26 Feb 2025","2024","","","1","6","Cognitive errors made by pilots during flight missions may lead to decision-making mistakes, potentially causing safety accidents. Understanding the neural mechanisms underlying pilot cognition is crucial for enhancing flight safety. This study analyzes the brain activity patterns at the micro-time scale during the cognitive process of pilots. Specifically, participants were asked to perform a task involving interface reading and select the correct answer based on the displayed content. A data-adaptive clustering method was used to extract Electroencephalogram (EEG) microstates, and changes in these microstates were analyzed in relation to correct and incorrect responses. The results show that when cognitive errors occur, the transition probability of microstates associated with the attention network increases by 86%, while the transition probability of microstates related to the language-visual network increases by 68%. This suggests that, in the case of cognitive errors, the brain activates the attention and language-visual networks to enhance the evaluation of the situation and external information, as well as the processing of language and visual inputs, in order to better correct errors and adjust cognitive strategies. These findings provide reference biomarkers for identifying cognitive errors in pilots.","2689-7148","979-8-3315-1013-8","10.1109/ICSAI65059.2024.10893731","Joint Fund of National Natural Science Foundation of China and Civil Aviation Administration of China(grant numbers:U2033202,U1333119); National Natural Science Foundation of China(grant numbers:52172387); Fundamental Research Funds for the Central Universities(grant numbers:ILA22032-1A); Aeronautical Science Foundation of China(grant numbers:2022Z071052001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10893731","EEG;Microstate;Cognitive error","Training;Brain;Visualization;Cognitive processes;Heuristic algorithms;Clustering methods;Biomarkers;Electroencephalography;Robustness;Safety","","","","15","IEEE","26 Feb 2025","","","IEEE","IEEE Conferences"
"EEG-Based Fatigue Detection Using PLI Brain Network and Relief Algorithm","Y. He; Z. Wang; Y. Zhao","Shaanxi Key Laboratory of Network Data Analysis and Intelligent Processing, Xi'an Key Laboratory of Big Data and Intelligent Computing, Xi'an University of Posts and Telecommunications, Xi'an, Shaanxi, China; Shaanxi Key Laboratory of Network Data Analysis and Intelligent Processing, Xi'an Key Laboratory of Big Data and Intelligent Computing, Xi'an University of Posts and Telecommunications, Xi'an, Shaanxi, China; School of Computer Science and Technology, Xi'an University of Posts and Telecommunications, Xi'an, Shaanxi, China",2022 International Conference on Networking and Network Applications (NaNA),"30 Dec 2022","2022","","","300","305","EEG-based fatigue driving monitoring has important application value in road traffic safety, and the ultimate goal of the research is the development and use of wearable devices, and too many EEG channels in practical application scenarios is detrimental to device portability, and it will lead to problems such as large amount of data, complex calculation and long processing time, so it is especially important to study how to select the EEG channels highly correlated with fatigue. In this paper, a PLI-Relief-based channel selection algorithm by combining the PLI functional connectivity and the weighting idea of Relief algorithm is proposed, and it is applied to the channel selection of fatigue driving EEG. First, the PLI functional connectivity matrix is constructed for the EEG signals after preprocessing, and the binarized PLI matrix is mapped into a brain functional network, and the prime channels are selected by the degree property of the brain network. Then, the power spectral density features are extracted from the EEG signals of the prime channels, and the weights of each prime channel are obtained using the relief algorithm, then the number and the names of optimal channels are determined according to the recognition accuracy of different channel combinations. The proposed method was validated on the publicly available SEED-VIG dataset, and the data of the seven optimal channels is finally selected and obtains a classification accuracy of 81.25%. The framework proposed in this paper takes into account both the correlation between channels and the characteristics of the channel signals themselves in channel selection, which is a reference value for the development and application of wearable devices.","","978-1-6654-6131-3","10.1109/NaNA56854.2022.00058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9985056","Brain network;fatigue driving;phase lag index;channel selection","Performance evaluation;Wearable computers;Roads;Diversity reception;Fatigue;Feature extraction;Electroencephalography","","1","","20","IEEE","30 Dec 2022","","","IEEE","IEEE Conferences"
