"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Multimodal Motor Imagery BCI Based on EEG and NIRS","I. Ivaylov; M. Lazarova; A. Manolova","Department. Computer Systems, Faculty of Computer Systems and Technologies, Technical University of Sofia, Sofia, Bulgaria; Department. Computer Systems, Faculty of Computer Systems and Technologies, Technical University of Sofia, Sofia, Bulgaria; Dept. Radio Communications and Video Technology, Faculty of Telecommunications, Technical University of Sofia, Sofia, Bulgaria","2021 56th International Scientific Conference on Information, Communication and Energy Systems and Technologies (ICEST)","28 Jul 2021","2021","","","73","76","Brain-computer interface comprises technologies for brain activity identification used in many application fields such as motor imagery, disease or mental state detection. Multimodal approach that utilizes hybrid data can be improve motor imagery classification. The paper explores utilization of several classification techniques for multimodal electroencephalography (EEG) and near-infrared spectroscopy (NIRS) data classification in motor imagery BCI. Five classifiers used in the evaluation are Logistic Regression, K-Nearest Neighbours, Support Vector Machines, Linear Regression, SVC Radial Basis Regression and their performance is compared on EEG and EEG+NIRS datasets for motor imagery tasks classification.","","978-1-6654-2887-3","10.1109/ICEST52640.2021.9483551","TU-Sofia(grant numbers:2020001-09); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9483551","Brain computer interface;EEG;Multimodal BCI;NIRS","Support vector machines;Spectroscopy;Linear regression;Static VAr compensators;Feature extraction;Electroencephalography;Brain-computer interfaces","","1","","27","IEEE","28 Jul 2021","","","IEEE","IEEE Conferences"
"Human identification with electroencephalogram (EEG) signal processing","Xu Huang; S. Altahat; D. Tran; D. Sharma","Faculty of Information Sciences and Engineering, University of Canberra, ACT, Australia; Faculty of Information Sciences and Engineering, University of Canberra, ACT, Australia; Faculty of Information Sciences and Engineering, University of Canberra, ACT, Australia; Faculty of Information Sciences and Engineering, University of Canberra, ACT, Australia",2012 International Symposium on Communications and Information Technologies (ISCIT),"13 Dec 2012","2012","","","1021","1026","Human identification becomes huge demand in particular for the security related areas. Biometric systems can employ different kinds of features, e.g., features of fingerprint, face, iris or posture. EEG signals are the signature of neural activities. It is confidential and hard to imitate, since EEG signals are a reflection of individual-dependent inner mental tasks. It has several advantages, such as (i) it is confidential as it corresponds to a mental task, (ii) it is very difficult to mimic and (iii) it is almost impossible to steal as the brain activity is sensitive to the stress and the mood of the person, an aggressor cannot force the person to reproduce his/her mental pass-phrase. In this paper we first proposed a novel algorithm to create a spatial pattern of EEG signals obtained from the open public database. In our EEG signal processing, we have analyzed 64-electrode EEG samples for two databases, one is for 45 people and calculate the equivalent root mean square (rms) values for each electrode signal over 1 second period, by which created a 64-value input for each subject. With neural network (NN) model, our analysis showed that our designed classifier is able to identify all the 45 people correctly (successful rate of 100%) with a mean square error of 2.0334×10−7 and the same algorithm applying to the 2nd database with 116 out of 122 people can be fully identified (successful rate of 95.1%) with a mean square error value of 0.00186. We deeply believe that a low complexity, high resolution, effective and efficient is very attractive for the real life applications become true in the foreseeable future","","978-1-4673-1157-1","10.1109/ISCIT.2012.6380841","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6380841","security system;biometric nature;EEG;neural network;signal processing","Electroencephalography;Databases;Mean square error methods;Training;Artificial neural networks;Electrodes;Algorithm design and analysis","","15","","12","IEEE","13 Dec 2012","","","IEEE","IEEE Conferences"
"Design of an EEG-based Drone Swarm Control System using Endogenous BCI Paradigms","D. -H. Lee; J. -H. Jeong; H. -J. Ahn; S. -W. Lee","Dept. Brain and Cognitive Engineering, Korea University, Seoul, Republic of Korea; Dept. Brain and Cognitive Engineering, Korea University, Seoul, Republic of Korea; Dept. Brain and Cognitive Engineering, Korea University, Seoul, Republic of Korea; Dept. Artificial Intelligence, Korea University, Seoul, Republic of Korea",2021 9th International Winter Conference on Brain-Computer Interface (BCI),"5 Apr 2021","2021","","","1","5","Non-invasive brain-computer interface (BCI) has been developed for understanding users' intentions by using electroencephalogram (EEG) signals. With the recent development of artificial intelligence, there have been many developments in the drone control system. BCI characteristic that can reflect the users' intentions led to the BCI-based drone control system. When using drone swarm, we can have more advantages, such as mission diversity, than using a single drone. In particular, BCI-based drone swarm control could provide many advantages to various industries such as military service or industry disaster. BCI Paradigms consist of the exogenous and endogenous paradigms. The endogenous paradigms can operate with the users' intentions independently of any stimulus. In this study, we designed endogenous paradigms (i.e., motor imagery (MI), visual imagery (VI), and speech imagery (SI)) specialized in drone swarm control, and EEG-based various task classifications related to drone swarm control were conducted. Five subjects participated in the experiment and the performance was evaluated using the basic machine learning algorithm. The grand-averaged accuracies were 37.6% (± 6.78), 43.2% (± 3.44), and 31.6% (± 1.07) in MI, VI, and SI, respectively. Hence, we confirmed the feasibility of increasing the degree of freedom for drone swarm control using various endogenous paradigms.","2572-7672","978-1-7281-8485-2","10.1109/BCI51272.2021.9385356","Agency for Defense Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9385356","brain-computer interface;electroencephalogram;drone swarm control;intuitive paradigm","Industries;Visualization;Machine learning algorithms;Control systems;Brain-computer interfaces;Task analysis;Drones","","17","","26","IEEE","5 Apr 2021","","","IEEE","IEEE Conferences"
"EEG Signal Classification and Feature Extraction Methods Based on Deep Learning: A Review","C. Xu; R. -Z. Xia","School of Software, Henan University, Kaifeng, China; BEIJNG CHINA-POWER INFORMATION TECHNOLOGY, Beijing, China","2023 2nd International Conference on Big Data, Information and Computer Network (BDICN)","28 Apr 2023","2023","","","186","189","Electroencephalography (EEG), which tracks the brain waves that contain the brain’s neural activity, plays an essential role in detecting human motion and treating neurological diseases. In the Artificial Intelligence (AI) era, deep learning algorithms are widely used in human action recognition and classification. Various convolutional neural networks that process this signal are also being born. This paper provides a detailed survey of the application of deep learning to EEG signals and outlines the research process when classifying EEG signals. At the same time, this paper reviews the relevant research on the classification of human action EEG signals in recent years. Human motion signals usually use different deep learning algorithms and convolutional neural network architectures in the EEG signal analysis task. This article will discuss the advantages and challenges of each method in other studies. Finally, the paper discusses future directions for deep learning-based EEG signal classification.","","979-8-3503-2136-4","10.1109/BDICN58493.2023.00046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10109904","Electroencephalography;Feature extraction;Deep learning;Convolution neural network;Classification","Deep learning;Tracking;Pattern classification;Feature extraction;Electroencephalography;Classification algorithms;Convolutional neural networks","","4","","22","IEEE","28 Apr 2023","","","IEEE","IEEE Conferences"
"Classification of spatio-temporal EEG readiness potentials towards the development of a brain-computer interface","A. B. Barreto; A. M. Taberner; L. M. Vicente","Digital Signal Processing Laboratory Electrical & Computer Engineering Department, Florida International University, Miami, FL, USA; Digital Signal Processing Laboratory Electrical & Computer Engineering Department, Florida International University, Miami, FL, USA; Digital Signal Processing Laboratory Electrical & Computer Engineering Department, Florida International University, Miami, FL, USA",Proceedings of SOUTHEASTCON '96,"6 Aug 2002","1996","","","99","102","The existence of characteristic changes in the EEG of a subject preparing for the execution of a voluntary movement is reviewed. Some of those changes, i.e., the ""readiness potentials"" (RPs), are suggested as a possible link between the internal processes associated with different forms of motion preparation and a digital signal processing system designed to classify the different intended movements. Such a system can potentially be used to provide input to a specialized graphic user interface, constituting a brain-computer interface (BCI). Our current work on neural-network classification of RPs is summarized and the results are presented.","","0-7803-3088-9","10.1109/SECON.1996.510035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=510035","","Electroencephalography;Brain computer interfaces;Digital signal processing;Physiology;Aggregates;Rhythm;Laboratories;Process design;Signal design;Graphics","","5","","8","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Research on EEG Signal Classification Method Based on Brain-Computer Interface Control of Rehabilitation Robot","Y. Zhang; W. Wang; G. Liu; Y. Qiao; R. Shi; Y. Duan; Y. Du; S. Li; F. Guo; T. J. McHugh; F. Duan","Tianjin key Laboratory of Interventional Brain-Computer Interface and Intelligent Rehabilitation, Nankai University, Tianjin, P. R. China; Tianjin key Laboratory of Interventional Brain-Computer Interface and Intelligent Rehabilitation, Nankai University, Tianjin, P. R. China; Tianjin key Laboratory of Interventional Brain-Computer Interface and Intelligent Rehabilitation, Nankai University, Tianjin, P. R. China; Tianjin key Laboratory of Interventional Brain-Computer Interface and Intelligent Rehabilitation, Nankai University, Tianjin, P. R. China; Tianjin key Laboratory of Interventional Brain-Computer Interface and Intelligent Rehabilitation, Nankai University, Tianjin, P. R. China; Tianjin key Laboratory of Interventional Brain-Computer Interface and Intelligent Rehabilitation, Nankai University, Tianjin, P. R. China; Tianjin key Laboratory of Interventional Brain-Computer Interface and Intelligent Rehabilitation, Nankai University, Tianjin, P. R. China; Tianjin key Laboratory of Interventional Brain-Computer Interface and Intelligent Rehabilitation, Nankai University, Tianjin, P. R. China; Tianjin key Laboratory of Interventional Brain-Computer Interface and Intelligent Rehabilitation, Nankai University, Tianjin, P. R. China; Laboratory for Circuit and Behavioral Physiology, RIKEN Center for Brain Science, Wakoshi, Saitama, Japan; Tianjin key Laboratory of Interventional Brain-Computer Interface and Intelligent Rehabilitation, Nankai University, Tianjin, P. R. China",2024 17th International Convention on Rehabilitation Engineering and Assistive Technology (i-CREATe),"11 Dec 2024","2024","","","1","6","Brain-computer interface (BCI) control of multiple rehabilitation robots provides a novel type of human-robot interaction and an important research direction in the field of intelligent rehabilitation. However, most current EEG signal classification algorithms for controlling rehabilitation robots exhibit several drawbacks, including a lack of novelty, insufficient classification accuracy and poor adaptability to different experimental paradigms. Therefore, we designed a new deep-learning method to classify EEG signals to enhance the effectiveness of BCI control of rehabilitation robots. Here we apply this method to classify EEG signals and control the rehabilitation robot to accomplish a target task. In addition, we compare our algorithm with several different EEG signal classification algorithms in two experimental paradigms: motor imagery and motor execution. Our deep learning method has the highest offline accuracy of 72.7% and an average accuracy of 72.4% under the motor imagery experimental paradigm, and the highest offline accuracy of 97.5% and an average accuracy of 90.4% under the motor execution experimental paradigm. These results show that our EEG signal classification algorithms is more effective compared to other EEG signal classification algorithms and can effectively be used to control a rehabilitation robot across a wider range of applications.","","979-8-3503-5515-4","10.1109/i-CREATe62067.2024.10776552","National Natural Science Foundation of China(grant numbers:11932013); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10776552","","Deep learning;Accuracy;Robot control;Pattern classification;Human-robot interaction;Assistive robots;Motors;Electroencephalography;Brain-computer interfaces;Classification algorithms","","","","27","IEEE","11 Dec 2024","","","IEEE","IEEE Conferences"
"Feasibility and Accuracy of a Dry and Wireless EEG Helmet for Upper Limb Motor Imagery-Based Brain-Computer Interfaces","M. Ceradini; M. Lassi; E. Losanno; A. Gontran-Massey; M. Nalin; I. Del Chicca; C. Puttilli; S. Micera; A. Bandini","The BioRobotics Institute, Scuola Superiore Sant'Anna, Pisa, Italy; The BioRobotics Institute, Scuola Superiore Sant'Anna, Pisa, Italy; The BioRobotics Institute, Scuola Superiore Sant'Anna, Pisa, Italy; ISIFC, Université de Franche-Comté, Besançon, France; R&I, ab medica s.p.a., Milano, Italy; R&I, ab medica s.p.a., Milano, Italy; R&I, ab medica s.p.a., Milano, Italy; The BioRobotics Institute, Scuola Superiore Sant'Anna, Pisa, Italy; Health Science Interdisciplinary Center, Scuola Superiore Sant'Anna, Pisa, Italy","2023 IEEE International Conference on Metrology for eXtended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE)","1 Feb 2024","2023","","","1075","1080","EEG-based brain-computer interfaces (BCIs) are a common tool in neurorehabilitation. However, the benefits of EEG-based BCIs can be limited by the use of wet electrodes, which are often uncomfortable and time-consuming to arrange. Here, we investigated the efficacy of an 8-channel wireless and dry EEG system (Helmate, ab medica s.p.a.) in the context of motor imagery-based BCIs, depending on the positioning of the channels. We collected EEG signals from ten healthy subjects and identified the best electrode configuration to discriminate imagined left and right arm movements based on characteristic event-related desynchronization patterns. This study remarks on and refines the use of the Helmate as a tool for motor imagery-based BCI applications.","","979-8-3503-0080-2","10.1109/MetroXRAINE58569.2023.10405554","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10405554","electroencephalography;brain-computer interfaces;biomedical signal processing","Wireless communication;Electrodes;Signal processing;Electroencephalography;Brain-computer interfaces;Neurorehabilitation;Safety","","","","20","IEEE","1 Feb 2024","","","IEEE","IEEE Conferences"
"Convolutional Neural Networks for P300 Detection with Application to Brain-Computer Interfaces","H. Cecotti; A. Graser","Institute of Automation, University of Brethemen, Bremen, Germany; Institute of Automation, University of Brethemen, Bremen, Germany",IEEE Transactions on Pattern Analysis and Machine Intelligence,"17 Jan 2011","2011","33","3","433","445","A Brain-Computer Interface (BCI) is a specific type of human-computer interface that enables the direct communication between human and computers by analyzing brain measurements. Oddball paradigms are used in BCI to generate event-related potentials (ERPs), like the P300 wave, on targets selected by the user. A P300 speller is based on this principle, where the detection of P300 waves allows the user to write characters. The P300 speller is composed of two classification problems. The first classification is to detect the presence of a P300 in the electroencephalogram (EEG). The second one corresponds to the combination of different P300 responses for determining the right character to spell. A new method for the detection of P300 waves is presented. This model is based on a convolutional neural network (CNN). The topology of the network is adapted to the detection of P300 waves in the time domain. Seven classifiers based on the CNN are proposed: four single classifiers with different features set and three multiclassifiers. These models are tested and compared on the Data set II of the third BCI competition. The best result is obtained with a multiclassifier solution with a recognition rate of 95.5 percent, without channel selection before the classification. The proposed approach provides also a new way for analyzing brain activities due to the receptive field of the CNN models.","1939-3539","","10.1109/TPAMI.2010.125","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5492691","Neural network;convolution;gradient-based learning;spatial filters;brain-computer interface (BCI);electroencephalogram (EEG);P300.","Biological neural networks;Brain computer interfaces;Cellular neural networks;Application software;Humans;Computer interfaces;Enterprise resource planning;Electroencephalography;Brain modeling;Network topology","Algorithms;Artificial Intelligence;Brain;Electroencephalography;Event-Related Potentials, P300;Evoked Potentials;Humans;Neural Networks (Computer);Pattern Recognition, Automated;Signal Processing, Computer-Assisted;Software;User-Computer Interface","614","2","44","IEEE","28 Jun 2010","","","IEEE","IEEE Journals"
"Motor Imagery Brain Activity Recognition through Data Augmentation using DC-GANs and Mu-Sigma","A. Khoyani; H. Kaur; M. Amini; H. Sadreazami","System and Computer Engineering Department, Carleton University, Ottawa, Canada; System and Computer Engineering Department, Carleton University, Ottawa, Canada; School of Information Technology, Carleton University, Ottawa, Canada; Bioengineering Department, McGill University, Montreal, Canada",2022 IEEE Sensors,"8 Dec 2022","2022","","","1","4","The brain-computer interface is a technology that allows a machine to connect with the human brain and work based on the commands released by thoughts and activities of the brain. Electrodes are placed on the scalp and the changes in electric waves released by the brain are recorded as Electroencephalography (EEG) signals. In this work, we propose the use of generative adversarial networks and musigma methods to augment the EEG signals. Some of the existing deep learning methods such as convolutional neural network and recurrent neural network for classification of the EEG signals are implemented and their classification performance is examined with and without data augmentation. It is shown that the use of data augmentation can improve the performance of the EEG signal classification with deep learning models to a considerable extend.","2168-9229","978-1-6654-8464-0","10.1109/SENSORS52175.2022.9967231","Natural Sciences and Engineering Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9967231","Brain computer interface;binary classification;convolutional neural network;common spatial pattern;data augmentation","Deep learning;Recurrent neural networks;Scalp;Brain modeling;Electroencephalography;Data models;Brain-computer interfaces","","5","","17","IEEE","8 Dec 2022","","","IEEE","IEEE Conferences"
"Imagined Speech State Classification for Robust Brain-Computer Interface","B. -K. Ko; J. -Y. Kim; S. -H. Lee","Dept. of Artificial Intelligence, Korea University, Seoul, Republic of Korea; Dept. of Artificial Intelligence, Korea University, Seoul, Republic of Korea; Dept. of Brain and Cognitive Engineering, Korea University, Seoul, Republic of Korea",2025 13th International Conference on Brain-Computer Interface (BCI),"27 Mar 2025","2025","","","1","4","This study examines the effectiveness of traditional machine learning classifiers versus deep learning models for detecting the imagined speech using electroencephalogram data. Specifically, we evaluated conventional machine learning techniques such as CSP-SVM and LDA-SVM classifiers alongside deep learning architectures such as EEGNet, ShallowConvNet, and DeepConvNet. Machine learning classifiers exhibited significantly lower precision and recall, indicating limited feature extraction capabilities and poor generalization between imagined speech and idle states. In contrast, deep learning models, particularly EEGNet, achieved the highest accuracy of 0.7080 and an F1 score of 0.6718, demonstrating their enhanced ability in automatic feature extraction and representation learning, essential for capturing complex neurophysiological patterns. These findings highlight the limitations of conventional machine learning approaches in brain-computer interface (BCI) applications and advocate for adopting deep learning methodologies to achieve more precise and reliable classification of detecting imagined speech. This foundational research contributes to the development of imagined speech-based BCI systems.","2572-7672","979-8-3315-2192-9","10.1109/BCI65088.2025.10931499","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10931499","brain-computer interface;deep learning;imagined speech;machine learning;signal processing","Deep learning;Training;Accuracy;Speech enhancement;Brain modeling;Feature extraction;Brain-computer interfaces;Electroencephalography;Data models;Reliability","","","","27","IEEE","27 Mar 2025","","","IEEE","IEEE Conferences"
"Brain-Computer Interfaces Interpret EEG Data to Determine Mental State","V. Satyanarayana; A. G. Mounika; M. K. Singh; U. Rajyalakshmi; H. K. Yadav","Department of Electronics and Communication Engineering, Aditya Engineering College, Surampalem, India; Department of Electronics and Communication Engineering, Aditya Engineering College, Surampalem, India; Department of Electronics and Communication Engineering, Aditya Engineering College, Surampalem, India; Department of Electronics and Communication Engineering, Aditya Engineering College, Surampalem, India; Department of EEE, Raj Kumar Goel Institute of Techology, Ghaziabad, India",2023 3rd International Conference on Advancement in Electronics & Communication Engineering (AECE),"15 Feb 2024","2023","","","982","985","A diagnostic instrument called an electroencephalogram measures the electrical activity of the brain electroencephalogram (EEG). Electrical impulses allow neurons to communicate with one another in the brain. An EEG may be helpful for determining whether or not this activity has any potential risks. EEG record and monitor brain wave activity. EEG is utilized in order to control a robotic arm. A direct brain-machine interface (BMI) system that offers the brain a new non-muscular conduit for communication and control. is one approach. The electroencephalogram is a vital component of biometric security systems EEG. In addition, this booklet contains concise information regarding biometric security systems. The primary objective of this work is to give a comprehensive overview of previous research on EEG-dependent emotion recognition. However, findings of the EEG study are skewed since the electrical impulses that were captured contained artifacts. Although numerous proposals have been proposed for how to dispose of artifacts, the issue has not yet been resolved.","","979-8-3503-3072-4","10.1109/AECE59614.2023.10428634","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10428634","Brain activity;Artefact;Brain rhythm;EEG Signal;Robotic arm","Electric potential;Biometrics (access control);Feature extraction;Manipulators;Electroencephalography;Brain-computer interfaces;Security","","","","20","IEEE","15 Feb 2024","","","IEEE","IEEE Conferences"
"EEG training platform: Improving Brain-Computer Interaction and cognitive skills","J. P. Rodrigues; D. G. Migotina; A. C. da Rosa","Technical University of Lisbon, Portugal; Technical University of Lisbon, Portugal; Technical University of Lisbon, Portugal",3rd International Conference on Human System Interaction,"23 Jul 2010","2010","","","425","429","This work proposes a complete structure of an EEG biofeedback platform focused on an efficient way for its user to learn how to self regulate cortical activity. A longitudinal study of how voluntary training of specific electro cortical activity produces any stable changes in the electroencephalogram is also presented. Correlations of these changes with short term memory are also hypothesized. In this work the human brain was seen as an electrochemical machine capable of receiving stimuli and adapt accordingly. So, only relevant EEG activity was fed back to the trainee by a Brain Computer Interface (BCI) in an intelligible way, allowing the identification of phasic changes in the EEG and what cognitive state caused it. The results from this study showed that it is possible to learn to change some rhythmical activity in the EEG, in this case the alpha activity, after a few feedback sessions. A positive relation between this frequency band and cognitive processes was also observed. These results also indicate that the proposed EEG biofeedback protocol can be shaped as a tool for those who rely on BCI to communicate with the external world as it allows the tracking and training of individual frequency bands.","2158-2254","978-1-4244-7562-9","10.1109/HSI.2010.5514535","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5514535","Brain-Computer Interfaces;EEG Biofeedback;Electroencephalogram;Signal Processing","Electroencephalography;Brain computer interfaces;Biological control systems;Frequency;Protocols;Humans;Biomedical signal processing;Signal processing;Electric potential;Delay effects","","12","","10","IEEE","23 Jul 2010","","","IEEE","IEEE Conferences"
"Extracting the features of emotion from EEG signals and classify using affective computing","R. Chinmayi; G. J. Nair; M. Soundarya; D. S. Poojitha; G. Venugopal; J. Vijayan","Department of Electronics and Communication, Engineering\, Amrita University, INDIA; Department of Electronics and Communication, Engineering\, Amrita University, INDIA; Department of Electronics and Communication, Engineering\, Amrita University, INDIA; Department of Electronics and Communication, Engineering\, Amrita University, INDIA; Department of Electronics and Communication, Engineering\, Amrita University, INDIA; Commercial Bank International, Dubai, UAE","2017 International Conference on Wireless Communications, Signal Processing and Networking (WiSPNET)","22 Feb 2018","2017","","","2032","2036","The extraction of features, for the recognition of affective states through various means such as gestures of the body, facial images and electroencephalogram (EEG), is very important in affective computing. The brain-machine interface (BMI) using emotions, are used in medical robots, neuroergonomics, and auto-navigation and security systems. Emotions can be identified using analysis of scalp EEGs. The EEG data with audio-visual stimulus is collected and analyzed to extract the features of five emotions viz., happy, sad, fear, neutral and disgust. The raw EEG data is used to create the database, EEG_Amrita_emote. Features of EEG data are extracted using independent component analysis (ICA), and are classified using K Nearest Neighbor (KNN) algorithm. Cluster centroids are identified using k-Mean Clustering. The spectral energy of emotional activities in the brain is taken as one of the features. The EEG data is collected from male subjects of age group between 20 and 30. The locations of high intensity spectral energy is calculated for every emotion. The primary centroids of emotions are happy at (26.58, -99.97), neutral at (-69.18, 12.89), sad at (66.45, 29.52), fear at (74.22, -9.65) and disgust at (63.05, 38.68) respectively.","","978-1-5090-4442-9","10.1109/WiSPNET.2017.8300118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8300118","EEG;affective computing;feature extraction;ICA;BMI;KNN;clustering;brain lobes;total energy;topographic plots;cortex;emotion","Electroencephalography;Feature extraction;Scalp;Limbic system;Conferences;Affective computing;Electrodes","","8","","7","IEEE","22 Feb 2018","","","IEEE","IEEE Conferences"
"Detection of Traumatic Brain Injury Using Single Channel Electroencephalogram in Mice","A. Sutandi; N. Dhillon; M. Lim; H. Cao; D. Si","Computing and Software Systems, University of Washington, Bothell, WA, USA; Computing and Software Systems, University of Washington, Bothell, WA, USA; Dept. of Neurology, Oregon Health & Science University, Portland, OR, USA; Dept. of Biomedical Engineering, University of California, Irvine, California, USA; Computing and Software Systems, University of Washington, Bothell, WA, USA",2020 IEEE Signal Processing in Medicine and Biology Symposium (SPMB),"17 Feb 2021","2020","","","1","8","Preclinical studies of traumatic brain injury (TBI) are often performed using a murine model of mild traumatic brain injury (mTBI) due to highly controlled settings and high reproducibility in this experimental model, compared to studies of human TBI. We have previously demonstrated persistent changes in the sleep wake cycle using a widely accepted mouse model of mTBI. The gold standard of sleep wake assessment is achieved by recording brain electroencephalogram (EEG), which not only allows for standard sleep staging but also allows further signal processing through quantitative EEG methods. Conventional methods of sleep staging require manual scoring by a trained expert. Here, a 1-D deep convolutional neural network (Deep CNN) is proposed to automatically score sleep stages and identify mTBI from a single-channel EEG signal with duration of 64 seconds by classifying the EEG signal into one of four classes: sham (control) wake, sham (control) sleep, mTBI wake, and mTBI sleep. We demonstrated that the proposed Deep CNN has the ability to learn features to classify the target classes. Deployment of the trained model on Raspberry Pi further indicates the capacity to perform classification in real time and mobile applications. Thus, the proposed system has the potential to provide a low-cost and fast method for detection of TBI in individuals.","2473-716X","978-1-7281-8820-1","10.1109/SPMB50085.2020.9353651","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9353651","","Sleep;Manuals;Signal processing;Brain modeling;Electroencephalography;Mice;Brain injuries","","2","","16","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"EEG-based Neural Decoding of Gait in Developing Children","T. P. Luu; D. Eguren; M. Cestari; J. L. Contreras-Vidal","NSF IUCRC BRAIN Center, University of Houston, Houston, TX, USA; NSF IUCRC BRAIN Center, University of Houston, Houston, TX, USA; NSF IUCRC BRAIN Center, University of Houston, Houston, TX, USA; NSF IUCRC BRAIN Center, University of Houston, Houston, TX, USA","2019 IEEE International Conference on Systems, Man and Cybernetics (SMC)","28 Nov 2019","2019","","","3608","3612","Neural decoding of human locomotion, including automated gait intention detection and continuous decoding of lower limb joint angles, has been of great interest in the field of Brain Machine Interface (BMI). However, neural decoding of gait in developing children has yet to be demonstrated. In this study, we collected physiological data (electroencephalography (EEG), electromyography (EMG)), and kinematic data from children performing different locomotion tasks. We also developed a state space estimation model to decode lower limb joint angles from scalp EEG. Fluctuations in the amplitude of slow cortical potentials of EEG in the delta band (0.1 - 3 Hz) were used for prediction. The decoding accuracies (Pearson's r values) were promising (Hip: 0.71; Knee: 0.59; Ankle: 0.51). Our results demonstrate the feasibility of neural decoding of children walking and have implications for the development of a real-time closed-loop BMI system for the control of a pediatric exoskeleton.","2577-1655","978-1-7281-4569-3","10.1109/SMC.2019.8914380","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8914380","Brain-computer interface;neural decoding;children walking;EEG;EMG;gait","Electroencephalography;Decoding;Legged locomotion;Integrated circuits;Pediatrics;Brain modeling;Scalp","","1","","39","IEEE","28 Nov 2019","","","IEEE","IEEE Conferences"
"On the Vulnerability of CNN Classifiers in EEG-Based BCIs","X. Zhang; D. Wu","Key Laboratory of Image Processing and Intelligent Control, School of Artificial Intelligence and Automation, Ministry of Education, Huazhong University of Science and Technology, Wuhan, China; Key Laboratory of Image Processing and Intelligent Control, School of Artificial Intelligence and Automation, Ministry of Education, Huazhong University of Science and Technology, Wuhan, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"8 May 2019","2019","27","5","814","825","Deep learning has been successfully used in numerous applications because of its outstanding performance and the ability to avoid manual feature engineering. One such application is electroencephalogram (EEG)-based brain-computer interface (BCI), where multiple convolutional neural network (CNN) models have been proposed for EEG classification. However, it has been found that deep learning models can be easily fooled with adversarial examples, which are normal examples with small deliberate perturbations. This paper proposes an unsupervised fast gradient sign method (UFGSM) to attack three popular CNN classifiers in BCIs, and demonstrates its effectiveness. We also verify the transferability of adversarial examples in BCIs, which means we can perform attacks even without knowing the architecture and parameters of the target models, or the datasets they were trained on. To the best of our knowledge, this is the first study on the vulnerability of CNN classifiers in EEG-based BCIs, and hopefully will trigger more attention on the security of BCI systems.","1558-0210","","10.1109/TNSRE.2019.2908955","National Natural Science Foundation of China(grant numbers:61873321); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8680043","Electroencephalogram;brain-computer interfaces;convolutional neural networks;adversarial examples","Brain modeling;Electroencephalography;Deep learning;Perturbation methods;Jamming;Manuals","Algorithms;Brain-Computer Interfaces;Deep Learning;Electroencephalography;Event-Related Potentials, P300;Humans;Imagination;Machine Learning;Models, Theoretical;Neural Networks, Computer;Reproducibility of Results;Signal Processing, Computer-Assisted","76","","47","IEEE","2 Apr 2019","","","IEEE","IEEE Journals"
