"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A brain-sensing fragrance diffuser for mental state regulation using electroencephalography","A. -Y. Zhuang; Y. C. Lin; S. -L. Yu; P. -C. Kuo","Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan",2021 IEEE 2nd International Conference on Human-Machine Systems (ICHMS),"27 Oct 2021","2021","","","1","6","Human brain studies have shown that olfactory perception can regulate emotion and attention networks and prevent depressed mental states. Fragrance diffusers have been used as the potential appliance to reconcile mental conditions and achieve stress relief in daily life. Although perceiving fragrances are a complicated and subjective experience, studies have shown that it is possible to reveal the personal preference of fragrance from brain activity measured by electroencephalography (EEG). Moreover, using EEG to detect neural/mental states and apply them to human-machine interfaces has also been investigated for years. Therefore, this pilot study has two aims: (1) to identify users’ preference for fragrances from EEG; (2) to develop a personalized fragrance diffuser, Aroma Box, which can detect three mental states from EEG when a user feels depressed, stressed, or drowsily and then release fragrances in real-time to help user recover from the abnormal states. To achieve this goal, we first extracted the features and built a classifier to identify the user’s preference for fragrances from EEG. Then we calculated the indicators of brain states based on the EEG frequency analysis. Based on our preliminary experimental results, we deployed our algorithms in an in-house developed diffuser with a consumer 32-channel EEG headset, which has been further implemented in a real-life working environment and evaluated its efficacy by two users.","","978-1-6654-0170-8","10.1109/ICHMS53169.2021.9582446","National Cheng Kung University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9582446","Olfactory perception;EEG;fragrance diffuser;brain-computer interface;human-computer interaction","Headphones;Electric potential;Conferences;Olfactory;Feature extraction;Electroencephalography;Regulation","","1","","26","IEEE","27 Oct 2021","","","IEEE","IEEE Conferences"
"A novel method to regulate negative emotions by odors and evaluate the effect by EEG signals","W. Jia; X. Li; Y. Liu; H. Zhu; J. Lai","School of Mechanical Engineering, Xi’an Jiaotong University, Xi’an, China; School of Mechanical Engineering, Xi’an Jiaotong University, Xi’an, China; School of Mechanical Engineering, Xi’an Jiaotong University, Xi’an, China; School of Mechanical Engineering, Xi’an Jiaotong University, Xi’an, China; School of Mechanical Engineering, Xi’an Jiaotong University, Xi’an, China","2021 IEEE 4th Advanced Information Management, Communicates, Electronic and Automation Control Conference (IMCEC)","19 Jul 2021","2021","4","","228","233","People's emotional appearance differs due to national, cultural, geographical and educational backgrounds. Few studies have examined the impact of odors to regulate negative emotion for the Asian. In this research, we evaluate EEG signals to demonstrate the impact of odors to regulate negative emotion for Asians. The results show that, during the tension, both FA groups witness a significant increase and beta wave average power spectrum (T8) experienced a slight reduction caused by lavender odor. However, both citrus and peppermint odors cause a significant increase in FA groups and beta wave average power spectrum (T7 and T8). During the depression, the citrus and mint odors cause a more significant increase in positive FA and beta wave average power spectrum (T7) , while the lavender treatment has no significant effect. For the tension-anxiety (T/A) and depression-dejection (D/D), both FA groups get a lower score after odor treatment but not all reach a statistical significance. Both EEG and POMS data suggests that lavender odor produces a higher valance and a lower arousal which indicates that the lavender odor has a better effect on relieving tension. While the citrus and mint odors produce a higher valance and arousal of emotion which indicates that these two odors have a greater effect on mitigating depression.","2693-2776","978-1-7281-8535-4","10.1109/IMCEC51613.2021.9482336","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9482336","Emotion regulation;Odor;EEG;Evaluating;POMs","Automation;Conferences;Depression;Electroencephalography;Information management;Cultural differences","","2","","38","IEEE","19 Jul 2021","","","IEEE","IEEE Conferences"
"A Double-Square-Based Electrode Sequence Learning Method for Odor Concentration Identification Using EEG Signals","H. -R. Hou; Q. -H. Meng","Tianjin Key Laboratory of Process Measurement and Control, School of Electrical and Information Engineering, Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China; Tianjin Key Laboratory of Process Measurement and Control, School of Electrical and Information Engineering, Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China",IEEE Transactions on Instrumentation and Measurement,"25 Jun 2021","2021","70","","1","10","The aim of this study is to improve the recognition performance of olfactory electroencephalogram (EEG) signals induced by different odor concentrations, which is a new challenge in the field of olfactory EEG research. To do this, a novel double-square-based electrode sequence (DSES) learning method is elaborately proposed. First, two square-based feature sets, each with N levels, are constructed based on N power-spectral-density (PSD) features extracted from N EEG electrodes. Subsequently, the electrode sequence (ES) codes are obtained by arranging the N feature values of each level of each square feature set in ascending order. Finally, inspired by the k-nearest neighbor ( k-NN), a minimum inconsistency classification is presented to find the odor concentration class whose ES codes are the least inconsistent with those of the testing sample. In the experiment, rose and rotten odors, each with five concentrations, were used to induce olfactory EEG signals on 13 participants. Experimental results reveal that, using the proposed DSES method, considerably high classification accuracies of 94.2% and 92.9% on five different concentrations of the rose and rotten odors were obtained, respectively, significantly outperforming ten other methods. These results verify the superiority of the proposed DSES method in identifying different odor concentrations. In addition, the EEG dataset with 4550 samples is made public through the website presented in this study. In this way, the proposed DSES method combined with the published EEG dataset may further promote the development of olfactory EEG recognition research.","1557-9662","","10.1109/TIM.2021.3090177","National Key Research and Development Program of China(grant numbers:2017YFC0306200); Tianjin Natural Science Foundation(grant numbers:20JCZDJC00150,20JCYBJC00320); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9458278","Biological signal processing;double-square-based electrode sequence (DSES) learning method;odor concentration stimulation;olfactory electroencephalogram (EEG);power-spectral-density (PSD) feature","Electroencephalography;Feature extraction;Electrodes;Olfactory;Signal processing;Signal processing algorithms;Learning systems","","4","","38","IEEE","17 Jun 2021","","","IEEE","IEEE Journals"
"Lateralized Frontal-to-Temporal Cross-Frequency Coupling in Cortical Processing of Pleasant Odors","M. S. Seet; N. I. Abbasi; J. Hamano; A. Chaudhury; N. V. Thakor; A. Dragomir","N.1 Institute for Health, National University of Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore; Procter & Gamble, International Operations SA Singapore Branch; Procter & Gamble, International Operations SA Singapore Branch; N.1 Institute for Health, National University of Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore",2021 10th International IEEE/EMBS Conference on Neural Engineering (NER),"2 Jun 2021","2021","","","900","903","Olfactory perception recruits multiple neurocognitive processes, that are implemented across distributed but highly interactive brain areas housed primarily in the frontal and temporal lobes. Given that these brain areas have different functions and activity characteristics, the mechanisms supporting functional interactions between them are unclear. To address this knowledge gap, we analyzed EEG cross-frequency coupling (CFC) between frontal to left vs. right temporal regions during exposure to fragrances of varying subjective pleasantness. Our results show that higher-pleasantness fragrances gave rise to right-Iateralized θ - γ coupling and left-lateralized α - γ coupling, which likely represent memory processing and emotional processing respectively. Regression models reveal that fragrance pleasantness exhibits a linear relationship with θ - γ laterality, but a nonlinear relationship with α - γ laterality. These findings illustrate the significant role that CFCs play in long-distance neural communication in olfactory perception. Their robust dynamics in response to subjective odor evaluation render them as promising neural features for olfactory brain-computer interfacing.","1948-3554","978-1-7281-4337-8","10.1109/NER49283.2021.9441238","BMRC(grant numbers:APG2013/085); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9441238","Phase-Amplitude Coupling;Olfactory;Perception;Electroencephalography","Couplings;Temporal lobe;Emotion recognition;Olfactory;Neural engineering;Brain modeling;Electroencephalography","","2","","21","IEEE","2 Jun 2021","","","IEEE","IEEE Conferences"
"Classification of EEG Signals Recorded While Imagining Odors with Effective Band Pass Filter Parameters","Ö. Aydemir; A. Naser; M. Öztürk","Elektrik-Elektronik Mühendisliği Bölümü, Karadeniz Teknik Üniversitesi, Trabzon, Türkiye; Elektrik-Elektronik Mühendisliği Bölümü, Karadeniz Teknik Üniversitesi, Trabzon, Türkiye; Elektrik-Elektronik Mühendisliği Bölümü, Karadeniz Teknik Üniversitesi, Trabzon, Türkiye",2020 28th Signal Processing and Communications Applications Conference (SIU),"7 Jan 2021","2020","","","1","4","Technological advances in medicine allow us to learn more about human physiology, anatomy, endocrinology and neurology. In this way, many diseases can be diagnosed early and treatment processes can be closely monitored. On the one hand, the advancing technology allows us to demonstrate how the human brain reacts to various environmental stimuli. In this study, electroencephalography (EEG) technique was used to record the reactions of the brain to the imagination of cloves and mint odors. The distinguishability of brain responses to these odors was tested using pixel means of gray-level images obtained from Burg-based color spectrogram images. By using pixel means as an attribute, a classification accuracy of 82.5% was obtained with k-nearest neighbor. The results showed that the EEG signals that can occur when the brain imagines different odors can be distinguished.","2165-0608","978-1-7281-7206-4","10.1109/SIU49456.2020.9302244","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9302244","odor;electroencephalogram;close;mint;classification;feature extraction","Electroencephalography;Sleep;Olfactory;Deep learning;Biosensors;Biomedical monitoring;Alzheimer's disease","","1","","","IEEE","7 Jan 2021","","","IEEE","IEEE Conferences"
"Evoked Brain Responses in Odor Stimuli Evaluation - an EEG Event Related Potential Study","N. I. Abbasi; A. Bezerianos; J. Hamano; A. Chaudhury; N. V. Thakor; A. Dragomir","N.1 Institute for Health, National University of Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore",2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"27 Aug 2020","2020","","","2861","2864","Decoding olfactory cognition has been generating significant interest in recent years due to a wide range of applications, from diagnosing neurodegenerative disorders to consumer research and traditional medicine. In this study, we have investigated whether changes in odor stimuli evaluation across repeated stimuli presentation can be attributed to changes in brain perception of the stimuli. Epoch intervals representing olfactory sensory perception were extracted from electroencephalography (EEG) signals using minimum variance distortionless response (MVDR)-based single trial event related potential (ERP) approach to understand the evoked response to high pleasantness and low pleasantness stimuli. We found statistically significant changes in self reported stimuli evaluation between initial and final trials (p <; 0.05) for both stimuli categories. However, the changes in ERP amplitude were found to be statistically significant only for the high pleasantness stimuli. This implies that olfactory stimuli of higher hedonic value recruit high-order cognitive processing that may be responsible for initial increased ERP response, as well as for rapid subsequent adaptation in processing the stimuli.","2694-0604","978-1-7281-1990-8","10.1109/EMBC44109.2020.9175650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9175650","","Olfactory;Electroencephalography;Cognition;Visualization;Scalp;Mathematical model;Decoding","Brain;Electroencephalography;Evoked Potentials;Humans;Odorants;Smell","3","","17","IEEE","27 Aug 2020","","","IEEE","IEEE Conferences"
"Fuzzy Vector Quantization for Classification of Olfactory Stimuli from the Acquired Brain Signals","L. Ghosh; D. Konar; A. Konar","Electronics amd Tele-Communication Engineering Deparetment, Jadavpur university, Kolkata, India; Delhi Public School, Summer Internship at AI Lab., Jadavpur University; Electronics amd Tele-Communication Engineering Deparetment, Jadavpur university, Kolkata, India","2019 10th International Conference on Computing, Communication and Networking Technologies (ICCCNT)","30 Dec 2019","2019","","","1","7","Quantization offers a simple means to reduce unwanted data variations into quantized levels of fixed amplitudes. A simple Normalization of data in the scale [0, 1] without attributing special importance to specific sub-intervals in [0, 1] results in significant loss in information, which cannot be retrieved otherwise to identify the proposer class of a given data point. This paper attempts to represent n-dimensional data point patterns into quantized fuzzy vectors of 3n dimensions. As the class information for all the data points of the training instances are known, a majority voting over (the individual quantized fuzzy) components of the data points in a class effectively returns an approximate centroidal measure of the data points lying in the same class. The concatenation of such majority-voted components of the data points in a class represents the class centroid of the respective class. The class centroids thus obtained are saved to determine the class of an unknown data point. The classification of an unknown data point here is performed in two steps. First the unknown data point is quantized in fuzzy space similarly as for the training data, and the resulting quantized fuzzy vector is projected along all the unit class centroid vectors of all known classes. In case the projection along the k-th unit class centroid vector is the largest, then the class of the unknown data point is regarded as k. The proposed principle has successfully been applied in classification of olfactory stimuli from the acquired EEG signals of the subjects and the classification performance is found to be superior with respect to the existing state-of-the art algorithms.","","978-1-5386-5906-9","10.1109/ICCCNT45670.2019.8944662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8944662","Fuzzy vector quantization;olfactory perception;classification;electroencephalography","Training;Electroencephalography;Fuzzy sets;Vector quantization;Feature extraction;Olfactory","","2","","21","IEEE","30 Dec 2019","","","IEEE","IEEE Conferences"
"EEG-Based Odor Recognition Using Channel-Frequency Convolutional Neural Network","X. Zhang; H. Hou; Q. Meng","Institute of Robotics and Autonomous Systems, Tianjin Key Laboratory of Process Measurement and Control, School of Electrical and Information Engineering, Tianjin University, Tianjin, China; Institute of Robotics and Autonomous Systems, Tianjin Key Laboratory of Process Measurement and Control, School of Electrical and Information Engineering, Tianjin University, Tianjin, China; Institute of Robotics and Autonomous Systems, Tianjin Key Laboratory of Process Measurement and Control, School of Electrical and Information Engineering, Tianjin University, Tianjin, China",2019 Chinese Control Conference (CCC),"17 Oct 2019","2019","","","7763","7767","Analyzing the response of the human brain to odors is critical to assess the function of olfactory and cognition. In this paper, an EEG (electroencephalograph)-based odor perception dataset is collected from ten subjects using thirteen odors stimuli. Based on the developed dataset, we employ channel-frequency convolutional neural network (CFCNN), combined with differential entropy (DE) features from different channels and frequency bands, to classify five odors that were consistently considered pleasant by the ten subjects. Meanwhile, the k-nearest neighbor (k-NN), linear discriminant analysis (LDA), support vector machine (SVM) and back propagation neural network (BPNN) are used as competing methods. The experimental results show that CFCNN is superior to the classic baselines and yields the highest accuracy in distinguishing five pleasant odors. Furthermore, compared with other four frequency bands, the gamma band presents the best classification accuracy, proving the closed relation between the olfaction and gamma band activity of the brain.","1934-1768","978-9-8815-6397-2","10.23919/ChiCC.2019.8865904","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8865904","EEG;olfaction;classification;CFCNN;differential entropy","Electroencephalography;Support vector machines;Brain modeling;Feature extraction;Olfactory;Entropy;Convolution","","6","","16","","17 Oct 2019","","","IEEE","IEEE Conferences"
"Exploring Cortex Connectivity Signal in Sensory Response to Odors","Z. Zhang; H. Zhang; L. Zhang; C. Guan","Institute for Infocomm Research, Singapore; Institute for Infocomm Research, Singapore; P&G Singapore; School of Computer Science & Engineering, Nanyang technological University, Singapore",2019 41st Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"7 Oct 2019","2019","","","1255","1258","Recent neuroscience studies using fMRI have shown specific cortex activities are associated with scent stimuli. This has shed light on the use of EEG for investigating the neuronal processes and effects of olfactory sensory. While there were a few EEG studies using ERP or spectral power analysis, the results are often not converging or lack of generality. This study attempts to explore a potentially more generalized approach by looking into the connectivity patterns in the brain during olfactory sensing. Human olfactory system collects odorants and transduces them into neural signals which are transmitted to the olfactory bulb that connects to the orbitofrontal cortex for further processing. We study connectivity of cortex signal through the coherence analysis on scalp EEG data. We propose a novel protocol for robust olfactory stimulus identification and synchronization experiment. We adopt Magnitude Squared Coherence Estimation for coherence analysis and derived a coherence index (CI) to infer the collaborative effect derived from a region of interest, e.g., left side and right side of scalp. From the 14 subjects' EEG data, we observe the lateralization effect of olfactory processes in the human brain. The results suggest a stronger collaborative effect in the left hemisphere compare to the right side when pleasant stimuli are delivered.","1558-4615","978-1-5386-1311-5","10.1109/EMBC.2019.8856506","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8856506","","Electroencephalography;Coherence;Olfactory;Protocols;Indexes;Scalp;Collaboration","Brain Mapping;Cerebral Cortex;Electroencephalography;Humans;Odorants;Smell","","","9","IEEE","7 Oct 2019","","","IEEE","IEEE Conferences"
"EEG-Based Classification of Olfactory Response to Pleasant Stimuli","N. I. Abbasi; R. Bose; A. Bezerianos; N. V. Thakor; A. Dragomir","Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore (NUS); Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore (NUS); Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore (NUS); Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore (NUS); Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore (NUS)",2019 41st Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"7 Oct 2019","2019","","","5160","5163","Olfactory perception involves complex processing distributed along several cortical and sub-cortical regions in the brain. Although several studies have shown that the power spectra of the electroencephalography (EEG) contain information that can be used to differentiate between pleasant and unpleasant stimuli, there are still no studies which investigate whether EEG can be used to differentiate between the neural responses to olfactory stimuli of different levels of pleasantness. For this purpose, in the present study, local brain information within established frequency bands (θ, α and γ) has been used to devise discriminative features in a classification approach. A comparative study of four widely used classifiers is presented and SVM gives the best performance (accuracy = 75.71%). The results reveal that is it possible to objectively discriminate using EEG spectral features between fine levels of perceived pleasantness using the SVM-based classifier within a cross-validation procedure.","1558-4615","978-1-5386-1311-5","10.1109/EMBC.2019.8857673","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8857673","","Electroencephalography;Olfactory;Electrodes;Brain;Spectral analysis;Scalp;Time-frequency analysis","Brain;Electroencephalography;Emotions;Humans;Smell;Support Vector Machine","14","","26","IEEE","7 Oct 2019","","","IEEE","IEEE Conferences"
"Topological Re-Organisation of the Brain Connectivity During Olfactory Adaptation - an EEG Functional Connectome Study","N. I. Abbasi; J. Harvy; A. Bezerianos; N. V. Thakor; A. Dragomir","Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore (NUS); Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore (NUS); Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore (NUS); Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore (NUS); Singapore Institute for Neurotechnology (SINAPSE), National University of Singapore (NUS)",2019 9th International IEEE/EMBS Conference on Neural Engineering (NER),"20 May 2019","2019","","","635","638","Perception of olfactory stimuli involves complex brain processing which can be directly associated with cognition and emotion. Neural structures embedded deep within the brain and several cortical entities collaborate for the processing of this unique sensory modality. In this study, we investigate the dynamic changes in the neural responses associated with prolonged and repeated exposure to pleasant odor stimuli. Graph metrics computed from EEG functional connectivity like clustering coefficient (p = 0.0008), characteristic path length (p = 0.014) and local efficiency (p = 0.0005) were seen to undergo statistically significant changes, indicating inhibition in the global and local information processing that can be attributed to olfactory adaptation. Moreover, dominant but diminishing activity was observed in the left cerebral hemisphere, signifying recruitment of various neuronal ensembles associated with complex cognitive processes for perception of pleasant odor stimuli.","1948-3554","978-1-5386-7921-0","10.1109/NER.2019.8717167","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8717167","","Olfactory;Electroencephalography;Correlation;Information processing;Microsoft Windows;Brain","","5","","24","IEEE","20 May 2019","","","IEEE","IEEE Conferences"
"A New Bionic Model and Its Application to Epileptic Electroencephalograph Recognition","J. Zhang; T. Tian; X. Liu; X. Shu; Q. Li","College of Information Science and Engineering, Hunan Normal University, Changsha, China; College of Information Science and Engineering, Hunan Normal University, Changsha, China; College of Information Science and Engineering, Hunan Normal University, Changsha, China; College of Information Science and Engineering, Hunan Normal University, Changsha, China; College of Information Science and Engineering, Hunan Normal University, Changsha, China","2018 14th International Conference on Natural Computation, Fuzzy Systems and Knowledge Discovery (ICNC-FSKD)","11 Apr 2019","2018","","","211","215","Imitating the nervous system is not only an effective method to construct artificial neural networks with better performance, but also a research hotspots. In this paper, a new bionic model stimulating olfactory neural systems, KIII model, is introduced and its performance is researched based on epileptic electroencephalograph (EEG) recognition. In section 2, KIII model is introduced briefly. The structure of the KIII model is similar to that of olfactory neural systems. The model of neurons is based on the real action of neurons with the stimulus and optimized according to mathematical optimization. In section 3, KIII model was used as a classifier and the performance of the KIII model was evaluated to identify epileptic EEG. In the first group of experiments, the features are extracted based on EMD and the recognition rate of the KIII model is over 91 % with few training times. In the second group of experiments, extracting the feature of EEG is unnecessary and the raw EEG signals are used as the input directly. The KIII model gives the better recognition rate over 96 %. Experimental results show that KIII model has remarkable characteristics: (1) KIII model can learn the pattern with few training times, which is different from general deep learning models; (2) KIII model can recognize raw signals without special feature-extracting process, which is similar with deep learning model; (3) the structure of KIII model is very similar to that of real olfactory neural systems, which is partly similar with deep learning model.","","978-1-5386-8097-1","10.1109/FSKD.2018.8687226","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8687226","Olfactory neural system;EEG recognition;KIII model","","","","","15","IEEE","11 Apr 2019","","","IEEE","IEEE Conferences"
"Classification of Brain Responses to the Various Spice Odors","Ö. Aydemir; H. Altun; E. Ergün","Electrical and Electronics Engineering, Karadeniz Technical University, Trabzon, Turkey; Kosgeb Erzurum Il Müdürlüğü, Erzurum, Turkey; Electrical and Electronics Engineering, Recep Tayyip Erdoğan University, Rize, Turkey",2018 3rd International Conference on Computer Science and Engineering (UBMK),"9 Dec 2018","2018","","","205","208","Since one of the main goal of the human brain is to take and evaluate stimuli that comes from sensory organs, it is possible to measure their functionality. In this study we classified the electroencephalography signals which were recorded during four different kinds of spice odors including peppermint, clove, thyme and rosemary were smelling. Additionally we investigated to find out which odor pair was the most discriminative by classifying all the combinations of odor pairs. The achieved classification accuracy rate of 75.96% showed that peppermint-clove odor pair was the most discriminative. Based on the obtained results it is believed that this research has increased the variability of the scent-based experiment and greatly contributes to such studies for evaluating the function of the olfactory organ.","","978-1-5386-7893-0","10.1109/UBMK.2018.8566558","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8566558","Olfactory;EEG;classification;peppermint;clove;thyme;rosemary.","Olfactory;Electroencephalography;Feature extraction","","1","","12","IEEE","9 Dec 2018","","","IEEE","IEEE Conferences"
"Evaluation of Density Based Odor Classification by General Type-2 Fuzzy Set Induced Pattern Classifier","M. Laha; L. Ghosh; S. Parui; S. Ghosh; A. Konar","Artificial Intelligence Lab, Jadavpur University, Kolkata, India; Artificial Intelligence Lab, Jadavpur University, Kolkata, India; Electrical Engineering Department, Jadavpur University, Kolkata, India; Artificial Intelligence Lab, Jadavpur University, Kolkata, India; Artificial Intelligence Lab, Jadavpur University, Kolkata, India","2018 International Conference on Wireless Communications, Signal Processing and Networking (WiSPNET)","18 Nov 2018","2018","","","1","6","In recent days, density based Odor classification using EEG is a promising issue. As our environment becomes polluted with various gases, it is necessary to know that which gas is present in the atmosphere and in what density. Our work in this paper gives an elementary approach to solve this problem. We have utilized liquid stimuli with three different concentration levels as Low (25% aroma and 75% water), medium (50% aroma and 50% water) and High (75% aroma and 25% water). General type-2 Fuzzy Classifier is used to classify the three different density stimuli. An accuracy of 86% is obtained in this experiment. Thus, we can illustrate that different density stimuli can be separable with EEG signals. The accuracy level can be further increased with other improved classifiers.","","978-1-5386-3624-4","10.1109/WiSPNET.2018.8538634","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8538634","Liquor Density Based Smell Classification;General Type 2 Fuzzy Set;Principal Component Analysis;EEG","Feature extraction;Electroencephalography;Olfactory;Scalp;Standards;Support vector machines;Fuzzy sets","","6","","24","IEEE","18 Nov 2018","","","IEEE","IEEE Conferences"
"N400 Repetition Effects on Olfactory Memory Learning","S. Parui; L. Ghosh; A. Konar","Electrical Engineering Department, Jadavpur University, Kolkata, India; Electronics and Telecommunication Engineering Department, Jadavpur University, Kolkata, India; Electronics and Telecommunication Engineering Department, Jadavpur University, Kolkata, India",2018 International Conference on Computer Communication and Informatics (ICCCI),"23 Aug 2018","2018","","","1","6","The present work aims at classifying the 3 different learning levels of a subject during olfactory memory learning task based on the N400 repetition effects. The paper proposes a simple feature extraction technique to detect the N400 signal from the captured electroencephalographic waveform and an Interval type-2 Fuzzy Classifier is then designed to classify the learning levels using the extracted features. The paper also proposes a way to detect the early Alzheimer and schizophrenic patients using an event-related potential named N400. Here it is shown that the repetition effect of the N400 signal is different for the Alzheimer patients and healthy person. An N400 peak is noticed for both the Alzheimer patients and the healthy person but the amplitude of the curve is different for two different cases. The other aspect of this present work reveals that the increased latency of N400 signal can help us to detect a schizophrenic patient.","","978-1-5386-2238-4","10.1109/ICCCI.2018.8441387","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8441387","olfactory memory;N400;event-related potential;electroencephalography;interval type 2 fuzzy classifier","Electroencephalography;Feature extraction;Alzheimer's disease;Electrodes;Olfactory;Task analysis","","8","","25","IEEE","23 Aug 2018","","","IEEE","IEEE Conferences"
"Promoting relaxation using virtual reality, olfactory interfaces and wearable EEG","J. Amores; R. Richer; N. Zhao; P. Maes; B. M. Eskofier","Fluid Interfaces Group, MIT Media Lab, Cambridge, MA, USA; Department of Computer Science, Friedrich-Alexander-Universitt Erlangen-Nrnberg (FAU), Erlangen, Germany; Fluid Interfaces Group, MIT Media Lab, Cambridge, MA, USA; Fluid Interfaces Group, MIT Media Lab, Cambridge, MA, USA; Department of Computer Science, Friedrich-Alexander-Universitt Erlangen-Nrnberg (FAU), Erlangen, Germany",2018 IEEE 15th International Conference on Wearable and Implantable Body Sensor Networks (BSN),"5 Apr 2018","2018","","","98","101","The ability to relax is sometimes challenging to achieve, nevertheless it is extremely important for mental and physical health, particularly to effectively manage stress and anxiety. We propose a virtual reality experience that integrates a wearable, low-cost EEG headband and an olfactory necklace that passively promotes relaxation. The physiological response was measured from the EEG signal. Relaxation scores were computed from EEG frequency bands associated with a relaxed mental state using an entropy-based signal processing approach. The subjective perception of relaxation was determined using a questionnaire. A user study involving 12 subjects showed that the subjective perception of relaxation increased by 26.1 % when using a VR headset with the olfactory necklace, compared to not being exposed to any stimulus. Similarly, the physiological response also increased by 25.0 %. The presented work is the first Virtual Reality Therapy system that uses scent in a wearable manner and proves its effectiveness to increase relaxation in everyday life situations.","2376-8894","978-1-5386-1109-8","10.1109/BSN.2018.8329668","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8329668","","Virtual reality;Electroencephalography;Olfactory;Medical treatment;Stress;Headphones;Electrodes","","58","3","29","IEEE","5 Apr 2018","","","IEEE","IEEE Conferences"
"Toward EEG-based Olfactory Sensing through Spatial Temporal Subspace Optimization","Z. Zhang; H. Zhang; X. Li; L. Zhang; C. Guan","Institute for Infocomm Research, Singapore; Institute for Infocomm Research, Singapore; Institute for Infocomm Research, Singapore; P&G, Singapore; Nanyang Technological University",2017 International Conference on Orange Technologies (ICOT),"12 Apr 2018","2017","","","168","171","Recruiting and training sensory panelists for scent product research can be time consuming and costly. Along with the advent of EEG-based brain imaging technique, objective assessment of scent preference is of high interest in a variety of application domains. In this work we explore the EEG-based scent preference identification method. We first designed an effective and accurate data collection procedure. We proposed a machine learning algorithm, Spatial Temporal Subspace Optimization (STSO), for the discriminative subspace learning and classification modeling. A filter bank contains multiple band-pass filters is used to obtain EEG components from specific frequency ranges. Spatial subspace is constructed by exploring discriminative spatial components to enhance the spatial resolution of the EEG. Through the experiment, we confirm that brain signal can be identified in association with responses to pleasant and unpleasant odors, and there is a temporal pattern of such response because the temporal subspace optimization does improve the prediction result. However, event-related potentials were not present in our EEG data, and we have a discussion on the possible causes and implications. Our preliminary result shows that scent can be identified with moderate accuracy.","","978-1-5386-3276-5","10.1109/ICOT.2017.8336114","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8336114","","Electroencephalography;Olfactory;Optimization;Brain modeling;Covariance matrices;Training;Robustness","","2","","10","IEEE","12 Apr 2018","","","IEEE","IEEE Conferences"
