"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Wearable EEG Entropy and Spectral Measures for Classification of Consumer Reward-based Evaluation of Odor Stimuli","M. S. Seet; A. V. Devarajan; J. J. L. Low; J. Hamano; M. Saba; N. V. Thakor; A. Dragomir","N.1 Institute for Health, National University of Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore; International Operations SA Singapore Branch, Procter & Gamble; International Operations SA Singapore Branch, Procter & Gamble; N.1 Institute for Health, National University of Singapore, Singapore; N.1 Institute for Health, National University of Singapore, Singapore",2021 43rd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"9 Dec 2021","2021","","","5999","6002","Consumer neuroscience is a rapidly emerging field, with the ability to detect consumer attitudes and states via real-time passive technologies being highly valuable. While many studies have attempted to classify consumer emotions and perceived pleasantness of olfactory products, no known machine learning approach has yet been developed to directly predict consumer reward-based decision-making, which has greater behavioral relevance. In this proof-of-concept study, participants indicated their decision to have fragrance products repeated after fixed exposures to them. Single-trial power spectral density (PSD) and approximate entropy (ApEn) features were extracted from EEG signals recorded using a wearable device during fragrance exposures, and served as subject-independent inputs for 4 supervised learning algorithms (kNN, Linear-SVM, RBF- SVM, XGBoost). Using a cross-validation procedure, kNN yielded the best classification accuracy (77.6%) using both PSD and ApEn features. Acknowledging the challenging prospects of single-trial classification of high-order cognitive states especially with wearable EEG devices, this study is the first to demonstrate the viability of using sensor-level features towards practical objective prediction of consumer reward experience.","2694-0604","978-1-7281-1179-7","10.1109/EMBC46164.2021.9631055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9631055","Consumer Neuroscience;Reward Decision-Making;EEG;Olfaction;Machine Learning","Support vector machines;Neuroscience;Wearable computers;Decision making;Olfactory;Machine learning;Feature extraction","Electroencephalography;Entropy;Humans;Odorants;Reward;Support Vector Machine;Wearable Electronic Devices","3","","19","IEEE","9 Dec 2021","","","IEEE","IEEE Conferences"
"A New Bionic Model and Its Application to Epileptic Electroencephalograph Recognition","J. Zhang; T. Tian; X. Liu; X. Shu; Q. Li","College of Information Science and Engineering, Hunan Normal University, Changsha, China; College of Information Science and Engineering, Hunan Normal University, Changsha, China; College of Information Science and Engineering, Hunan Normal University, Changsha, China; College of Information Science and Engineering, Hunan Normal University, Changsha, China; College of Information Science and Engineering, Hunan Normal University, Changsha, China","2018 14th International Conference on Natural Computation, Fuzzy Systems and Knowledge Discovery (ICNC-FSKD)","11 Apr 2019","2018","","","211","215","Imitating the nervous system is not only an effective method to construct artificial neural networks with better performance, but also a research hotspots. In this paper, a new bionic model stimulating olfactory neural systems, KIII model, is introduced and its performance is researched based on epileptic electroencephalograph (EEG) recognition. In section 2, KIII model is introduced briefly. The structure of the KIII model is similar to that of olfactory neural systems. The model of neurons is based on the real action of neurons with the stimulus and optimized according to mathematical optimization. In section 3, KIII model was used as a classifier and the performance of the KIII model was evaluated to identify epileptic EEG. In the first group of experiments, the features are extracted based on EMD and the recognition rate of the KIII model is over 91 % with few training times. In the second group of experiments, extracting the feature of EEG is unnecessary and the raw EEG signals are used as the input directly. The KIII model gives the better recognition rate over 96 %. Experimental results show that KIII model has remarkable characteristics: (1) KIII model can learn the pattern with few training times, which is different from general deep learning models; (2) KIII model can recognize raw signals without special feature-extracting process, which is similar with deep learning model; (3) the structure of KIII model is very similar to that of real olfactory neural systems, which is partly similar with deep learning model.","","978-1-5386-8097-1","10.1109/FSKD.2018.8687226","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8687226","Olfactory neural system;EEG recognition;KIII model","","","","","15","IEEE","11 Apr 2019","","","IEEE","IEEE Conferences"
"Integration of smell into the digital world","Y. Benazzouz; R. Boudour","Embedded Systems Laboratory, Badji Mokhtar University, Annaba, Algeria; Embedded Systems Laboratory, Badji Mokhtar University, Annaba, Algeria",2019 Third International Conference on Intelligent Computing in Data Sciences (ICDS),"27 Dec 2019","2019","","","1","6","This paper attempts to show that it is possible to develop smell based applications. The challenge is to infer correct smells from electroencephalography (EEG) signal, considering that a relationship between EEG data and smells was not admitted beforehand. One approach is to define a smells classifier using EEG sensing device, then it will be possible to integrate and use this information by applications or to share it over communication networks. In this work, a Deep learning classification model is explored to deduce correctly the type of odor the user is smelling. Primary results are encouraging at least for a small-scale experiment. The topic is still new and challenging and requires big reliable and accurate scientific data to achieve best performance.","","978-1-7281-0003-6","10.1109/ICDS47004.2019.8942368","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8942368","Smell;olfaction;Odor;EEG Signal;Deep learning;Artificial Intelligence;Neurosky","Electroencephalography;Brain modeling;Training;Deep learning;Data models;Software;Data collection","","1","","13","IEEE","27 Dec 2019","","","IEEE","IEEE Conferences"
"Electroencephalogram alterations during perception of pleasant and unpleasant odors","A. Yazdani; E. Kroupi; J. -M. Vesin; T. Ebrahimi","Multimedia Signal Processing Group (MMSPG), Institute of Electrical Engineering, Ecole Polytechnique Fédérale de Lausanne, Lausanne, Switzerland; Multimedia Signal Processing Group (MMSPG), Institute of Electrical Engineering, Ecole Polytechnique Fédérale de Lausanne, Lausanne, Switzerland; Applied Signal Processing Group (ASPG), Institute of Electrical Engineering, Ecole Polytechnique Fédérale de Lausanne, Lausanne, Switzerland; Multimedia Signal Processing Group (MMSPG), Institute of Electrical Engineering, Ecole Polytechnique Fédérale de Lausanne, Lausanne, Switzerland",2012 Fourth International Workshop on Quality of Multimedia Experience,"9 Aug 2012","2012","","","272","277","The olfactory system enables humans and many animals recognize and categorize different odors and can determine many behavioral and social reactions. For human beings, odor stimuli are highly associated with many processes such as emotions, attraction, mood, etc. One approach to understanding the olfaction is to monitor and analyze human brain activity during perception of odors. In this paper, we analyze electroencephalogram (EEG) of five participants during perception of unpleasant and pleasant odor stimuli. We identify the regions of the brain cortex that are active during discrimination of unpleasant and pleasant odor stimuli. We also show that, classification of EEG signals during perception of odors can reveal the pleasantness of the odor with relatively high accuracy.","","978-1-4673-0726-0","10.1109/QoMEX.2012.6263860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6263860","Olfaction;Odor;EEG;Brain;Signal Processing","Electroencephalography;Olfactory;Brain;Electrodes;Humans;Feature extraction;Kernel","","25","","22","IEEE","9 Aug 2012","","","IEEE","IEEE Conferences"
"Improving the Classification of Olfactory Brain-Computer Interface Responses by Combining EEG and EBG Signals","H. Kasprzak; N. Niewińska; T. Komendziński; M. Otake-Matsuura; T. M. Rutkowski","Department of Cognitive Science, Nicolaus Copernicus University, Toruń, Poland; Department of Cognitive Science, Nicolaus Copernicus University, Toruń, Poland; Department of Cognitive Science, Nicolaus Copernicus University, Toruń, Poland; RIKEN Center for Advanced Intelligence Project (AIP), Tokyo, Japan; RIKEN Center for Advanced Intelligence Project (AIP), Tokyo, Japan",2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"17 Dec 2024","2024","","","1","4","The sense of smell, or olfaction, can enhance brain-computer interfaces (BCIs). Different scents can be assigned to specific commands to allow users to interact with technology naturally, but challenges remain. Accurate odor delivery systems and robust algorithms for detecting and interpreting brain activity patterns are necessary. We propose combining electroencephalography (EEG) and electrobulbography (EBG) to improve classification accuracy. Our pilot study shows promising results for a new olfactory brain-computer interface (BCI) modality that combines common spatial pattern (CSP) filtration applied to EEG and EBG to classify responses to six scent stimuli in a classical oddball paradigm.","2694-0604","979-8-3503-7149-9","10.1109/EMBC53108.2024.10782826","Japan Science and Technology Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10782826","","Electrodes;Brain;Accuracy;Filtration;Olfactory;Noninvasive treatment;Electroencephalography;Brain-computer interfaces;Recording;Monitoring","Brain-Computer Interfaces;Electroencephalography;Humans;Algorithms;Signal Processing, Computer-Assisted;Smell;Male;Adult","","","14","IEEE","17 Dec 2024","","","IEEE","IEEE Conferences"
"A Publicly Available Multimodal Emotional Dataset Triggered by Both Videos and Odors","W. Teng; Z. Lv; X. Zhang","Anhui Province Key Laboratory of Multimodal Cognitive Computation, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation, Anhui University, Hefei, China","2023 5th International Conference on Intelligent Control, Measurement and Signal Processing (ICMSP)","12 Jul 2023","2023","","","1024","1028","This study investigates multimodal emotion signal recognition by using odors as a stimulus material to explore the influence of the odor on human emotions. It is conducted in the context of traditional electroencephalography and electrooculography fusion for emotion recognition. We designed an experimental paradigm involving visual, auditory and olfactory senses, adding odors to traditional audiovisual medias to enhance emotion elicitation, and built a multimodal emotion dataset. The dataset contains electroencephalography and electrooculography data obtained from 15 subjects in video-odor stimulation and video-only stimulation experiments. 90 video clips and 10 odors were selected as stimulus materials. Besides, the Transformer classifier was adopted to classify the three categories of emotion, and give the average classification accuracy for the different features. Under differential entropy features, the multimodal average classification accuracy under video-odor stimulation was 3% higher than that under video-only stimulation. The results indicated that olfactory stimuli can be combined with video stimuli to enhance multimodal emotion recognition ability.","","979-8-3503-3603-0","10.1109/ICMSP58539.2023.10170849","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10170849","electroencephalography;electrooculography;emotio n recognition;odor-evoked datasets;multimodal fusion","Emotion recognition;Electrooculography;Visualization;Olfactory;Signal processing;Media;Transformers","","","","15","IEEE","12 Jul 2023","","","IEEE","IEEE Conferences"
"Fuzzy Vector Quantization for Classification of Olfactory Stimuli from the Acquired Brain Signals","L. Ghosh; D. Konar; A. Konar","Electronics amd Tele-Communication Engineering Deparetment, Jadavpur university, Kolkata, India; Delhi Public School, Summer Internship at AI Lab., Jadavpur University; Electronics amd Tele-Communication Engineering Deparetment, Jadavpur university, Kolkata, India","2019 10th International Conference on Computing, Communication and Networking Technologies (ICCCNT)","30 Dec 2019","2019","","","1","7","Quantization offers a simple means to reduce unwanted data variations into quantized levels of fixed amplitudes. A simple Normalization of data in the scale [0, 1] without attributing special importance to specific sub-intervals in [0, 1] results in significant loss in information, which cannot be retrieved otherwise to identify the proposer class of a given data point. This paper attempts to represent n-dimensional data point patterns into quantized fuzzy vectors of 3n dimensions. As the class information for all the data points of the training instances are known, a majority voting over (the individual quantized fuzzy) components of the data points in a class effectively returns an approximate centroidal measure of the data points lying in the same class. The concatenation of such majority-voted components of the data points in a class represents the class centroid of the respective class. The class centroids thus obtained are saved to determine the class of an unknown data point. The classification of an unknown data point here is performed in two steps. First the unknown data point is quantized in fuzzy space similarly as for the training data, and the resulting quantized fuzzy vector is projected along all the unit class centroid vectors of all known classes. In case the projection along the k-th unit class centroid vector is the largest, then the class of the unknown data point is regarded as k. The proposed principle has successfully been applied in classification of olfactory stimuli from the acquired EEG signals of the subjects and the classification performance is found to be superior with respect to the existing state-of-the art algorithms.","","978-1-5386-5906-9","10.1109/ICCCNT45670.2019.8944662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8944662","Fuzzy vector quantization;olfactory perception;classification;electroencephalography","Training;Electroencephalography;Fuzzy sets;Vector quantization;Feature extraction;Olfactory","","2","","21","IEEE","30 Dec 2019","","","IEEE","IEEE Conferences"
"Olfactory Paradigm for Reactive Brain-Computer Interface: EEG Response Spatial Visualization and Clustering","H. Kasprzak; N. Niewińska; T. Komendziński; M. Otake-Matsuura; T. M. Rutkowski","Department of Cognitive Science, Nicolaus Copernicus University, Torun, Polańd; Department of Cognitive Science, Nicolaus Copernicus University, Torun, Polańd; Department of Cognitive Science, Nicolaus Copernicus University, Torun, Polańd; RIKEN Center for Advanced Intelligence Project (AIP), Tokyo, Japan; RIKEN Center for Advanced Intelligence Project (AIP), Tokyo, Japan",2024 International Joint Conference on Neural Networks (IJCNN),"9 Sep 2024","2024","","","1","8","The sense of smell, which is also known as olfaction, can improve brain-computer interfaces (BCIs). It provides a natural and non-invasive way for users to interact with technology by assigning different commands to various scents delivered one after the other in a classical oddball paradigm setting. Olfactory BCIs detect changes in brain activity patterns in response to odors, which can be used to control devices, communicate, or provide information about the user’s mental state in the passive BCI modality. Olfactory stimulants can be processed quickly without causing attention overload, making them a promising direction for future BCI research and development. However, some challenges need to be overcome, such as the need for more accurate and reliable odor delivery systems and the development of robust algorithms for detecting and interpreting brain activity patterns. In a pilot study, we have shown the possibility of using a common spatial pattern (CSP) filtration and subsequent clustering of attended versus ignored scent stimuli in a novel BCI modality. Our preliminary results are promising, with accurate EEG response classification observed in four of eight experimental subjects.","2161-4407","979-8-3503-5931-2","10.1109/IJCNN60899.2024.10650010","Japan Science and Technology Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10650010","brain-computer interface (BCI);EEG;CSP;UMAP;machine learning","Brain;Visualization;Accuracy;Olfactory;Electroencephalography;Brain-computer interfaces;Reliability","","","","18","IEEE","9 Sep 2024","","","IEEE","IEEE Conferences"
"Olfaction recognition by EEG analysis using wavelet transform features","E. Yavuz; Ö. Aydemir","Electrical and Electronics Engineering, Recep Tayyip Erdoğan University, Rize, Turkey; Electrical and Electronics Engineering, Karadeniz Technical University, Trabzon, Turkey",2016 International Symposium on INnovations in Intelligent SysTems and Applications (INISTA),"22 Sep 2016","2016","","","1","4","The responses of the brain into different information coming from sense organs could be analyzed by various kinds of measuring techniques. Among the existing techniques, Electroencephalography (EEG) is widely used because of its low setup costs, easy implementation and noninvasive nature. The response of the human brain to olfaction has been analyzed in recent years. Particularly, it has not been exactly proved how the human brain gives response to different odors because of the limited kind of odor usage and different kinds of proposed methods. The present study demonstrates the effect of lotus flower and cheese odors on EEG signals, which were recorded from 5 healthy subjects at the eyes open and eyes closed conditions. In order to show the effectiveness of the proposed method, we categorized the EEG trials into two classes between lotus flower and cheese odors. In order to represent the EEG trials, we extracted features by using Wavelet Transform coefficients. As wavelet function, we tested five kinds of wavelets including Morlet, Mexican, Meyer, Coiflet and Daubechies on delta, theta, alpha, beta, whole band of the EEG signal. The extracted features were classified by k-nearest neighbor algorithm. The achieved results showed that among the tested wavelet functions, Mexican wavelet has a great potential to represent the EEG signals which were recorded during smelling of lotus flower and cheese odors under the eyes open and eyes closed conditions. Moreover, we achieved with Mexican 98.29% and 94.08% average classification accuracy rates on the eyes open and closed conditions, respectively.","","978-1-4673-9910-4","10.1109/INISTA.2016.7571827","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7571827","electroencephalogram;brain response;olfaction;lotus flower odor;cheese odor;classification;Wavelet Transform;feature extraction","Electroencephalography;Feature extraction;Dairy products;Continuous wavelet transforms;Classification algorithms","","10","","15","IEEE","22 Sep 2016","","","IEEE","IEEE Conferences"
"Modeling of Olfactory Brainwaves for Odour Independent Biometric Identification","M. Pandharipande; R. Chakraborty; S. K. Kopparapu","TCS Research, Mumbai; TCS Research, Mumbai; TCS Research, Mumbai",2023 31st European Signal Processing Conference (EUSIPCO),"1 Nov 2023","2023","","","1140","1144","Brainwave captured through electroencephalogram (EEG) is a promising potential biometric for subject identification. EEG can be acquired, when the subject is exposed to external stimuli such as visual triggers or when the subject is resting. During biometric identification, expecting a person to be in a resting state, is not realistic; also external stimuli introduce artifacts in acquired EEG signals resulting in poor performance of EEG-based biometric systems. Odours evoke natural emotions in humans by associating strong memories with a particular smell. As a result, odours can be a potential stimulus for generating strong brainwaves; and unlike other triggers, odours can produce EEG without prominent artifacts. In this paper, an olfactory brainwave-based biometric system is proposed, where we model the subject-specific characteristics from the EEG signals captured using different odours as the trigger. We extract, from EEG signals, a set of handcrafted and diversified spectro-temporal features to train a biometric model. Experiments conducted on a publicly available dataset, show that it is possible to build an odour-independent biometric system with high-performance accuracy. Additionally, using odour-chemistry literature, we show that a small set of carefully chosen odours are sufficient to build a high-performance biometric system.","2076-1465","978-9-4645-9360-0","10.23919/EUSIPCO58844.2023.10290059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10290059","EEG Biometry;Subject Identification;EEG;Ol-factory brainwaves;Odour Stimulus","Visualization;Biometrics (access control);Biological system modeling;Olfactory;External stimuli;Signal processing;Brain modeling","","","","37","","1 Nov 2023","","","IEEE","IEEE Conferences"
"Multimodal Emotion Recognition Based on EEG and EOG Signals Evoked by the Video-Odor Stimuli","M. Wu; W. Teng; C. Fan; S. Pei; P. Li; G. Pei; T. Li; W. Liang; Z. Lv","Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Anhui Province Key Laboratory of Multimodal Cognitive Computation and the School of Computer Science and Technology, Anhui University, Hefei, China; Zhejiang Laboratory, Institute of Artificial Intelligence, Hangzhou, China; Zhejiang Laboratory, Institute of Artificial Intelligence, Hangzhou, China; Google Inc., Mountain View, CA, USA; Zhejiang Laboratory, Institute of Artificial Intelligence, Hangzhou, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"20 Sep 2024","2024","32","","3496","3505","Affective data is the basis of emotion recognition, which is mainly acquired through extrinsic elicitation. To investigate the enhancing effects of multi-sensory stimuli on emotion elicitation and emotion recognition, we designed an experimental paradigm involving visual, auditory, and olfactory senses. A multimodal emotional dataset (OVPD-II) that employed the video-only or video-odor patterns as the stimuli materials, and recorded the electroencephalogram (EEG) and electrooculogram (EOG) signals, was created. The feedback results reported by subjects after each trial demonstrated that the video-odor pattern outperformed the video-only pattern in evoking individuals’ emotions. To further validate the efficiency of the video-odor pattern, the transformer was employed to perform the emotion recognition task, where the highest accuracy reached 86.65% (66.12%) for EEG (EOG) modality with the video-odor pattern, which improved by 1.42% (3.43%) compared with the video-only pattern. What’s more, the hybrid fusion (HF) method combined with the transformer and joint training was developed to improve the performance of the emotion recognition task, which achieved classify accuracies of 89.50% and 88.47% for the video-odor and video-only patterns, respectively.","1558-0210","","10.1109/TNSRE.2024.3457580","National Natural Science Foundation of China(grant numbers:62476004); Excellent Youth Foundation of Anhui Scientific Committee(grant numbers:2208085J05); National Key Research and Development Program of China(grant numbers:2021ZD0201502); Special Fund for Key Program of Science and Technology of Anhui Province(grant numbers:202203a07020008); Natural Science Foundation of Anhui Province(grant numbers:2108085MF207); Open Research Projects of Zhejiang Laboratory(grant numbers:2021KH0AB06); Open Projects Program of National Laboratory of Pattern Recognition(grant numbers:202200014); Open Fund Project of Key Laboratory of Civil Aviation Flight Technology and Flight Safety(grant numbers:FZ2022KF15); Cloud Ginger XR-1(grant numbers:FZ2022KF15); Cloud Ginger(grant numbers:XR-1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10672559","Electroencephalogram (EEG);electrooculogram (EOG);emotion recognition;video-odor stimuli;multi-modal fusion","Electroencephalography;Videos;Emotion recognition;Electrooculography;Physiology;Feature extraction;Electrodes","Humans;Electroencephalography;Emotions;Male;Female;Young Adult;Electrooculography;Adult;Odorants;Algorithms;Video Recording;Photic Stimulation;Reproducibility of Results;Healthy Volunteers","2","","45","CCBYNCND","10 Sep 2024","","","IEEE","IEEE Journals"
"Multi-Scale Attention-Based Dense Spatial-Temporal Model for Emotion Induction in Response to Olfactory Stimuli","J. -M. Zhang; W. -B. Jiang; W. -L. Zheng; B. -L. Lu","Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China","ICASSP 2025 - 2025 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","7 Mar 2025","2025","","","1","5","Affective Brain-Computer Interfaces (aBCIs) have attracted growing attention due to their potential for decoding human emotional states through electroencephalogram (EEG) signals. However, existing deep learning models often struggle to fully capture both the spatial and temporal dependencies in EEG data, resulting in suboptimal performance in emotion classification. To address these challenges, we propose a novel Multi-Scale Attention-Based Dense Spatial-Temporal Model (MSADM). This model leverages temporal attention, multi-scale dense feature extraction, and attention-based feature fusion to effectively capture and enhance the complicated spatial-temporal dependencies within EEG data, thereby improving the representations. Furthermore, we introduce a new olfactory-based emotion induction paradigm, which effectively mitigates the limitations of traditional visual and auditory stimuli by providing more stable and sustained emotional responses. We also present a novel EEG dataset involving 32 subjects, developed through a pilot study to select appropriate olfactory stimuli. Experimental results demonstrate that our model significantly outperforms existing methods across multiple metrics, demonstrating the effectiveness of both the proposed model and emotion induction paradigm. This study underscores the potential of olfactory stimuli and advanced spatial-temporal modeling techniques for enhancing the robustness and performance of emotion recognition.","2379-190X","979-8-3503-6874-1","10.1109/ICASSP49660.2025.10890298","National Natural Science Foundation of China; Shanghai Jiao Tong University; Shanghai Jiao Tong University; Shanghai Jiao Tong University; Shanghai Jiao Tong University; Interface; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10890298","EEG;multi-scale fusion;temporal attention;olfactory stimuli","Measurement;Visualization;Olfactory;Signal processing;Brain modeling;Feature extraction;Electroencephalography;Data models;Robustness;Speech processing","","","","25","IEEE","7 Mar 2025","","","IEEE","IEEE Conferences"
"TASA: Temporal Attention With Spatial Autoencoder Network for Odor-Induced Emotion Classification Using EEG","C. Tong; Y. Ding; Z. Zhang; H. Zhang; K. JunLiang Lim; C. Guan","School of Computer Science and Engineering, Nanyang Technological University, Nanyang Avenue, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Nanyang Avenue, Singapore; Institute for Infocomm Research, Agency for Science, Technology and Research, Fusionopolis Way, Singapore; Institute for Infocomm Research, Agency for Science, Technology and Research, Fusionopolis Way, Singapore; Wilmar International, Biopolis Road, Singapore; Institute for Infocomm Research, Agency for Science, Technology and Research, Fusionopolis Way, Singapore",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"20 May 2024","2024","32","","1944","1954","The olfactory system enables humans to smell different odors, which are closely related to emotions. The high temporal resolution and non-invasiveness of Electroencephalogram (EEG) make it suitable to objectively study human preferences for odors. Effectively learning the temporal dynamics and spatial information from EEG is crucial for detecting odor-induced emotional valence. In this paper, we propose a deep learning architecture called Temporal Attention with Spatial Autoencoder Network (TASA) for predicting odor-induced emotions using EEG. TASA consists of a filter-bank layer, a spatial encoder, a time segmentation layer, a Long Short-Term Memory (LSTM) module, a multi-head self-attention (MSA) layer, and a fully connected layer. We improve upon the previous work by utilizing a two-phase learning framework, using the autoencoder module to learn the spatial information among electrodes by reconstructing the given input with a latent representation in the spatial dimension, which aims to minimize information loss compared to spatial filtering with CNN. The second improvement is inspired by the continuous nature of the olfactory process; we propose to use LSTM-MSA in TASA to capture its temporal dynamics by learning the intercorrelation among the time segments of the EEG. TASA is evaluated on an existing olfactory EEG dataset and compared with several existing deep learning architectures to demonstrate its effectiveness in predicting olfactory-triggered emotional responses. Interpretability analyses with DeepLIFT also suggest that TASA learns spatial-spectral features that are relevant to olfactory-induced emotion recognition.","1558-0210","","10.1109/TNSRE.2024.3399326","RIE2020 Advanced Manufacturing and Engineering (AME) Programmatic Fund, Singapore(grant numbers:A20G8b0102); Economic Development Board (EDB)-Wilmar Industrial Postgraduate Programme (IPP); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10528328","Deep learning;self-attention;electroencephalography;olfactory","Electroencephalography;Olfactory;Feature extraction;Brain modeling;Long short term memory;Convolutional neural networks;Convolution","Humans;Electroencephalography;Emotions;Odorants;Deep Learning;Neural Networks, Computer;Algorithms;Attention;Male;Adult;Female;Smell;Young Adult","","","62","CCBYNCND","9 May 2024","","","IEEE","IEEE Journals"
"Improved KIII model and its application","Jin Zhang; Xiao Liu; Rui Li; Zheng Ma; Guo Li","College of Software, University of Hunan, Changsha, Hunan, China; College of Software, University of Hunan, Changsha, Hunan, China; College of Software, University of Hunan, Changsha, Hunan, China; College of Software, University of Hunan, Changsha, Hunan, China; College of Software, University of Hunan, Changsha, Hunan, China",2008 7th World Congress on Intelligent Control and Automation,"8 Aug 2008","2008","","","2218","2220","Combining with transductive confidence machine, an improved KIII model is proposed in this paper. The improved KIII model can make prediction with confidence measure and credibility measure, not just bare prediction, which also can control the risk of error effectively. Based on the analysis of normal and hypoxia EEG, experimental results show that the improved model can give the credibility for every prediction and control the risk of error effectively.","","978-1-4244-2113-8","10.1109/WCICA.2008.4593267","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4593267","olfactory neural system;KIII model;transductive confidence machine","Brain modeling;Brain models;Electroencephalography;Biological system modeling;Predictive models;Olfactory;Prediction algorithms","","1","","15","IEEE","8 Aug 2008","","","IEEE","IEEE Conferences"
"Wearable EEG-Based Classification of Odor-Induced Emotion","O. Chaichanasittikarn; M. Jiang; M. Seet; M. Saba; J. Hamano; A. Dragomir","N.1 Institute for Health, National University of Singapore; N.1 Institute for Health, National University of Singapore; N.1 Institute for Health, National University of Singapore; Procter & Gamble, International Operations, SA, Singapore; Procter & Gamble, International Operations, SA, Singapore; N.1 Institute for Health, National University of Singapore",2023 11th International IEEE/EMBS Conference on Neural Engineering (NER),"19 May 2023","2023","","","1","4","Wearable brain sensing and affective brain pro-cessing have recently seen surging interest due to advances in neurotechnologies and rapidly expanding application areas, among which consumer neuroscience, neuroergonomics and dig-ital health. Despite significant progress in understanding olfaction and affective cortical processing, several aspects related to odor-induced emotion remain to be clarified. Among these, are the feasibility of emotion classification using wearable electroen-cephalography (EEG), and the reliability of brain metrics previ-ously proposed in the context of different stimuli in cross-domain emotion recognition. In this study we investigated whether wearable EEG power spectral density (PSD) features can be used to reliably discriminate between odor-induced positive and negative emotions. To this goal, subject-independent trial data has been used within a cross-validation procedure with 3 machine learning algorithms (kNN, linear-SVM, RBF-SVM) to classify the neural response to different odor stimuli. We found that RBF-SVM and PSD features in the delta, theta, alpha and gamma bands yield a high accuracy of 86.1% in classifying positive- and negative-emotion induced by odor stimuli. Moreover, we found that brain metrics relevant for emotion-recognition in the context of other types of stimuli (such as visual) carry discriminative value also in the case of odor-induced emotion.","1948-3554","978-1-6654-6292-1","10.1109/NER52421.2023.10123826","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10123826","","Measurement;Emotion recognition;Visualization;Neuroscience;Olfactory;Neural engineering;Electroencephalography","","3","","24","IEEE","19 May 2023","","","IEEE","IEEE Conferences"
