"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Bioinspired Neural Network for Data Processing in an Electronic Nose","Y. -Q. Jing; Q. -H. Meng; P. -F. Qi; M. -L. Cao; M. Zeng; S. -G. Ma","Tianjin Key Laboratory of Process Measurement and Control, Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China; Tianjin Key Laboratory of Process Measurement and Control, Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China; Tianjin Key Laboratory of Process Measurement and Control, Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China; Tianjin Key Laboratory of Process Measurement and Control, Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China; Tianjin Key Laboratory of Process Measurement and Control, Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China; Tianjin Key Laboratory of Process Measurement and Control, Institute of Robotics and Autonomous Systems, Tianjin University, Tianjin, China",IEEE Transactions on Instrumentation and Measurement,"12 Sep 2016","2016","65","10","2369","2380","A novel bioinspired neural network is proposed as a replacement for traditional data processing methods in the electronic nose (e-nose) that we designed. This neural network mimics the main structures of the mammalian olfactory system. It contains olfactory sensing neurons, mitral cells, and granule cells. The proposed method can directly use the raw data collected from sensors in the e-nose without any signal preprocessing, feature selection, or reduction. The output neurons of the network can change the sensors' responses into two new time series, of which we only use the variances to perform classification. This significantly simplifies the data processing procedure in e-noses. In order to test the performance of the proposed bioinspired neural network in the e-nose, two sampling methods, three classification methods, and seven kinds of Chinese liquors were employed. The highest classification rates of the proposed method and traditional method are 100% and 93%, respectively.","1557-9662","","10.1109/TIM.2016.2578618","National Natural Science Foundation of China(grant numbers:61573253,61271321,61401303); Ph.D. Programs Foundation within the Ministry of Education of China(grant numbers:20120032110068); Tianjin Science and Technology Commission(grant numbers:14ZCZDSF00025,14RCHZGX00862); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7496910","Bioinspired neural network;Chinese liquors;classification;data processing;electronic nose (e-nose)","Olfactory;Biological neural networks;Data processing;Brain models;Gas detectors","","53","","42","IEEE","21 Jun 2016","","","IEEE","IEEE Journals"
"Tracking of a Gas Plume With the Aid of Olfactory Assist Mask","H. Matsukura; H. Hashiguchi; H. Ishida","Tokyo University of Agriculture and Technology, Tokyo, Japan; Hitachi Solutions, Ltd., Tokyo; Graduate School of Bio-Applications and Systems Engineering, Tokyo University of Agriculture and Technology, Tokyo, Japan",IEEE Sensors Journal,"21 Jul 2017","2017","17","16","5332","5340","Here, we report the results of experiments conducted to see if human subjects can track a faint airborne odor plume with the help of an olfactory assist system that presents the amplified olfactory stimuli to the subjects. The system consists of a gas sensor and an odor generator. The sensor measures the concentration variations of a gaseous chemical compound wafting in the air. The odor generator presents the user with an odor with amplified concentration variations. Thus, the user of the olfactory assist system can virtually have an enhanced sense of smell. The odor with four different intensities is generated by the current olfactory assist mask system. We first describe the experiments conducted to confirm that the subjects can surely discriminate the different intensities of the presented odor. The results of gas-plume tracking experiments show that the olfactory assist system can make tracking of an aerial odor plume much easier, because it allows the user to check the spatial concentration variations of a faint odor.","1558-1748","","10.1109/JSEN.2017.2721968","JSPS KAKENHI(grant numbers:25289055); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7964672","Gas sensor;olfactory display;user interface;gas source localization","Gas detectors;Olfactory;Generators;Chemical sensors;Ethanol;Sensitivity","","6","","14","IEEE","30 Jun 2017","","","IEEE","IEEE Journals"
"A proposition and an evaluation for compact multiple odor scan system","H. Araki; S. Omatu","Department of Computer Science, Osaka Institute of Technology, Japan; Department of Electronics, Osaka Institute of Technology, Japan",2015 10th Asian Control Conference (ASCC),"10 Sep 2015","2015","","","1","6","Olfactory, which is one of human senses, is not applied for computer application. It is contrastive to other study as visual and auditory. An olfactory sensing system is tried to realize as a new interface system for computer systems. Fundamental of the sensing system is gas sensing technology, because an olfactory is detection of molecules in air. We are studying to realize methods of the artificial olfactory system with compact. However, building the small sensing system is hard, because usual systems require complex air system for accuracy classification. A reason of being complex is the usual system needs clean air for setting base of the sensor. So in case of only to use for artificial olfactory, we try to realize the sensing system without the clean air system. In this paper, we shown the sensing system without clean air system, and it has an air filter for basis of sensing. Our proposed system scans odorant after resetting sensors by using filtered air. Furthermore, the system can multi-scan with automatically. In experimental section of this paper, we show an experimental system with these function. The experimental results show an ability of our proposed system to realize a compact artificial olfactory system.","","978-1-4799-7862-5","10.1109/ASCC.2015.7244559","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7244559","","Heating;Olfactory;Cleaning;Gas detectors;Temperature sensors;Electrical resistance measurement","","1","","4","IEEE","10 Sep 2015","","","IEEE","IEEE Conferences"
"Exploring Cortex Connectivity Signal in Sensory Response to Odors","Z. Zhang; H. Zhang; L. Zhang; C. Guan","Institute for Infocomm Research, Singapore; Institute for Infocomm Research, Singapore; P&G Singapore; School of Computer Science & Engineering, Nanyang technological University, Singapore",2019 41st Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"7 Oct 2019","2019","","","1255","1258","Recent neuroscience studies using fMRI have shown specific cortex activities are associated with scent stimuli. This has shed light on the use of EEG for investigating the neuronal processes and effects of olfactory sensory. While there were a few EEG studies using ERP or spectral power analysis, the results are often not converging or lack of generality. This study attempts to explore a potentially more generalized approach by looking into the connectivity patterns in the brain during olfactory sensing. Human olfactory system collects odorants and transduces them into neural signals which are transmitted to the olfactory bulb that connects to the orbitofrontal cortex for further processing. We study connectivity of cortex signal through the coherence analysis on scalp EEG data. We propose a novel protocol for robust olfactory stimulus identification and synchronization experiment. We adopt Magnitude Squared Coherence Estimation for coherence analysis and derived a coherence index (CI) to infer the collaborative effect derived from a region of interest, e.g., left side and right side of scalp. From the 14 subjects' EEG data, we observe the lateralization effect of olfactory processes in the human brain. The results suggest a stronger collaborative effect in the left hemisphere compare to the right side when pleasant stimuli are delivered.","1558-4615","978-1-5386-1311-5","10.1109/EMBC.2019.8856506","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8856506","","Electroencephalography;Coherence;Olfactory;Protocols;Indexes;Scalp;Collaboration","Brain Mapping;Cerebral Cortex;Electroencephalography;Humans;Odorants;Smell","","","9","IEEE","7 Oct 2019","","","IEEE","IEEE Conferences"
"Successive learning in chaotic neural network","Y. Osana; M. Hagiwara","Keio Univ., Yokohama, Japan; Keio University, Yokohama, Japan",1998 IEEE International Joint Conference on Neural Networks Proceedings. IEEE World Congress on Computational Intelligence (Cat. No.98CH36227),"6 Aug 2002","1998","2","","1510","1515 vol.2","In this paper, we propose a successive learning method in a chaotic neural network using a continuous pattern input. It can distinguish an unknown pattern from the stored known patterns and learn the unknown pattern successively. In the proposed model, it makes use of the difference in the response to the input pattern in order to distinguish an unknown pattern from the stored known patterns. When an input pattern is regarded as an unknown pattern, the pattern is memorized. Furthermore, it can estimate and learn a correct pattern from a noisy unknown pattern or an incomplete unknown pattern by considering the temporal summation of the continuous pattern input. In addition, similarity to the physiological facts in the olfactory bulb of a rabbit found by Freeman (1991) is observed in the behavior of the proposed model. A series of computer simulations shows the effectiveness of the proposed model.","1098-7576","0-7803-4859-1","10.1109/IJCNN.1998.686000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=686000","","Intelligent networks;Chaos;Neural networks;Biological neural networks;Neurons;Olfactory;Associative memory;Rabbits;Learning systems;Humans","","10","","13","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Pattern Recognition of the Universal Electronic Nose","Z. Tao; W. Lei; J. Teng","College of Electronics and Information Engineering, University of Tongji, Shanghai, China; College of Electronics and Information Engineering, University of Tongji, Shanghai, China; School of Automation, Northwestern Polytechnical University, Xi'an, China",2008 Second International Symposium on Intelligent Information Technology Application,"6 Jan 2009","2008","3","","249","253","An electronic nose is the intelligent instrument that identifies the chemical odors mimicking a human. Now the majority of electronic noses could only identify the specific species, however the human olfactory system is able to characterize and classify many different odors. The problem has prevented their use in wider commercial applications. The pattern recognition methods based on the probabilistic neural networks (PNN) are studied in this paper. The electronic nose systems designed could identify all the samples of beer, fruit juice and milk successfully in the experiments. The results of the experiments showed that the researched systems have a better classification and generalization capacity. The pattern recognition methods of the universal electronic nose are proposed in the paper. The effective universal electronic nose has much advantage over others such as simple methods of pattern recognition and classification, easy training approaches and wider application fields.","","978-0-7695-3497-8","10.1109/IITA.2008.416","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4739996","Pattern recognition;Electronic nose;Probabilistic neural networks;samples","Pattern recognition;Electronic noses;Humans;Olfactory;Dairy products;Instruments;Food industry;Chemical analysis;Sensor arrays;Neural networks","","6","","8","IEEE","6 Jan 2009","","","IEEE","IEEE Conferences"
"Application of a Novel Neural Network to Face Recognition Based on DWT","Jin Zhang; Zhenguo Lou; Guang Li; W. J. Freeman","Software College, Hunan University, Changsha, China; Department of Biomedical Engineering, University of Zhejiang, Hangzhou, China; Department of Biomedical Engineering, University of Zhejiang, Hangzhou, China; Division of Neurobiology, University of California Berkeley, Berkeley, CA, USA","The First IEEE/RAS-EMBS International Conference on Biomedical Robotics and Biomechatronics, 2006. BioRob 2006.","5 Jul 2006","2006","","","1042","1046","Based on studies of the biological olfactory system, a chaotic neural network model called a K-set has been constructed. This nonlinear neural network is trained to sustain a landscape of chaotic attractors for use in signal processing. Based on the idea of image partition and the discrete wavelet transform (DWT), this paper applies the chaotic neural network to face recognition. Experimental results show that the chaotic model performs image pattern classification efficiently","2155-1782","1-4244-0040-6","10.1109/BIOROB.2006.1639229","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1639229","","Neural networks;Face recognition;Discrete wavelet transforms;Chaos;Olfactory;Feature extraction;Biological system modeling;Artificial neural networks;Biological neural networks;Brain modeling","","3","","25","IEEE","5 Jul 2006","","","IEEE","IEEE Conferences"
"Face recognition through a chaotic neural network model","L. F. Martins Carlos; J. L. G. Rosa","Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR; BioCom - Bioinspired Computing Laboratory, Department of Computer Science, University of Sao Paulo, Brazil",2014 International Joint Conference on Neural Networks (IJCNN),"4 Sep 2014","2014","","","859","863","K-sets models are connectionist methods based on neuron populations, conceived through EEG analyses of the mammalian olfactory system. These models present a biologically more plausible structure and behavior than other neural networks models. K-sets have been used in many machine-learning problems, with potential application on pattern recognition while presenting novel chaotic concepts for signal processing. This paper presents the characteristics of the K-sets models and their application in a face recognition task. Our method was tested using Yale Face Database B and the results show that it outperforms popular recognition methods.","2161-4407","978-1-4799-1484-5","10.1109/IJCNN.2014.6889529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6889529","","Face recognition;Brain modeling;Neural networks;Lighting;Biological system modeling;Olfactory;Face","","2","","37","IEEE","4 Sep 2014","","","IEEE","IEEE Conferences"
"Research on Similar Odor Recognition Based on Big Data Analysis","Y. Liu; X. Yuan; T. Xiong; C. Wang","Shanghai Institute of Technology, SIT, Shanghai, China; Shanghai Institute of Technology, SIT, Shanghai, China; Shanghai Institute of Technology, SIT, Shanghai, China; Shanghai Institute of Technology, SIT, Shanghai, China",2020 5th International Conference on Intelligent Informatics and Biomedical Sciences (ICIIBMS),"2 Feb 2021","2020","","","136","140","In The common olfactory system odor recognition is processed by the electronic nose collecting sensor data, but the odor data collection of substances is easily affected by the environment and the processing is complicated, which is prone to deviation. This paper proposes a method based on big data analysis. According to the different chemical structure characteristics of different odor substances, the BP neural network is used to build a model to classify and recognize similar odors, and compare it with the traditional PCA+LDA recognition method. The results show that the establishment of a similar odor recognition model can accurately classify substances with similar odors, and the BP neural network algorithm is used to identify different substances with a higher rate of odor recognition. This method is stable and simple, and can provide different ideas for odor identification.","2189-8723","978-1-7281-8022-9","10.1109/ICIIBMS50712.2020.9336429","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9336429","Smell recognition;Big data analysis;BP neural network;Similar smell","Biological system modeling;Olfactory;Neural networks;Electronic noses;Data models;Character recognition;Chemicals","","","","12","IEEE","2 Feb 2021","","","IEEE","IEEE Conferences"
"An AFM-based study of porcine OBP film for artifical olfaction","Qiang Cai; Min Pan; Guang Li; Yuquan Chen","Biosensor National Special Laboratory, University of Zhejiang, Hangzhou, Zhejiang, China; Biosensor National Special Laboratory, University of Zhejiang, Hangzhou, Zhejiang, China; Biosensor National Special Laboratory, University of Zhejiang, Hangzhou, Zhejiang, China; Biosensor National Special Laboratory, University of Zhejiang, Hangzhou, Zhejiang, China",2001 Conference Proceedings of the 23rd Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"7 Nov 2002","2001","4","","3440","3442 vol.4","The odorant binding protein (OBP) plays an important role in olfactory signal transmission. This paper studies the potential application of OBP on bionic artificial nose. Above all, OBP is immobilized in solid phase. So two kinds of OBP film were prepared. Firstly, OBP is covalently immobilized on the silicon wafer using DITC as a crosslinker. Secondly, polypyrrole film was fabricated on the ITO glass by the electrochemical polymerization. The topograph of these films was measured using an Atomic Force Micrograph (AFM). In order to evaluate the affinity of OBP and its antibody, the AFM probe was coated with the anti-OBP using the covalent method. The force-distance curve, acquired by the AFM instrument, was analyzed to reveal the characteristics of thin film and the binding property between OBP and antibody.","1094-687X","0-7803-7211-5","10.1109/IEMBS.2001.1019569","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1019569","","Polymer films;Atomic measurements;Force measurement;Proteins;Olfactory;Nose;Solids;Silicon;Indium tin oxide;Glass","","","","6","IEEE","7 Nov 2002","","","IEEE","IEEE Conferences"
"Using Multilayer Perceptron Computation to Discover Ideal Insect Olfactory Receptor Combinations in the Mosquito and Fruit Fly for an Efficient Electronic Nose","L. R. Bachtiar; C. P. Unsworth; R. D. Newcomb","Department of Engineering Science, University of Auckland, Auckland 1142, New Zealand lbac004@aucklanduni.ac.nz; Department of Engineering Science, University of Auckland, Auckland 1142, New Zealand c.unsworth@auckland.ac.nz; New Zealand Institute for Plant and Food Research Limited, Auckland 1025, and School of Biological Sciences, University of Auckland, Auckland 1142, New Zealand richard.newcomb@plantandfood.co.nz",Neural Computation,"24 Dec 2014","2015","27","1","171","201","The model organism, Drosophila melanogaster, and the mosquito Anopheles gambiae use 60 and 79 odorant receptors, respectively, to sense their olfactory world. However, a commercial “electronic nose” in the form of an insect olfactory biosensor demands very low numbers of receptors at its front end of detection due to the difficulties of receptor/sensor integration and functionalization. In this letter, we demonstrate how computation via artificial neural networks (ANNs), in the form of multilayer perceptrons (MLPs), can be successfully incorporated as the signal processing back end of the biosensor to drastically reduce the number of receptors to three while still retaining 100% performance of odorant detection to that of a full complement of receptors. In addition, we provide a detailed performance comparison between D. melanogaster and A. gambiae odorant receptors and demonstrate that A. gambiae receptors provide superior olfaction detection performance over D. melanogaster for very low receptor numbers. The results from this study present the possibility of using the computation of MLPs to discover ideal biological olfactory receptors for an olfactory biosensor device to provide maximum classification performance of unknown odorants.","0899-7667","","10.1162/NECO_a_00691","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6998149","","","","1","","","","24 Dec 2014","","","MIT Press","MIT Press Journals"
"Toward More Efficient WMSN Data Search Combined FJLT Dimension Expansion With PCA Dimension Reduction","C. Xiao; W. Shao; R. Xiao","College of Mathematics and Informatics, Fujian Normal University, Fuzhou, China; College of Mathematics and Informatics, Fujian Normal University, Fuzhou, China; College of Mathematics and Informatics, Fujian Normal University, Fuzhou, China",IEEE Access,"10 Jun 2020","2020","8","","104139","104147","With the rapid development of 5G technology, the scales and dimensions of the data that are processed by Wireless Multimedia Sensor Network (WMSN) applications will be larger than ever before. Such high-dimensional data search becomes very difficult for WMSN applications. This paper proposes a more efficient WMSN data search algorithm that is based on the fruit fly olfactory neural framework, combined with the Fast Johnson-Lindenstrauss Transform (FJLT) and the Principal Component Analysis (PCA), called Fast Johnson-Lindenstrauss Transform Combine Principal Component Analysis-based Fly Locality-Sensitive Hashing (FP-FLSH). First of all, the data features are quantified numerically. Then, the fruit fly olfactory nervous system framework is used to project the data to a higher dimensional metric space using the low distortion projection FJLT. Finally, the dimensionality reduction process adopts PCA strategy to retain the maximum amount of information, and constructs its search index structure. Experiments are conducted on three larger scale benchmark data sets, and the results are as follows. Compared with the current mainstream search algorithms, the proposed method exhibits more efficient performance and can be effectively applied to WMSN applications.","2169-3536","","10.1109/ACCESS.2020.2999484","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9106308","Fruit fly olfactory neural framework;fast Johnson-Lindenstrauss transform (FJLT);principal component analysis (PCA);wireless multimedia sensor network~(WMSN) data search","Indexes;Feature extraction;Sparse matrices;Principal component analysis;Search problems;Olfactory;Distortion","","1","","38","CCBY","2 Jun 2020","","","IEEE","IEEE Journals"
"Pilot study for generating dynamic olfactory field using scent projectors","Y. Yanagida; M. Kajima; S. Suzuki; Y. Yoshioka","Faculty of Science and Technology, Meijo University, Nagoya, Japan; Faculty of Science and Technology, Meijo University, Nagoya, Japan; Faculty of Science and Technology, Meijo University, Nagoya, Japan; Faculty of Science and Technology, Meijo University, Nagoya, Japan",2013 IEEE Virtual Reality (VR),"9 Sep 2013","2013","","","151","152","A technique for locally distributing scented air and controlling its direction of movement is proposed. By causing two vortex rings carrying scented air to collide with each other, a local distribution of scent can be achieved in free space. Thus far, however, the behavior of scented air after vortex collision has not been controlled. In this study, we propose a method for varying the moving direction of scented air after the collision by precisely controlling the timing and velocity when expelling vortex rings. We conducted an initial experiment to examine the feasibility of this method and found that direction control of the airflow after vortex collision can be achieved by adjusting the velocity of vortex rings.","2375-5334","978-1-4673-4796-9","10.1109/VR.2013.6549407","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6549407","Olfactory display;scent projector;vortex ring","Olfactory;Virtual reality;Aerospace electronics;Kinetic theory;Spatiotemporal phenomena;Visualization;Educational institutions","","3","","4","IEEE","9 Sep 2013","","","IEEE","IEEE Conferences"
"Detection of Olfactory Traces by Orthogonal Gas Identification Technologies - DOGGIES","I. Daniilidis; J. . -J. Filippi; W. Vautz; E. Dalcanale; S. Zampolli; G. Leventakis; I. Kauppinen; S. Sinisalo; V. Tsoulkas; V. Kassouras; M. Carras; B. Gerard; R. Pinalli; A. Ragnoni; L. Dujourdy; D. Zavali; M. Brun; V. Grizis; A. Argyris; D. Syvridis","Center for Security Studies - KEMEA; Univ. De Nice-Sophia Antipolis; Leibniz-Institute Fur Analytische Wissenschaften - ISAS-EV; Consorzio Interuniversitario Nazionale per la Scienza E Technologia Dei Materiali; Consiglio Nazionale Delle Ricerche; Center for Security Studies - KEMEA; Gasera OY; Gasera OY; Center for Security Studies - KEMEA; Center for Security Studies - KEMEA; III-V Lab GIE, France; Univ. De Nice-Sophia Antipolis; Consorzio Interuniversitario Nazionale per la Scienza E Technologia Dei Materiali; Loccioni; Institute National De Police Scientifique - INPS; Thales, Greece; Commisariat a L Energie Atomique et Aux Energies Alternatives (CEA-LETI); Center for Security Studies - KEMEA; National & Kapodistrian Univ of Athens; National & Kapodistrian Univ of Athens",2014 IEEE Joint Intelligence and Security Informatics Conference,"6 Dec 2014","2014","","","332","332","Border security is one of the key challenges to be taken up by Europe in the following years. In particular, the deployment of practical efficient means to detect hidden persons and illegal substances at border crossing points is instrumental in avoiding terrorism, human trafficking or smuggling. This study presents the concept of an orthogonal"" approach to the identification of gas traces identified as pertinent targets for illicit substances (drugs and explosives) as well as for human presence. The techniques employed to perform the analysis are based on completely different physical principles, these are the Mid-Infrared photo-acoustic spectroscopy (MIR-PAS - demonstration of a novel widely tunable integrated MIR source coupled with a miniature photo-acoustic cell) and the Ion mobility spectrometry (IMS) using a non radio-active ionization source. Definition of the pertinent compounds and their ""spectral signature"" (characterized with recording of the vapour phase IR properties via GC-FTIR and GC-MS), lead to a database of the target substances, the IR wavelengths were selected based on the individual target. For the case of human presence, volatile fatty acids (VFA) present in human sweat identified as ideal targets for remote detection of hidden persons, for example some VFAs are human specific, such as HMHA and 3MHA. The aforementioned VFAs are also active in the MIR range. Similarly for the case of the illicit drugs targeting has been based on their emitted VOCs depending on the type of substance (e.g. alkaloid drugs associated with their volatile degradation products etc), during this study, characterization of the cannabis markers lead to the identification of a new marker (under revision for European patent). For explosives substances volatile taggants are mainly associated with VOCs available during their preparation. In total 58 volatile organic compounds (VOCs) were identified in this study as candidates for the detection of Humans (31), Illegal Drugs (19), and Explosives (13). The aforementioned spectral database has been employed for algorithm selection and training, the algorithms used were the Support Vector Machines (SVM), Partial Least Squares -- Discrimant Analysis (PLS -- DA) and the k -- Nearest Neighbour (KNN), the results are very promising reaching levels of matching during training up to 98%. These algorithms will fuse the data collected and analysed by the two powerful techniques selected as the components of this ≪ orthogonal ≫ approach to the detection of the aforementioned gas traces. Target specific cavitand receptors were developed for the pre-concentrator procedure that increase the concentration of the gas trace in quest. During this work, improvement to the pre-concentration configuration has reduced the required time for the pre-concentration procedure significantly (10s of seconds compared to several minutes), this is part of the novelties developed during this study. IMS studies for detection of human presence has shown very promising results, recording levels of human specific gas traces after 15 minutes of a human present in an area of 50m3. This is very important considering that in most cases the people illegaly immigrating are confined in much smaller spaces and for very much longer periods (most of the times are more than one person too) which leads to increased concentration and abundance of the related VOCs hence, the instrument will definetely perform better. A miniaturized MIR-PAS has been developed supported by an array of DFB-QCLs that allows for this instrument to be a portable solution for operators at border points, assisting their daily activities and increase their performance. This is a powerful and promising tool to detect a very wide range of volatile organic compounds (VOCs).","","978-1-4799-6364-5","10.1109/JISIC.2014.76","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6975614","Border security;Orthogonal Technologies;IMS;MIRPAS;Human Detection;Illicit Drugs;Explosives;Olfactory;Mobile Instrument","Drugs;Security;Instruments;Explosives;Algorithm design and analysis;Olfactory;Europe","","2","","","IEEE","6 Dec 2014","","","IEEE","IEEE Conferences"
"Educating Curricular Elements with Olfactory Symbols in e-Learning","A. Mansouri; A. Gholami; R. Gavagsaz-Ghoachani","Dept. Renewable Energies Engineering, Shahid Beheshti University, Tehran, Iran; Dept. Renewable Energies Engineering, Shahid Beheshti University, Tehran, Iran; Dept. Renewable Energies Engineering, Shahid Beheshti University, Tehran, Iran",2024 11th International and the 17th National Conference on E-Learning and E-Teaching (ICeLeT),"12 Apr 2024","2024","","","1","5","Electronic education is one of the modern educational methods that has expanded greatly today thanks to technological advancements. This method has its own advantages and limitations. Finding solutions to some of these limitations can improve the quality of learning in this method so that students can have a better experience. The aim of this paper is to introduce a new educational method to increase the quality of electronic education. In addition to the two main senses of sight and hearing, this method also includes the sense of smell. In this method, students compare course elements to several fragrant substances and provide reasons for this connection. Survey results show that the majority of students consider increased understanding of educational content, high retention of material and appropriate design as positive features of this method.","2163-6982","979-8-3503-8770-4","10.1109/ICeLeT62507.2024.10493102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10493102","distance learning;e-Learning;engineering education;olfactory symbols","Surveys;Training;Computer aided instruction;Electronic learning;Reviews;Olfactory;Symbols","","","","14","IEEE","12 Apr 2024","","","IEEE","IEEE Conferences"
"Learning of Spatio–Temporal Codes in a Coupled Oscillator System","G. Orosz; P. Ashwin; S. Townley","Department of Mechanical Engineering, University of California,슠Santa Barbara, Santa Barbara, CA, USA; School of Engineering, Computing and Mathematics, University of Exeter, Exeter, UK; School of Engineering, Computing and Mathematics, University of Exeter, Exeter, UK",IEEE Transactions on Neural Networks,"7 Jul 2009","2009","20","7","1135","1147","In this paper, we consider a learning strategy that allows one to transmit information between two coupled phase oscillator systems (called teaching and learning systems) via frequency adaptation. The dynamics of these systems can be modeled with reference to a number of partially synchronized cluster states and transitions between them. Forcing the teaching system by steady but spatially nonhomogeneous inputs produces cyclic sequences of transitions between the cluster states, that is, information about inputs is encoded via a ldquowinnerless competitionrdquo process into spatio-temporal codes. The large variety of codes can be learned by the learning system that adapts its frequencies to those of the teaching system. We visualize the dynamics using ldquoweighted order parameters (WOPs)rdquo that are analogous to ldquolocal field potentialsrdquo in neural systems. Since spatio-temporal coding is a mechanism that appears in olfactory systems, the developed learning rules may help to extract information from these neural ensembles.","1941-0093","","10.1109/TNN.2009.2016658","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4982628","Adaptive learning;coupled oscillator system;heteroclinic network;spatio–temporal code;winnerless competition","Oscillators;Frequency synchronization;Education;Learning systems;Olfactory;Data mining;Biological information theory;Mathematics;Convergence;Neural networks","Action Potentials;Algorithms;Animals;Artificial Intelligence;Biological Clocks;Computer Simulation;Cortical Synchronization;Humans;Neural Networks (Computer);Neurons;Olfactory Pathways;Signal Processing, Computer-Assisted;Signal Transduction;Software;Synaptic Transmission;Time Factors","6","","35","IEEE","27 May 2009","","","IEEE","IEEE Journals"
"Pseudo-gustatory display system based on cross-modal integration of vision, olfaction and gustation","T. Narumi; T. Kajinami; S. Nishizaka; T. Tanikawa; M. Hirose","Graduate School of Engineering, University of Tokyo, Japan; Graduate School of Information Science and Technology, University of Tokyo, Japan; Graduate School of Information Science and Technology, University of Tokyo, Japan; Graduate School of Information Science and Technology, University of Tokyo, Japan; Graduate School of Information Science and Technology, University of Tokyo, Japan",2011 IEEE Virtual Reality Conference,"29 Apr 2011","2011","","","127","130","In this paper, we propose a pseudo-gustatory display based on the cross-modal interactions that underlie the perception of flavor. Although several studies on visual, auditory, haptic, and olfactory displays have been conducted, gustatory displays have seldom been studied. This scarcity has been attributed to the fact that synthesizing arbitrary taste from basic tastants is difficult. On the other hand, it has been noted that the perception of taste is influenced by visual cues, auditory cues, smell, the trigeminal system, and touch. In our research, we aim at utilizing this influence between modalities for realizing a ""pseudo-gustatory"" system that enables the user to experience various tastes without changing the chemical composition of foods. Based on this concept, we built a ""Meta Cookie"" system to change the perceived taste of a cookie by overlaying visual and olfactory information onto a real cookie which an AR marker pattern. We performed an experiment that investigates how people experience the flavor of a plain cookie by using our system. The result suggests that our system can change the perceived taste based on the effect of the cross-modal interaction of vision, olfaction and gustation.","2375-5334","978-1-4577-0038-5","10.1109/VR.2011.5759450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5759450","Gustatory Display;Pseudo-gustation;Olfactory Display;Cross-modal Integration;Augmented Reality","Olfactory;Cameras;Visualization;Chemicals;Mouth;Virtual reality","","32","","13","IEEE","29 Apr 2011","","","IEEE","IEEE Conferences"
