"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"EEG-Based Assessment of Perceived Realness in Stylized Face Images","M. T. Bagdasarian; A. Hilsmann; P. Eisert; G. Curio; K. -R. Müller; T. Wiegand; S. Bosse","Department of Video Coding and Analytics, Fraunhofer HHI, Berlin; Department of Vision and Imaging Technologies, Fraunhofer HHI, Berlin; Department of Vision and Imaging Technologies, Fraunhofer HHI, Berlin; Department of Neurology and Clinical Neurophysiology, Chartié, Berlin; Machine Learning Laboratory, Technical University of Berlin, Berlin, Germany; Department of Video Coding and Analytics, Fraunhofer HHI, Berlin; Department of Video Coding and Analytics, Fraunhofer HHI, Berlin",2020 Twelfth International Conference on Quality of Multimedia Experience (QoMEX),"23 Jun 2020","2020","","","1","4","In this paper, we investigate the perception of realness in rendered face images experimentally using electroencephalography. To this end, we presented ten subjects with 36 character images based on six different faces (varying in gender and emotional expression) rendered at six different levels of realness ranging from abstract, cartoon-like renderings to real photographs. In the first psychophysical part of our study, we asked participants to rate perceived realness, appeal, familiarity, reassurance, and attractiveness for the presented characters. In the second part, we recorded the electroencephalogram when presenting the character images at a stimulation frequency of fstim = 5 Hz. We show that the amplitudes of the odd harmonics of the elicited steady-state visual evoked potential correlate with the psychophysical responses (|ρ| = 0.83, p < 0.05).","2472-7814","978-1-7281-5965-2","10.1109/QoMEX48832.2020.9123145","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9123145","face perception;ssvep;eeg;realness;character design;uncanny valley","Visualization;Electric potential;Rendering (computer graphics);Harmonic analysis;Electroencephalography;Distance measurement;Steady-state","","3","","38","IEEE","23 Jun 2020","","","IEEE","IEEE Conferences"
"Brain-computer interfacing for bio-perceptive and rehabilitative applications","A. Konar; A. Saha; R. Kar; A. Chakraborty","department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India; department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India; department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India; department of Compter Science and Engineering, St. Thomas' College of Engineering and Technology, Kolkata, India","Proceedings of the 2015 Third International Conference on Computer, Communication, Control and Information Technology (C3IT)","16 Mar 2015","2015","","","1","8","This paper offers a brief overview of the tutorial presentation to be offered at the International Conference on Computer, Communication, Control and Information Technology (C3IT'2015) by the first author. It covers foundations to applications of the Brain-Computer Interfacing research undertaken by a research group at Artificial Intelligence and Brain Imaging Laboratory of Jadavpur University, located in the department of Electronics and Tele-Communication Engineering. The coverage includes four important realizations using EEG Brain-Computer interfacing. The first realization includes EEG-driven position control of robotic links to move the end-affecter at the desired goal position by mental thoughts of the subject only. The second realization includes perceptual-ability measurement of subjects from their EEG response to smell stimuli. The third realization attempts to identify the cognitive failures in driving. The possible failures recognized from EEG signals of the driver includes failure due to lapse of visual attention, cognitive planning and motor execution to accelerate, brake or control the angular motion of the steering wheel. The last part of tutorial aims at detecting neuronal connectivity among the brain lobes during arousal of emotion of subjects.","","978-1-4799-4445-3","10.1109/C3IT.2015.7060105","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7060105","Cognitive failures;EEG;Brain-Computer Interfacing;Bio-perception","Electroencephalography;Robots;Brain;Neurons;Electrodes;Visualization;Feature extraction","","2","","52","IEEE","16 Mar 2015","","","IEEE","IEEE Conferences"
"P1 as an objective auditory rehabilitation assessing indicator for cochlear implant children","G. Ni; Q. Zheng; Y. Liu; H. Liu; Z. Xu; D. Ming","Department of Biomedical Engineering, Lab of Neural Engineering & Rehabilitation, College of Precision Instruments and Optoelectronics Engineering, Academy of Medical Engineering and Translational Medicine Tianjin University, Tianjin, P. R. China; Department of Biomedical Engineering, Lab of Neural Engineering & Rehabilitation College of Precision Instruments and Optoelectronics Engineering Tianjin University, Tianjin, P. R. China; Department of Otolaryngology, Head and Neck Surgery, Beijing Children's Hospital, Capital Medical University National Center for Children's Health, Beijing Key Laboratory for Pediatric Diseases of Otolaryngology, Head and Neck Surgery, Beijing, P. R. China; Department of Otolaryngology, Head and Neck Surgery, Beijing Children's Hospital, Capital Medical University National Center for Children's Health, Beijing Key Laboratory for Pediatric Diseases of Otolaryngology, Head and Neck Surgery, Beijing, P. R. China; Academy of Medical Engineering and Translational Medicine, Tianjin University, Tianjin, P. R. China; Department of Biomedical Engineering, Lab of Neural Engineering & Rehabilitation, College of Precision Instruments and Optoelectronics Engineering, Academy of Medical Engineering and Translational Medicine Tianjin University, Tianjin, P. R. China",2019 IEEE International Conference on Computational Intelligence and Virtual Environments for Measurement Systems and Applications (CIVEMSA),"20 Apr 2020","2019","","","1","4","Cochlear implants (CIs) provide a tool for hearing reconstruction. How to effectively and reasonably evaluate the auditory rehabilitation level of CI children has always been a difficult problem, especially for those with prelingual deafness. Many studies have used electroencephalograph (EEG) technology for CI users, which have shown that EEG is suitable for clinical postoperative evaluation. This study aims to explore changes of latencies and amplitudes of P1 wave in CI children under auditory stimulation. A pure tone at 1000 Hz was used as the stimuli to induce cortical auditory evoked potentials (CAEP). The characteristics of P1 wave were compared between normal hearing children and CI children over different implantation period. Results show that CI children started to have improved auditory perception after implantation, moreover, their P1 wave amplitude becomes similar to that of normal hearing children after six months. One year after implantation, the characteristics of P1 wave of CI children become similar to those of normal hearing children. Therefore, it seems that P1 could be used as an objective auditory rehabilitation assessing indicator for CI children.","2377-9322","978-1-5386-8344-6","10.1109/CIVEMSA45640.2019.9071598","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9071598","cochlear implant;auditory rehabilitation;EEG;cortical auditory evoked potential","Auditory system;Electrodes;Cochlear implants;Electroencephalography;Pediatrics;Surgery;Head","","1","","14","IEEE","20 Apr 2020","","","IEEE","IEEE Conferences"
"Subject Representation Learning from EEG using Graph Convolutional Variational Autoencoders","A. Mishra; A. M. Samin; A. Etemad; J. Hashemi","School of Computing; Department of Electrical and Computer Engineering, Queen’s University, Kingston, Canada; Department of Electrical and Computer Engineering, Queen’s University, Kingston, Canada; School of Computing","ICASSP 2025 - 2025 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","7 Mar 2025","2025","","","1","5","We propose GC-VASE, a graph convolutional-based variational autoencoder that leverages contrastive learning for subject representation learning from EEG data. Our method successfully learns robust subject-specific latent representations using the split-latent space architecture tailored for subject identification. To enhance the model’s adaptability to unseen subjects without extensive retraining, we introduce an attention-based adapter network for fine-tuning, which reduces the computational cost of adapting the model to new subjects. Our method significantly outperforms other deep learning approaches, achieving state-of-the-art results with a subject balanced accuracy of 89.81% on the ERP-Core dataset and 70.85% on the SleepEDFx-20 dataset. After subject adaptive fine-tuning using adapters and attention layers, GC-VASE further improves the subject balanced accuracy to 90.31% on ERP-Core. Additionally, we perform a detailed ablation study to highlight the impact of the key components of our method.","2379-190X","979-8-3503-6874-1","10.1109/ICASSP49660.2025.10890073","Mitacs; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10890073","EEG;GNNs;Adapters;Representation Learning","Representation learning;Adaptation models;Accuracy;Computational modeling;Autoencoders;Contrastive learning;Brain modeling;Electroencephalography;Medical diagnosis;Speech processing","","","","26","IEEE","7 Mar 2025","","","IEEE","IEEE Conferences"
"Higher-order PLS for classification of ERPs with application to BCIs","Q. Zhao; L. Zhang; J. Cao; A. Cichocki","Rikagaku Kenkyujo, Wako, Saitama, JP; Shanghai Jiao Tong University, Shanghai, CN; Saitama Kogyo Daigaku, Fukaya, Saitama, JP; Rikagaku Kenkyujo, Wako, Saitama, JP",Proceedings of The 2012 Asia Pacific Signal and Information Processing Association Annual Summit and Conference,"17 Jan 2013","2012","","","1","5","The EEG signals recorded during Brain Computer Interfaces (BCIs) are naturally represented by multi-way arrays in spatial, temporal, and frequency domains. In order to effectively extract the underlying components from brain activities which correspond to the specific mental state, we propose the higher-order PLS approach to find the latent variables related to the target labels and then make classification based on latent variables. To this end, the low-dimensional latent space can be optimized by using the higher-order SVD on a cross-product tensor, and the latent variables are considered as shared components between observed data and target output. The EEG signals recorded under the P300-type affective BCI paradigm were used to demonstrate the effectiveness of our new approach.","","978-0-6157-0050-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6411931","","Tensile stress;Electroencephalography;Feature extraction;Principal component analysis;Vectors;Brain computer interfaces;Brain modeling","","","","22","","17 Jan 2013","","","IEEE","IEEE Conferences"
"The Role of the Eyes: Investigating Face Cognition Mechanisms Using Machine Learning and Partial Face Stimuli","I. Chanpornpakdi; T. Tanaka","Department of Electrical and Electronic Engineering, Tokyo University of Agriculture and Technology, Tokyo, Japan; Department of Electrical and Electronic Engineering, Tokyo University of Agriculture and Technology, Tokyo, Japan",IEEE Access,"18 Aug 2023","2023","11","","86122","86131","Face cognition mechanism has changed throughout the SARS-CoV-2 pandemic because of wearing masks. Previous studies found that holistic face processing enhances face cognition ability, and covering part of the face features lowers such an ability. However, the question of why people can recognize faces regardless of missing some clues about the face feature remains unsolved. To study the face cognition mechanism, event-related potential (ERP) evoked during the rapid serial visual presentation task is used. ERP is often hidden under large artifacts and needs to be averaged across the tremendous number of trials, but increasing the trial number can cause fatigue and affect evoked ERP. To overcome this limitation, we adopt machine learning and aim to investigate the partial face cognition mechanism without directly considering the pattern characteristic of the ERP. We implemented an xDAWN spatial filter covariance matrix method to enhance the data quality and a support vector machine classification model to predict the participant’s event of interest using ERP components evoked in the full and partial face cognition tasks. The combination of the missing two face components and the physical response was also investigated to explore the role of each face component and find the possibility of reducing fatigue caused during the experiment. Our results show that the classification accuracy decreased when the eye component was missing and became lowest  $(p < 0.005)$  when the eyes and mouth were absent, with an accuracy of 0.748 ± 0.092 in the button press task and 0.746 ± 0.084 in the no button press task (n.s.). We also observed that the button press error rate increased when the eyes were absent and reached its maximum when the eyes and mouth were covered  $(p < 0.05)$ . These results suggest that the eyes might be the most effective component, the mouth might also play a secondary role in face cognition, and no button press task could be used in substitution of a button press task to reduce the workload.","2169-3536","","10.1109/ACCESS.2023.3295118","Japan Science and Technology Agency (JST) Moonshot Research and Development(grant numbers:JPMJMS2237); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10182239","Partial face cognition;event-related potential;P300;machine learning;Xdawn","Face recognition;Task analysis;Cognition;Event detection;Presses;Visualization;Machine learning","","4","","50","CCBYNCND","13 Jul 2023","","","IEEE","IEEE Journals"
"Transfer Learning for EEG-Based Brain–Computer Interfaces: A Review of Progress Made Since 2016","D. Wu; Y. Xu; B. -L. Lu","Ministry of Education Key Laboratory of Image Processing and Intelligent Control, School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China; Ministry of Education Key Laboratory of Image Processing and Intelligent Control, School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China; Department of Computer Science and Engineering, Center for Brain-Like Computing and Machine Intelligence, Key Laboratory of Shanghai Education Commission for Intelligent Interaction and Cognitive Engineering, Brain Science and Technology Research Center, and the Qing Yuan Research Institute, Shanghai Jiao Tong University, Shanghai, China",IEEE Transactions on Cognitive and Developmental Systems,"10 Mar 2022","2022","14","1","4","19","A brain–computer interface (BCI) enables a user to communicate with a computer directly using brain signals. The most common noninvasive BCI modality, electroencephalogram (EEG), is sensitive to noise/artifact and suffers between-subject/within-subject nonstationarity. Therefore, it is difficult to build a generic pattern recognition model in an EEG-based BCI system that is optimal for different subjects, during different sessions, for different devices and tasks. Usually, a calibration session is needed to collect some training data for a new subject, which is time consuming and user unfriendly. Transfer learning (TL), which utilizes data or knowledge from similar or relevant subjects/sessions/devices/tasks to facilitate learning for a new subject/session/device/task, is frequently used to reduce the amount of calibration effort. This article reviews journal publications on TL approaches in EEG-based BCIs in the last few years, i.e., since 2016. Six paradigms and applications—motor imagery, event-related potentials, steady-state visual evoked potentials, affective BCIs, regression problems, and adversarial attacks—are considered. For each paradigm/application, we group the TL approaches into cross-subject/session, cross-device, and cross-task settings and review them separately. Observations and conclusions are made at the end of the article, which may point to future research directions.","2379-8939","","10.1109/TCDS.2020.3007453","Science Fund for Distinguished Young Scholars of Hubei Province(grant numbers:2020CFA050); Hubei Technology Innovation Platform(grant numbers:2019AEA171); National Natural Science Foundation of China(grant numbers:61873321,U1913207); International Science and Technology Cooperation Program of China(grant numbers:2017YFE0128300); National Key Research and Development Program of China(grant numbers:2017YFB1002501); National Natural Science Foundation of China(grant numbers:61673266,61976135); SJTU Transmed Awards Research(grant numbers:WF540162605); Fundamental Research Funds for the Central Universities; Higher Education Discipline Innovation Project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9134411","Adversarial attacks;affective brain–computer interface (BCI);brain–computer interfaces;domain adaptation;electroencephalogram (EEG);transfer learning (TL)","Electroencephalography;Task analysis;Calibration;Brain modeling;Machine learning;Visualization;Probability distribution","","220","","120","IEEE","7 Jul 2020","","","IEEE","IEEE Journals"
"An ERP study about the effects of different spatial frequencies and orientations on human brain activity","L. Yang; L. L. H. Chan","Department of Electronic Engineering, City University of Hong Kong, Hong Kong; Department of Electronic Engineering, City University of Hong Kong, Hong Kong",2015 37th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"5 Nov 2015","2015","","","6202","6205","Spatial, temporal frequencies as well as orientations are important visual stimulus properties, which will affect human perception. In this paper, we investigated the effects of gratings with different spatial, temporal frequencies and orientations on visual evoked potentials. Two positive components (P1 and P2) were observed after stimulation. Our results showed that the amplitude of P1 component was higher for gratings with 0.3 cycles per degree (cpd) spatial frequency compared to 0.05 and 0.1 cpd. While the amplitude differences of P2 component occurred between 0.05 and 0.1 cpd. The amplitude of both components were higher when subjects were viewing gratings at vertical orientation than horizontal orientation.","1558-4615","978-1-4244-9271-8","10.1109/EMBC.2015.7319809","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7319809","","Gratings;Electroencephalography;Visualization;Electrodes;Electric potential;Cities and towns;Time-frequency analysis","Adolescent;Adult;Algorithms;Brain;Electroencephalography;Evoked Potentials, Visual;Female;Humans;Male;Orientation;Reaction Time;Space Perception;Visual Pathways;Young Adult","","","13","IEEE","5 Nov 2015","","","IEEE","IEEE Conferences"
"Effect of attentional load on audio-visual integration: an ERP study","Y. Ren; Z. Zhou; J. Bi; J. Li; T. Wang; W. Yang","Department of Psychology, College of Humanities and Management, Guizhou University of Traditional Chinese Medicine, Guiyang, China; Department of Psychology, College of Humanities and Management, Guizhou University of Traditional Chinese Medicine, Guiyang, China; Department of Psychology, College of Humanities and Management, Guizhou University of Traditional Chinese Medicine, Guiyang, China; Department of Psychology, College of Humanities and Management, Guizhou University of Traditional Chinese Medicine, Guiyang, China; Department of Light and Chemical Engineering Guizhou, Light Industry Technical College, Guiyang, China; Department of Psychology Faculty of Education, Hubei University, Wuhan, China",2020 IEEE International Conference on Mechatronics and Automation (ICMA),"26 Oct 2020","2020","","","1443","1448","Audio-visual integration (AVI) is higher in attended conditions than unattended conditions. However, how the AVI was altered with the change of attentional load is rarely studies. In the current study, A dual-task paradigm including an auditory/visual discrimination task, evaluating the AVI effect and a rapid serial visual presentation task, manipulating the attentional load was conducted. The behavioral results showed faster response to all target under no- and low-attentional-load conditions than under high-attentional-load condition. The EEG analysis showed the theta and alpha oscillatory activity was higher for bimodal audio-visual stimulus than individual auditory or visual stimuli, and significantly highest AVI theta and alpha power under low-attentional-load condition than that under low-and high-attentional-load conditions (low > no = high). These results suggested AVI was greatly affect by attentional load.","2152-744X","978-1-7281-6416-8","10.1109/ICMA49215.2020.9233743","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9233743","Audio-visual integration;Attentional load;EEG;Oscillation","","","","","28","IEEE","26 Oct 2020","","","IEEE","IEEE Conferences"
"Tracking of changes in latency and amplitude of the evoked potential by using adaptive LMS filters and exponential averagers","O. Svensson","Department of Audiology, Lund University, Lund, Sweden",IEEE Transactions on Biomedical Engineering,"6 Aug 2002","1993","40","10","1074","1079","The adaptive LMS algorithm in combination with exponential averagers are compared to the use of exponential averagers only in tracking latency and amplitude changes in the evoked potential. The estimator is intended for use in applications where neurologic functions are monitored by detecting changes in the evoked potential. Two different structures of the estimator are evaluated and it is found that averaging before filtering is to be preferred. It is shown that the desired signal to the LMS-filter can have a rather low SNR with only mirror influence on the estimator performance. The estimator which combines an LMS filter and an exponential averager was shown to detect changes in latency faster than the estimator which uses a nonfiltered average. The LMS filter is shown to exhibit bias in the estimate of the evoked potential due to the fact that response and background spectra has overlapping frequency ranges. The bias seems not to affect the latency estimation while amplitude estimation was clearly affected. Simulations are performed with both white noise and EEG background.<>","1558-2531","","10.1109/10.247809","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=247809","","Delay;Least squares approximation;Adaptive filters;Frequency estimation;Amplitude estimation;Monitoring;Filtering;Mirrors;Brain modeling;White noise","Computer Simulation;Evoked Potentials;Humans;Models, Biological;Monitoring, Physiologic;Reaction Time","22","5","20","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
"Cognitive, affective, and experience correlates of speech quality perception in complex listening conditions","J. -N. Antons; K. u. R. Laghari; S. Arndt; R. Schleicher; S. Möller; D. O'Shaughnessy; T. H. Falk","Quality and Usability Laboratory, Berlin Institute of Technology, Germany; INRS-EMT, University of Quebec, Canada; Quality and Usability Laboratory, Berlin Institute of Technology, Germany; Quality and Usability Laboratory, Berlin Institute of Technology, Germany; Quality and Usability Laboratory, Berlin Institute of Technology, Germany; Universite du Quebec, Quebec, QC, CA; INRS-EMT, University of Quebec, Canada","2013 IEEE International Conference on Acoustics, Speech and Signal Processing","21 Oct 2013","2013","","","3672","3676","Subjective speech quality assessment depends on listener “quality” opinions after hearing a particular test speech stimulus. Subjective scores are given based on a perception and quality judgment process that is unique to a particular listener. These processes are postulated to be dependent on the listener's internal reference of what good and bad quality sounds like, as well as their mental and emotional states. To overcome this variability, subjective listening tests often average scores over several listeners. In this paper, we use electroencephalography (EEG) and self-assessment tools to investigate the neural and affective correlates of speech quality perception of reverberant speech, with the goal of obtaining new insights into human speech quality perception in complex listening environments. We show that EEG event related potentials (ERP) are a useful tool to monitor the conscious stages of neural-processing during a speech quality assessment task. Significant correlations were obtained between the so-called P300 ERP component and the reverberation time of the room, as well as between the P300 peak amplitude and emotional self-assessment ratings. These insights could lead to more effective ways of characterizing room acoustics for improved speech quality and intelligibility.","2379-190X","978-1-4799-0356-6","10.1109/ICASSP.2013.6638343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6638343","Electroencephalography;reverberation;speech quality assessment;Quality-of-Experience;emotions","Speech;Reverberation;Electroencephalography;Quality assessment;Correlation;Electric potential;Speech processing","","9","","16","IEEE","21 Oct 2013","","","IEEE","IEEE Conferences"
"Early Electrophysiological Correlates of Perceptual Consciousness Are Affected by Both Exogenous and Endogenous Attention","Ł. Doradzińska; M. Bola","Nencki Institute of Experimental Biology of Polish Academy of Sciences, Warsaw, Poland; Centre for Brain Research, Jagiellonian University, Krakow, Poland",Journal of Cognitive Neuroscience,"21 Jun 2024","2024","36","7","1297","1324","It has been proposed that visual awareness negativity (VAN), which is an early ERP component, constitutes a neural correlate of visual consciousness that is independent of perceptual and cognitive mechanisms. In the present study, we investigated whether VAN is indeed a specific marker of phenomenal awareness or rather reflects the involvement of attention. To this end, we reanalyzed data collected in a previously published EEG experiment in which awareness of visual stimuli and two aspects that define attentional involvement, namely, the inherent saliency and task relevance of a stimulus, were manipulated orthogonally. During the experimental procedure, participants (n = 41) were presented with images of faces that were backward-masked or unmasked, fearful or neutral, and defined as task-relevant targets or task-irrelevant distractors. Single-trial ERP analysis revealed that VAN was highly dependent on attentional manipulations in the early time window (140–200 msec), up to the point that the effect of awareness was not observed for attentionally irrelevant stimuli (i.e., neutral faces presented as distractors). In the late time window (200–350 msec), VAN was present in all attentional conditions, but its amplitude was significantly higher in response to fearful faces and task-relevant face images than in response to neutral ones and task-irrelevant ones, respectively. In conclusion, we demonstrate that the amplitude of VAN is highly dependent on both exogenous (stimulus saliency) and endogenous attention (task requirements). Our results challenge the view that VAN constitutes an attention-independent correlate of phenomenal awareness.","0898-929X","","10.1162/jocn_a_02156","National Science Center Poland(grant numbers:data collection: 2018/29/B/HS6/02152,data reanalysis: 2019/33/B/HS6/02233); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10568558","","","","","","","","21 Jun 2024","","","MIT Press","MIT Press Journals"
"Evaluating the Feasibility of a Novel Approach for SSVEP Detection Accuracy Improvement Using Phase Shifts","G. Sun; R. Wang; Y. Leng; Y. Yang; P. Lin; S. Ge","Science of the Ministry of Education, Southeast University, Nanjing, China; Graduate School of Systems Life Sciences, Kyushu University, Fukuoka, Japan; Science of the Ministry of Education, Southeast University, Nanjing, China; Science of the Ministry of Education, Southeast University, Nanjing, China; Engineering of the Education Ministry, Xi'an Jiaotong University, Xi'an, China; Science of the Ministry of Education, Southeast University, Nanjing, China",2016 3rd International Conference on Information Science and Control Engineering (ICISCE),"3 Nov 2016","2016","","","968","972","The canonical correlation analysis (CCA), double-partial least-squares (DPLS) methods and least absolute shrinkage and selection operator (LASSO) have been proven effectively in detecting the steady-state visual evoked potential (SSVEP) in SSVEP-based brain-computer interface systems. However, the accuracy of SSVEP classification can be affected by phase shifts of the electroencephalography data, so we explored the possibility of improving SSEVP detection using these methods at different phase shifts. After calculating the accuracy at different phases, we found that the phase shifts could affect the accuracy of SSVEP classification, the classification accuracy could improved about 1.1% mostly using the CCA method, meanwhile the comparison of the three methods was made at the same time and some differences between the CCA, DPLS and LASSO methods at the different phase shifts also be found. The results indicated that on the one hand, the accuracy of SSVEP detection was improved with the change of the phase, but on the other hand, although the three methods could obtain high classification accuracy, the DPLS and LASSO method showed larger fluctuations than the CCA method as the phase of the electroencephalography data of each participant or their average changed.","","978-1-5090-2535-0","10.1109/ICISCE.2016.210","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7726307","Brain-computer interface;steady-state visual evoked potential;least absolute shrinkage and selection operator;double partial least squares;canonical correlation analysis;phase shift","Electroencephalography;Feature extraction;Visualization;Brain modeling;Mathematical model;Correlation;Electrodes","","","","12","IEEE","3 Nov 2016","","","IEEE","IEEE Conferences"
"Characterizing Autism Spectrum Disorder Through Fusion of Local Cortical Activation and Global Functional Connectivity Using Game-Based Stimuli and a Mobile EEG System","Y. -L. Tseng; C. -H. Lee; Y. -N. Chiu; W. -C. Tsai; J. -S. Wang; W. -C. Wu; Y. -L. Chien","Department of Electrical Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Department of Electrical Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Department of Psychiatry, National Taiwan University Hospital, Taipei, Taiwan; Department of Psychiatry, National Taiwan University Hospital, Taipei, Taiwan; Department of Electrical Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Department of Electrical Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Department of Psychiatry, National Taiwan University Hospital, Taipei, Taiwan",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"26 Aug 2024","2024","32","","3026","3035","The deficit in social interaction skills among individuals with autism spectrum disorder (ASD) is strongly influenced by personal experiences and social environments. Neuroimaging studies have previously highlighted the link between social impairment and brain activity in ASD. This study aims to develop a method for assessing and identifying ASD using a social cognitive game-based paradigm combined with electroencephalo-graphy (EEG) signaling features. Typically developing (TD) participants and autistic preadolescents and teenagers were recruited to participate in a social game while 12-channel EEG signals were recorded. The EEG signals underwent preprocessing to analyze local brain activities, including event-related potentials (ERPs) and time-frequency features. Additionally, the global brain network’s functional connectivity between brain regions was evaluated using phase-lag indices (PLIs). Subsequently, machine learning models were employed to assess the neurophysiological features. Results indicated pronounced ERP components, particularly the late positive potential (LPP), in parietal regions during social training. Autistic preadolescents and teenagers exhibited lower LPP amplitudes and larger P200 amplitudes compared to TD participants. Reduced theta synchronization was also observed in the ASD group. Aberrant functional connectivity within certain time intervals was noted in the ASD group. Machine learning analysis revealed that support-vector machines achieved a sensitivity of 100%, specificity of 91.7%, and accuracy of 95.8% as part of the performance evaluation when utilizing ERP and brain oscillation features for ASD characterization. These findings suggest that social interaction difficulties in autism are linked to specific brain activation patterns. Traditional behavioral assessments face challenges of subjectivity and accuracy, indicating the potential use of social training interfaces and EEG features for cognitive assessment in ASD.","1558-0210","","10.1109/TNSRE.2024.3417210","Taiwan National Science and Technology Council(grant numbers:112-2222-E-110-021); National Health Research Institutes(grant numbers:NHRI-EX113-11008PC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639538","Electroencephalography;autism spectrum disorder;brain oscillations;functional connectivity;support-vector machine","Electroencephalography;Games;Face recognition;Oscillators;Task analysis;Synchronization;Autism","Humans;Autism Spectrum Disorder;Adolescent;Electroencephalography;Child;Male;Female;Evoked Potentials;Machine Learning;Cerebral Cortex;Video Games;Algorithms;Smartphone;Social Interaction","3","","94","CCBYNCND","20 Aug 2024","","","IEEE","IEEE Journals"
"Effect of Competing Stimuli for Steady-State Visually Evoked Potential and Steady-State Motion Visually Evoked Potential","Y. Gao; A. Ravi; N. Jiang","Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, Canada",IEEE Access,"27 Sep 2021","2021","9","","129820","129829","Changes in stimuli proximity have been shown to affect the performance of brain computer interfaces (BCI) based on steady-state visual evoked potentials (SSVEP). Specifically, closely placed visual stimuli compete for neural representations, which is called the effect of competing stimuli. Recently, steady-state motion visual evoked potential (SSMVEP) has been proposed to alleviate some of the inherent limitations of SSVEP. In this study, the SSVEP and SSMVEP paradigms were systematically compared under three different inter-stimulus distances to modulate the effect of competing stimuli. Offline analysis was performed to study the steady-state response characteristics, strength of the responses and overall BCI decoding performance. Thirteen healthy subjects participated in the experiment; two types of visual stimulus with seven classes were presented: a flickering stimulus for SSVEP and a radial contraction-expansion checkerboard for the SSMVEP. The canonical correlation analysis (CCA) was used to study the signal characteristics and the offline decoding performance using only three EEG channels, O1, O2 and Oz. The results demonstrated that SSMVEP was not only less sensitive to competing stimuli, but also consistently outperformed SSVEP in their presence. Further, the SSMVEP response reached its steady-state faster than SSVEP. The signal characteristics analysis revealed that the SSVEP performances were better than SSMVEP in the lowest frequency tested (<9 Hz), and SSMVEP performance was significantly better in the highest frequencies investigated (>13 Hz). The findings in this study indicate that SSMVEP is likely a more practical BCI paradigm than the classic SSVEP for many real-world applications.","2169-3536","","10.1109/ACCESS.2021.3112218","Natural Sciences and Engineering Research Council of Canada (NSERC)-ENGAGE(grant numbers:401261605); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9536570","Brain–computer interfaces;electroencephalography;SSVEP;SSMVEP","Visualization;Steady-state;Electroencephalography;Decoding;Correlation;Protocols;Brain-computer interfaces","","3","","32","CCBYNCND","13 Sep 2021","","","IEEE","IEEE Journals"
