"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"EEG-based automatic emotion recognition: Feature extraction, selection and classification methods","P. Ackermann; C. Kohlschein; J. Á. Bitsch; K. Wehrle; S. Jeschke","Institute of Information Management in Mechanical Engineering (IMA), RWTH Aachen University, Germany; Institute of Information Management in Mechanical Engineering (IMA), RWTH Aachen University, Germany; Chair of Communication and Distributed Systems (COMSYS), RWTH Aachen University, Germany; Chair of Communication and Distributed Systems (COMSYS), RWTH Aachen University, Germany; Institute of Information Management in Mechanical Engineering (IMA), RWTH Aachen University, Germany","2016 IEEE 18th International Conference on e-Health Networking, Applications and Services (Healthcom)","21 Nov 2016","2016","","","1","6","Automatic emotion recognition is an interdisciplinary research field which deals with the algorithmic detection of human affect, e.g. anger or sadness, from a variety of sources, such as speech or facial gestures. Apart from the obvious usage for industry applications in human-robot interaction, acquiring the emotional state of a person automatically also is of great potential for the health domain, especially in psychology and psychiatry. Here, evaluation of human emotion is often done using oral feedback or questionnaires during doctor-patient sessions. However, this can be perceived as intrusive by the patient. Furthermore, the evaluation can only be done in a noncontinuous manner, e.g. once a week during therapy sessions. In contrast, using automatic emotion detection, the affect state of a person can be evaluated in a continuous non-intrusive manner, for example to detect early on-sets of depression. An additional benefit of automatic emotion recognition is the objectivity of such an approach, which is not influenced by the perception of the patient and the doctor. To reach the goal of objectivity, it is important, that the source of the emotion is not easily manipulable, e.g. as in the speech modality. To circumvent this caveat, novel approaches in emotion detection research the potential of using physiological measures, such as galvanic skin sensors or pulse meters. In this paper we outline a way of detecting emotion from brain waves, i.e., EEG data. While EEG allows for a continuous, real-time automatic emotion recognition, it furthermore has the charm of measuring the affect close to the point of emergence: the brain. Using EEG data for emotion detection is nevertheless a challenging task: Which features, EEG channel locations and frequency bands are best suited for is an issue of ongoing research. In this paper we evaluate the use of state of the art feature extraction, feature selection and classification algorithms for EEG emotion classification using data from the de facto standard dataset, DEAP. Moreover, we present results that help choose methods to enhance classification performance while simultaneously reducing computational complexity.","","978-1-5090-3370-6","10.1109/HealthCom.2016.7749447","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7749447","","Electroencephalography;Feature extraction;Emotion recognition;Support vector machines;MATLAB;Physiology;Radio frequency","","88","","28","IEEE","21 Nov 2016","","","IEEE","IEEE Conferences"
"Implementation of a deep learning model for emotion evaluation based on LSTM psychological and physiological data","Y. W. Ting; Y. J. Zhang; K. H. Chung; Y. S. Chang",NA; NA; NA; NA,2021 International Automatic Control Conference (CACS),"16 Dec 2021","2021","","","1","5","Evaluating mental status is an important issue that diagnosing depression. Hamilton Depression Rating Scale (HAM-D) is a common method to diagnosis depression. Generally, psychiatrists collect Monthly Mood Chart (MMC) to infer mental status of patients during treatments. However, the processes waste a lot of time. Therefore, our target is to find a method that can evaluate mental status faster. We’d used the constructed platform[15] to collect physiological and psychological data. We’d collected 91 data including 42 remission data and 49 non-remission data. We’d used Electroencephalography(EEG) to train LSTM model, and then got 70% accuracy. This model can automatically infer mood status that helping psychiatrists evaluating. This system had coordinated with two hospitals to refer mood status in the future.","","978-1-6654-4412-5","10.1109/CACS52606.2021.9639060","Ministry of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9639060","cloud;depression;Big data;EEG;HRV;precision medicine","Deep learning;Mood;Hospitals;Precision medicine;Depression;Brain modeling;Physiology","","1","","15","IEEE","16 Dec 2021","","","IEEE","IEEE Conferences"
"Classifying Human Emotions through EEG data with Machine Learning","G. Kaur; M. Gupta; R. Kumar","Department of Computer Science and Engineering, Chandigarh University, Punjab, India; Department of Computer Science and Engineering, Chandigarh University, Punjab, India; Department of Computer Science and Engineering, Chandigarh University, Punjab, India",2024 International Conference Automatics and Informatics (ICAI),"28 Jan 2025","2024","","","632","636","The Psychological and neurobiological phenomenon is called an emotion. Nowadays, using emotional engineering for the prediction of human emotions is one of the major attempts of Machine Learning (ML). However, the capability of human beings to present different expressions clashes with the emotional state of mind. Therefore, by observing physical appearance it is challenging to be able to identify a human’s real emotional state. In this study, the objective is to examine the usage of machine learning techniques for an efficient emotion prediction that relies on Electroencephalography (EEG) signals. Using the Kaggle dataset that was collected through a Muse headband, five distinct ML methods are applied to classify emotions. To differentiate between different classification techniques performance metrics such as precision, recall, F1 score, support, and accuracy are used, Random Forest turned out to be the best method due to its high accuracy. Three emotions are predicted based on the results of performance metrics. This study is beneficial for mental health monitoring, neurofeedback therapy, stress management, human-computer interaction, etc. This study lays the groundwork for exploration into this field and helps in the development of more sophisticated control systems in the future.","","979-8-3503-5390-7","10.1109/ICAI63388.2024.10851616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10851616","EEG;BCI;Emotion detection;classification;LR;DT;RF;SVM;and KNN","Measurement;Accuracy;Medical treatment;Mental health;Nearest neighbor methods;Electroencephalography;Object recognition;Random forests;Neurofeedback;Monitoring","","","","18","IEEE","28 Jan 2025","","","IEEE","IEEE Conferences"
"Predictive Healthcare with Integrated EEG and Facial Emotion Recognition using Deep Learning and Transfer Learning","S. Mahato; S. D","Department of Electronics and Communication Engineering, Amrita School of Engineering, Amrita Vishwa Vidyapeetham, Chennai, India; School of Computer Science and Engineering, Vellore Institute of Technology, Chennai, India",2024 Asia Pacific Conference on Innovation in Technology (APCIT),"18 Sep 2024","2024","","","1","6","The main objective of this innovative project is to transform modern-day neurological healthcare, additionally pairing and synchronizing EEG signals with facial recognition information for efficient detection of neurological sicknesses. Machine learning algorithms are used for promptitude, ensuring rapid interventions during the course of the disease, and for careful and efficient balancing of the patient’s conditions. The system based on the above-discussed approach is characterized by a patient-centered nature ensuring that trust and ethical liability are the top priorities of the developed model. Such system supported by multiple machine learning algorithms also increase the accuracy of the diagnosis, its potential for early identification, and targeted therapy, ultimately having a beneficial effect on the public health. The researches findings demonstrate that there are convincing proofs that machine learning can be used for predictive healthcare: VGG19 achieved 86.28%, Random Forest Classifier 94.48%, and for epilepsy, Random Forest and Gradient Boosting for brain tumors 92.12% and for Parkinson’s disease 90.52%, respectively. Ensembled EEG analysis had the accuracy of 91.83%. Importantly, a result of 82.51% accuracy was achieved with the final decision-making process using transfer learning with the method of ensembled models and VGG19. Thus, it is possible to conclude that different machine learning algorithms are effective in predictive healthcare and can promote the progress of medical technology to benefit public health.","","979-8-3503-6153-7","10.1109/APCIT62007.2024.10673446","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10673446","EEG;Facial Recognition;Machine Learning;Depression;Epilepsy;Brain Tumors;Parkinson’s disease;Random Forest Classifier;Gradient Boosting Classifier;Ensembling;VGG19;Transfer Learning","Accuracy;Machine learning algorithms;Transfer learning;Predictive models;Brain modeling;Boosting;Electroencephalography","","1","","22","IEEE","18 Sep 2024","","","IEEE","IEEE Conferences"
"Classifying Human Emotions through EEG data with Machine Learning","G. Kaur; M. Gupta; R. Kumar","Department of Computer Science and Engineering, Chandigarh University, Punjab, India; Department of Computer Science and Engineering, Chandigarh University, Punjab, India; Department of Computer Science and Engineering, Chandigarh University, Punjab, India",2025 International Conference on Intelligent Systems and Computational Networks (ICISCN),"27 Mar 2025","2025","","","1","6","The Psychological and neurobiological phenomenon is called an emotion. The capability of human beings to present different expressions clashes with the emotional state of mind. Therefore, it is challenging to identify a human’s real emotional state by observing physical appearance. Nowadays, using emotional engineering to predict human emotions is one of the major attempts of Machine Learning (ML). This study aims to investigate the usage of techniques of machine learning for efficient emotion prediction that relies on electroencephalography (EEG) signals. EEG dataset is complex and sometimes noisy, making it difficult to interpret using traditional methods. So, in this research the Kaggle dataset collected through a Muse headband, five distinct ML methods are applied to classify emotions. Performance metrics such as precision, recall, F1 score, support, and accuracy are employed to differentiate between different classification techniques. Random Forest turned out to be the best method due to its high accuracy 99%. Three emotions are predicted based on the results of performance metrics. This study benefits mental health monitoring, neurofeedback therapy, stress management, human-computer interaction, etc. This study lays the groundwork for exploring this field and helps develop more sophisticated control systems in the future.","","979-8-3315-2924-6","10.1109/ICISCN64258.2025.10934662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10934662","EEG;BCI;Emotion detection;classification;LR;DT;RF;SVM;and KNN","Support vector machines;Radio frequency;Accuracy;Nearest neighbor methods;Electroencephalography;Object recognition;Noise measurement;Random forests;Neurofeedback;Monitoring","","","","21","IEEE","27 Mar 2025","","","IEEE","IEEE Conferences"
"Emotion Detection using Bio Signals and usefulness for Autism Spectrum Disorder","S. Joshi; L. N. B. Srinivas","Department of Computing Technologies, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur - Chennai, Tamil Nadu, India; Department of Networking and Communications, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur - Chennai, Tamil Nadu, India",2024 International Conference on Computing and Data Science (ICCDS),"26 Jun 2024","2024","","","1","5","Autism Spectrum Disorder (ASD) which is neurological and developmental condition. ASD can be detected by observing distinct patterns in an individual's learning, behaviour, communication, decision making ability and social interactions. The ability to anticipate emotions can prove beneficial in various situations, particularly when dealing with individuals across the autism spectrum with varying degrees of severity. Decision- making encompasses not only intelligence and perception but also emotions. Emotion Detection is helpful in Bio Feedback Therapy for ASD. Positive emotions, for example mostly tend to facilitate forward-thinking and successful decision-making while negative emotions often contribute to poor well-being or depression. A transformer model, a type of neural network architecture, possesses the capability to automatically convert one form of input into another form of output. This work intends to investigate various signals that may be useful in identifying emotions for the purpose of predicting autism as well as transformer model-based algorithms that may be useful in determining the Autism Severity Grading. Similar methods are used now to assist those who are autistic. There is also discussion of medical applications using minimal parameters and methods.","","979-8-3503-6533-7","10.1109/ICCDS60734.2024.10560373","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10560373","Emotion classification;Autism severity grading;transformer model;Electroencephalography and Galvanic Skin Response;Heart rate variability;Electroencephalogram;Long Short-Term Memory (LSTM) networks","Autism;Emotion recognition;Biological system modeling;Computational modeling;Decision making;Medical treatment;Predictive models","","","","17","IEEE","26 Jun 2024","","","IEEE","IEEE Conferences"
"A brain-sensing fragrance diffuser for mental state regulation using electroencephalography","A. -Y. Zhuang; Y. C. Lin; S. -L. Yu; P. -C. Kuo","Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan",2021 IEEE 2nd International Conference on Human-Machine Systems (ICHMS),"27 Oct 2021","2021","","","1","6","Human brain studies have shown that olfactory perception can regulate emotion and attention networks and prevent depressed mental states. Fragrance diffusers have been used as the potential appliance to reconcile mental conditions and achieve stress relief in daily life. Although perceiving fragrances are a complicated and subjective experience, studies have shown that it is possible to reveal the personal preference of fragrance from brain activity measured by electroencephalography (EEG). Moreover, using EEG to detect neural/mental states and apply them to human-machine interfaces has also been investigated for years. Therefore, this pilot study has two aims: (1) to identify users’ preference for fragrances from EEG; (2) to develop a personalized fragrance diffuser, Aroma Box, which can detect three mental states from EEG when a user feels depressed, stressed, or drowsily and then release fragrances in real-time to help user recover from the abnormal states. To achieve this goal, we first extracted the features and built a classifier to identify the user’s preference for fragrances from EEG. Then we calculated the indicators of brain states based on the EEG frequency analysis. Based on our preliminary experimental results, we deployed our algorithms in an in-house developed diffuser with a consumer 32-channel EEG headset, which has been further implemented in a real-life working environment and evaluated its efficacy by two users.","","978-1-6654-0170-8","10.1109/ICHMS53169.2021.9582446","National Cheng Kung University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9582446","Olfactory perception;EEG;fragrance diffuser;brain-computer interface;human-computer interaction","Headphones;Electric potential;Conferences;Olfactory;Feature extraction;Electroencephalography;Regulation","","1","","26","IEEE","27 Oct 2021","","","IEEE","IEEE Conferences"
"Examining Human-Horse Interaction by Means of Affect Recognition via Physiological Signals","T. Althobaiti; S. Katsigiannis; D. West; N. Ramzan","Rafha Community College, Nothern Border University, Rafha, Saudi Arabia; School of Computing, Engineering and Physical Sciences, University of the West of Scotland, Paisley, U.K.; School of Computing, Engineering and Physical Sciences, University of the West of Scotland, Paisley, U.K.; School of Computing, Engineering and Physical Sciences, University of the West of Scotland, Paisley, U.K.",IEEE Access,"24 Jun 2019","2019","7","","77857","77867","For some time, equine-assisted therapy (EAT), i.e., the use of horse-related activities for therapeutic reasons, has been recognised as a useful approach in the treatment of many mental health issues such as post-traumatic stress disorder (PTSD), depression, and anxiety. However, despite the interest in EAT, few scientific studies have focused on understanding the complex emotional response that horses seem to elicit in human riders and handlers. In this work, the potential use of affect recognition techniques based on physiological signals is examined for the task of assessing the interaction between humans and horses in terms of the emotional response of the humans to this interaction. Electroencephalography (EEG), electrocardiography (ECG), and electromyography (EMG) signals were captured from humans interacting with horses, and machine learning techniques were applied in order to predict the self-reported emotional states of the human subjects in terms of valence and arousal. Supervised classification experiments demonstrated the potential of this approach for affect recognition during human-horse interaction, reaching an F1-score of 78.27% for valence and 65.49% for arousal.","2169-3536","","10.1109/ACCESS.2019.2922037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8734055","Affective computing;ECG;EEG;EMG;emotion recognition;equine assisted therapy (EAT);human-horse interaction;physiological signals","Horses;Physiology;Electroencephalography;Emotion recognition;Electrocardiography;Medical treatment;Electromyography","","17","","55","OAPA","10 Jun 2019","","","IEEE","IEEE Journals"
"Physiological Detection of Anxiety","A. M.A.; S. N.; J. S.","Electronics and Communication Engg., Govt. Engineering College, Thrissur, India; Electronics and Communication Engg., Govt. Engineering College, Thrissur, India; Electronics and Communication Engg., VISTAS, Chennai, India",2018 International Conference on Circuits and Systems in Digital Enterprise Technology (ICCSDET),"2 Sep 2019","2018","","","1","5","Anxiety detection from physiological signal has great significance in the healthcare application. Anxiety has negative valence and it keeps individual concentrated on negative emotions. Physiological features of Electrocardiogram signal quantify the anxiety response in individuals. Pan Tompkins algorithm is used for detecting the R peaks in the signal and then determines the interbeat intervals or R-R intervals. Support vector machine (SVM) and Kalman filter are used to detect anxious and non-anxious data. System performance is evaluated on ECG signals from the database for both methods. The system detects physiological changes related to the anxiety stimuli. From the results it can be concluded that the system can detect anxiety state with an accuracy of 71.1 % and 69.35 % using SVM classifier and Kalman filter respectively. The system detects anxiety and it can support individuals with anxiety disorders.","","978-1-5386-0576-9","10.1109/ICCSDET.2018.8821162","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8821162","Physiological signal;feature extraction;R-R interval;SVM classifier;Kalman filter.","Kalman filters;Feature extraction;Support vector machines;Electrocardiography;Physiology;Biomedical monitoring;Classification algorithms","","8","","19","IEEE","2 Sep 2019","","","IEEE","IEEE Conferences"
"Optimizing Stress Detection: Harnessing MobileNet-V2 with Azimuthal EEG Mapping","S. Jagtap; D. M. Yadav","E& TC Department, G H Raisoni College of Engineering and Management; SND College of Engineering and Research, Nashik, India","2024 11th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)","14 May 2024","2024","","","1","6","This investigation meticulously assesses stress classification models using benchmark datasets (D1, D2, D3). The study delves into the effectiveness of models, notably MobileNet-V2, incorporating an innovative Azimuthal Projection approach. MobileNet-V2 consistently outshines its counterparts, showcasing impressive accuracy, specificity, sensitivity, and F1 Score. Noteworthy achievements include 95.5% accuracy, 98.8% specificity, and 95.5% sensitivity on D1, with a mere 3.5-hour training time. In D2 and D3, MobileNet-V2 maintains excellence with 96% accuracy, 97.5% specificity, and 96% sensitivity, emphasizing its computational efficiency with training times of 3.8 hours on D2 and 3.6 hours on D3. These findings position MobileNet-V2, integrated with Azimuthal Projection, as the preferred choice for stress classification, effectively balancing performance and resource utilization.","2769-2884","979-8-3503-5035-7","10.1109/ICRITO61523.2024.10522145","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10522145","Emotional Strain Analysis;MobileNet-V2;Standardized Datasets;Projection;Computational Effectiveness","Training;Sensitivity;Anxiety disorders;Brain modeling;Electroencephalography;Task analysis;Optimization","","","","36","IEEE","14 May 2024","","","IEEE","IEEE Conferences"
"Design and Evaluation of the Mental Relaxation VR Scenes Using Forehead EEG Features","L. Zhu; X. Tian; X. Xu; L. Shu",South China University of Technology; South China University of Technology; South China University of Technology; South China University of Technology,2019 IEEE MTT-S International Microwave Biomedical Conference (IMBioC),"29 Jul 2019","2019","1","","1","4","With the acceleration of social rhythm and the exacerbation of psychological problems caused by stress, psychological relief and adjuvant therapy based on relaxation and decompression have become the focus of research. Different from the traditional psychological relaxation therapy methods that using images, audios and videos, VR-based relaxation therapy is a promising way as the interaction of the VR system and dynamics of virtual environment affect the effectiveness of relax through more immersive and authentic audio-visual scenes. It makes the patient's emotion adjust to the normal state by generating a simulated environment in a VR system to comfort the subject and relieve subject mental stress. This paper presents a novel VR relaxation scenes design and evaluation framework where subject sensitive tourism VR videos were selected and combined with alpha wave induced background music. The relaxation effectiveness of VR scenes were evaluated by SAM scale, relaxation questionnaire and frontal EEG signals. A number of frontal EEG features from various analysis domains were explored to obtain the best stress-relevant features and to establish a stress-frontal EEG correlation model for stress evaluation, including time, frequency, entropy, geometric analysis, subband spectra, multiscale entropy, etc. 13 students aged between 20 and 30 were recruited in the evaluation experiment of 6 newly designed VR relaxation scenes. During which subjects frontal EEG signals were recorded as well as the SAM scale and questionnaire, the features that demonstrate an significant difference before and after watching VR scenes were identified, such as Energy, Energy ratio, the mean square root of frequency, frequency domain symmetry, Energy entropy and Shannon entropywhere frequency bands of delta, theta, low alpha and high alpha were considered. Finally, the features that demonstrate an significant difference before and after watching VR scenes were identified. The best stress-relevant features were selected to establish a stress-frontal EEG correlation model for stress evaluation which could be used to validate the effectiveness of VR relaxation scenes.","","978-1-5386-7395-9","10.1109/IMBIOC.2019.8777812","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8777812","VR;relax;EEG;mental health","Frequency-domain analysis;Electroencephalography;Stress;Entropy;Market research;Videos;Virtual reality","","7","","8","IEEE","29 Jul 2019","","","IEEE","IEEE Conferences"
"Characterizing the Effects of Different Music Genres in Brain Circuit Dynamics of Patients with Depression using Neural Manifold Learning","L. M. A. Fabay; N. A. C. M. Cañete; J. F. Fabul; L. V. L. Peralta; P. W. B. Rombaoa; M. M. I. L. Taguilaso; S. J. A. Ocenar; W. E. M. Ingco; S. V. Prado","Department of Electronics Engineering, University of Santo Tomas, Manila, Philippines; Department of Electronics Engineering, University of Santo Tomas, Manila, Philippines; Department of Electronics Engineering, University of Santo Tomas, Manila, Philippines; Department of Electronics Engineering, University of Santo Tomas, Manila, Philippines; Department of Electronics Engineering, University of Santo Tomas, Manila, Philippines; Department of Electronics Engineering, University of Santo Tomas, Manila, Philippines; Department of Electronics Engineering, University of Santo Tomas, Manila, Philippines; Department of Electronics Engineering, University of Santo Tomas, Manila, Philippines; Department of Electronics Engineering, University of Santo Tomas, Manila, Philippines",TENCON 2024 - 2024 IEEE Region 10 Conference (TENCON),"5 Mar 2025","2024","","","1720","1723","Mental health disorders, or neuropsychiatric disorders, encompass disturbances in cognition, emotion, behavior, and physical well-being, with depression being one of the most prevalent. The subcortical limbic brain regions, particularly the amygdala, hippocampus, and dorsomedial thalamus, are profoundly impacted in depressed individuals. Music therapy has emerged as a promising intervention for various health issues, including depression, demonstrating substantial improvements in mental health, emotional well-being, and overall quality of life. Despite its global recognition, music therapy remains underutilized in the Philippines. This study aims to quantitatively assess the neu-rophysiological effects of music on patients diagnosed with depression using EEG-based neural manifold learning. This paper implements neural manifold learning and analysis on two datasets to quantitatively assess the effects of music on brain states and to characterize the effects of depression on neural manifolds. Our analysis revealed that distinct features of music provide a compelling effect on the neural manifold structures, suggesting a relationship between musical properties and brain dynamics. This research seeks to advance the understanding of music therapy's potential as a viable treatment for depression, particularly within the Philippine context.","2159-3450","979-8-3503-5082-1","10.1109/TENCON61640.2024.10902978","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10902978","Neuropsychiatric disorders;EEG;neural manifold learning;brain circuit dynamics;music genre;music listening","Manifolds;Measurement;Statistical analysis;Mood;Medical treatment;Music;Mental health;Depression;Thalamus;Manifold learning","","","","14","IEEE","5 Mar 2025","","","IEEE","IEEE Conferences"
"From Sensors to Insight: A Review of Physiological Signal Processing for Stress Prediction","A. Madaan; A. Singh","Department of Computer Science and Engineering, Dr BR Ambedkar National Institute of Technology, Jalandhar, Punjab, India; Department of Computer Science and Engineering, Dr BR Ambedkar National Institute of Technology, Jalandhar, Punjab, India",2025 AI-Driven Smart Healthcare for Society 5.0,"16 Apr 2025","2025","","","182","187","With the rise of stress-related conditions, which has become quite typical in today’s society, there’s a need for efficient, automated systems capable of stress detection and diagnosis. In this article, we address the issue of stress forecasting based on the study of physiological signals by reviewing both older and more recent works, some of which are using ML and DL approaches. We systematically analyze different types of physiological signals and biosignals (ECG, EDA, and HRV) as well as their associated analysis methods, discussing their strengths, drawbacks, and applications. Furthermore, this review focuses on the new developments and trends and the challenges presented by the real-time evaluation of stress, including the applications of multimodal networks and deep learning models that boost performance and feasibility. This review suggests new strategies for the design of stress prediction systems that will be suitable for the next generation of systems.","","979-8-3315-3633-6","10.1109/IEEECONF64992.2025.10962872","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10962872","Physiological signal processing;multimodal stress detection;deep learning;ECG;EEG;EDA;HRV;real-time monitoring","Deep learning;Reviews;Medical services;Signal processing;Electrocardiography;Real-time systems;Biomedical monitoring;Heart rate variability;Stress;Next generation networking","","","","30","IEEE","16 Apr 2025","","","IEEE","IEEE Conferences"
"Classification of human emotions from EEG signals using filtering and ANFIS classifier","R. M. Ravindran","P.G Department of Computer Applications, N.G.M College, Pollachi, Coimbatore",Second International Conference on Current Trends In Engineering and Technology - ICCTET 2014,"1 Dec 2014","2014","","","113","119","Human emotion classification has been an attractive research area in the field of data mining. Several research works have been carried out for investigating the classification system for human emotions. This research article is intended to deal with the classification of human emotions through Electroencephalogram (EEG). The essential aspects of this system are feature extraction and accurate classification of the emotion-related EEG-characteristics to attain a significant emotion recognition system. In this research work, the emotions and the patterns of EEG signals of human brain are studied. The aim of this work is to investigate the changes in the brain signals in the domain of different emotions. The study can be analyzed for its utility in the diagnosis of psychosomatic disorders like anxiety and depression in economical way with higher precision. The modified adaptive filtering for signal preprocessing is proposed in this system for removing the noise and artifacts in EEG signal. The adaptive neuro fuzzy inference system is also proposed for classifying and analyzing the emotions based on the features selected. The proposed system is compared with the existing system and the performance of the proposed system is evaluated using the metrics such as specificity and sensitivity.","","978-1-4799-7987-5","10.1109/ICCTET.2014.6966272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6966272","Brain signal;Adaptive neuro fuzzy inference system;adaptive filtering","Electroencephalography;Feature extraction;Classification algorithms;Adaptive filters;Conferences;Brain modeling;Emotion recognition","","6","","24","IEEE","1 Dec 2014","","","IEEE","IEEE Conferences"
"Using Neurofeedback from Steady-State Visual Evoked Potentials to Target Affect-Biased Attention in Augmented Reality","X. Huang; J. Mak; A. Wears; R. B. Price; M. Akcakaya; S. Ostadabbas; M. L. Woody","Department of Elec-trical and Computer Engineering, Northeastern University, Massachusetts, Boston, USA; Department of Bioengineering, University of Pittsburgh, Pittsburgh, PA, USA; University of Pittsburgh School of Medicine, Pittsburgh, PA, USA; University of Pittsburgh School of Medicine, Pittsburgh, PA, USA; Department of Electrical and Computer Engineering, University of Pittsburgh, Pittsburgh, PA, USA; Department of Elec-trical and Computer Engineering, Northeastern University, Massachusetts, Boston, USA; University of Pittsburgh School of Medicine, Pittsburgh, PA, USA",2022 44th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"8 Sep 2022","2022","","","2314","2318","Biases in attention to emotional stimuli (i.e., affect-biased attention) contribute to the development and mainte-nance of depression and anxiety and may be a promising target for intervention. Past attempts to therapeutically modify affect-biased attention have been unsatisfactory due to issues with reliability and precision. Electroencephalogram (EEG)-derived steady-state visual evoked potentials (SSVEPS) provide a temporally-sensitive biological index of attention to competing visual stimuli at the level of neuronal populations in the visual cortex. SSVEPS can potentially be used to quantify whether affective distractors vs. task-relevant stimuli have “won” the competition for attention at a trial-by-trial level during neuro-feedback sessions. This study piloted a protocol for a SSVEP-based neurofeedback training to modify affect-biased attention using a portable augmented-reality (AR) EEG interface. During neurofeedback sessions with five healthy participants, signifi-cantly greater attention was given to the task-relevant stimulus (a Gabor patch) than to affective distractors (negative emotional expressions) across SSVEP indices (p<0.000l). SSVEP indices exhibited excellent internal consistency as evidenced by a maximum Guttman split-half coefficient of 0.97 when comparing even to odd trials. Further testing is required, but findings suggest several SSVEP neurofeedback calculation methods most deserving of additional investigation and support ongoing efforts to develop and implement a SSVEP-guided AR-based neurofeedback training to modify affect-biased attention in adolescent girls at high risk for depression.","2694-0604","978-1-7281-2782-8","10.1109/EMBC48229.2022.9871982","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9871982","Attention;Augmented reality (AR);Brain-computer interfaces (BCI);Electroencephalogram (EEG);Emotion;Steady-state visual evoked potentials (SSVEP)","Training;Visualization;Protocols;Depression;Biology;Steady-state;Reliability","Adolescent;Attentional Bias;Augmented Reality;Evoked Potentials, Visual;Female;Humans;Neurofeedback;Reproducibility of Results","3","","16","IEEE","8 Sep 2022","","","IEEE","IEEE Conferences"
"Multimodal Approach for depression detection: Integrating speech and eye ball movement data","H. S; J. K; S. K; S. S; J. S. W; S. D","Department of Computer Science and Design, Kongu Engineering College, Erode, Tamil Nadu, India; Department of Computer Science and Design, Kongu Engineering College, Erode, Tamil Nadu, India; Department of Computer Science and Design, Kongu Engineering College, Erode, Tamil Nadu, India; Department of Computer Science and Design, Kongu Engineering College, Erode, Tamil Nadu, India; Department of Computer Science and Design, Kongu Engineering College, Erode, Tamil Nadu, India; Department of Computer Science and Design, Kongu Engineering College, Erode, Tamil Nadu, India","2024 1st International Conference on Advances in Computing, Communication and Networking (ICAC2N)","28 Feb 2025","2024","","","1011","1019","Depression is a common mental health condition that impacts millions of people globally, its diagnosis often relies on subjective assessments. This project introduces a Multimodal Convolutional Neural Network (MCNN) framework tailored for depression detection, leveraging speech and eye movement data as input modalities. The project's foundation lies in combining advanced deep learning techniques with multimodal data analysis. Through the MCNN architecture, the system learns to extract discriminative features from speech recordings and eye movement patterns, enabling holistic assessments of individuals' mental health status. Data acquisition involves the collection and preprocessing of multimodal data samples from individuals both with and without depression. The MCNN model is trained on this curated dataset, exploiting the convolutional layers to process spatial features from eye movement images and temporal features from speech spectrograms concurrently. The data set is preprocessed using different algorithms of MCNN. We use MCFF’s algorithm, which represents the spectral envelope of the speech signal. Eyeball movement is processed by cluster-based algorithms that Convert raw eye movement data into a suitable format for analysis. This may involve segmenting the data into fixations and saccades, and representing them as sequences of gaze positions or heatmaps. The anticipated outcome of this project is a scalable, efficient, and accurate system for depression detection, capable of outperforming conventional diagnostic methods. Future directions include extending the MCNN framework to incorporate additional modalities, such as physiological data, and deploying the system in real-world clinical settings to facilitate early intervention and personalized treatment strategies.","","979-8-3503-5681-6","10.1109/ICAC2N63387.2024.10894891","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10894891","Multimodal CNN;Mel-Frequency cepstral coefficient;Cluster-based algorithm;Speech integration;Eyeball movement;Depression disorder","Accuracy;Sensitivity;Clustering algorithms;Mental health;Depression;Feature extraction;Robustness;Recording;Speech processing;Spectrogram","","","","25","IEEE","28 Feb 2025","","","IEEE","IEEE Conferences"
