"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Recognizing affective state patterns using regularized learning with nonlinear dynamical features of EEG","M. Fan; C. -A. Chou","Department of Mechanical and Industrial Engineering, Northeastern University, Boston, MA, USA; Department of Mechanical and Industrial Engineering, Northeastern University, Boston, MA, USA",2018 IEEE EMBS International Conference on Biomedical & Health Informatics (BHI),"9 Apr 2018","2018","","","137","140","In the present work, we aim to classify human emotional states categorized based on the arousal-valence model [1] by applying logistic regression (the original and L1 - regularized LR model) to nonlinear features extracted from electroencephalographic (EEG) signals. Recurrence quantification analysis (RQA) [2] was employed to effectively capture the underlying dynamics behind the complex reactivity corresponding to affective phenomenon. A benchmark dataset, DEAP [3], was used for our two-fold objectives: (1) to investigate the suitability of RQA measures and regularized learning method for emotion recognition, and (2) to compare the performances as well as topographic patterns of important channels for classifying emotional states with previous studies. The results demonstrated that our proposed method with selected RQA measures has better performance (test accuracy = 75.7% and F1 score = 78.1% on average) comparing to previous studies, and L1-regularized model is less over-fitted comparing to the LR.","","978-1-5386-2405-0","10.1109/BHI.2018.8333388","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8333388","","Electroencephalography;Feature extraction;Brain modeling;Indexes;Emotion recognition;Task analysis","","8","","19","IEEE","9 Apr 2018","","","IEEE","IEEE Conferences"
"Machine Learning Algorithm to Detect EEG based Emotion states using Virtual-Video stimuli","T. S; R. B. N; M. K. R","Dept. of ETE, B M S Institute of Technology and Management, Bengaluru, Karnataka, India; Dept. of CSE, K S School of Engineering and Management, Bengaluru, Karnataka, India; Dept. of ETE, B M S Institute of Technology and Management, Bengaluru, Karnataka, India","2023 International Conference on Advances in Electronics, Communication, Computing and Intelligent Information Systems (ICAECIS)","7 Jul 2023","2023","","","151","156","The interpretation and detection of human emotions are crucial functions of the center-nervous system. Physiological signals are used widely to develop emotion recognition systems in recent years. Detection of emotions using electroencephalogram is a challenging task since they exhibit nonlinear nature. In this paper, three popular machine-learning models are implemented on an acquired database using a Novel approach. The EEG signals are acquired by showing Virtual Reality Video clips for eight discrete emotions. Thirty-four features are extracted in time and frequency domains. The frequency bands decomposition is carried out using 4-level Discrete-Wavelet-Transforms. The generated feature vectors are used on KNN, SVM, and ANN algorithm-based classifiers to classify the data into four, three, and two emotion states. The overall accuracy using ANN, SVM, and KNN classifiers is 85.50%, 73.50%, and 66.75% respectively for 4 classes. The performance of ANN classifiers gave a better accuracy compared to other models.","","979-8-3503-4805-7","10.1109/ICAECIS58353.2023.10170069","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10170069","ANN;EEG;SVM;Emotion detection;KNN","Support vector machines;Solid modeling;Machine learning algorithms;Virtual reality;Feature extraction;Brain modeling;Electroencephalography","","2","","21","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"EEG Brain Emotion Classification Using AI","S. Tyagi; A. Chauhan; S. Ratna; P. K. Ram","Artificial Intelligence, Amity University, Noida, India; Artificial Intelligence, Amity University, Noida, India; Artificial Intelligence, Amity University, Noida, India; Artificial Intelligence, Amity University, Noida, India","2024 International Conference on Computing, Sciences and Communications (ICCSC)","15 Jan 2025","2024","","","1","5","Emotion recognition from EEG brain signals is a challenging yet crucial task in affective computing and neuro informatics. In paper, we file a DNN-based approach for automatic emotion classification using EEG data. Our method utilizes a multilayered architecture comprising CNNs and RNNs to absorb ranked representations from raw EEG signals. We explore various preprocessing techniques to enhance the discriminative power of the model and employ transfer learning strategies to hold instructed neural network models for feature extraction. The framework is resulted on standard datasets, demonstrating promising results in accurately classifying emotional states. Our findings highlight the potential of deep neural networks in grasping difficult patterns in data and the field of affective computing towards real-world applications in mental health monitoring and humancomputer interaction.","","979-8-3503-5364-8","10.1109/ICCSC62048.2024.10830373","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10830373","Deep neural network;Deep learning;Data pre- processing;Comparative analysis;PSD;EEG","Deep learning;Computational modeling;Collaboration;Mental health;Computer architecture;Brain modeling;Electroencephalography;Data models;Monitoring;Biological neural networks","","","","7","IEEE","15 Jan 2025","","","IEEE","IEEE Conferences"
"Emotional State Recognition Using Advanced Machine Learning Techniques on EEG Data","K. Giannakaki; G. Giannakakis; C. Farmaki; V. Sakkalis","School of Medicine, University of Crete, Iraklio, Greece; Foundation for Research and Technology Hellas, Institute of Computer Science, Iraklio, Greece; School of Medicine, University of Crete, Iraklio, Greece; School of Medicine, University of Crete, Iraklio, Greece",2017 IEEE 30th International Symposium on Computer-Based Medical Systems (CBMS),"13 Nov 2017","2017","","","337","342","This study investigates the discrimination between calm, exciting positive and exciting negative emotional states using EEG signals. Towards this direction, a publicly available dataset from eNTERFACE Workshop 2006 was used having as stimuli emotionally evocative images. At first, EEG features were extracted based on literature review. Then, a computational framework is proposed using machine learning techniques, performing feature selection and classification into two at a time emotional states. The procedure described in this paper investigates and assess the effectiveness of selection and classification techniques providing improved classification accuracy. The proposed methodology is able to obtain accuracy of 75.12% in classifying the two emotional states comparing with similar studies using the same dataset.","2372-9198","978-1-5386-1710-6","10.1109/CBMS.2017.156","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8104214","emotion recognition;EEG;feature selection;classification;machine learning","Feature extraction;Electroencephalography;Radio frequency;Support vector machines;Vegetation;Artificial neural networks;Emotion recognition","","21","","38","IEEE","13 Nov 2017","","","IEEE","IEEE Conferences"
"An 8 Channel Patient Specific Neuromorphic Processor for the Early Screening of Autistic Children through Emotion Detection","A. R. Aslam; M. A. B. Altaf","Lahore University of Management Sciences, Lahore, Pakistan; Lahore University of Management Sciences, Lahore, Pakistan",2019 IEEE International Symposium on Circuits and Systems (ISCAS),"1 May 2019","2019","","","1","5","Autism Spectrum Disorder (ASD) is a neurodevelopment disorder that affects children's development and can lead to handicap life if remain untreated. Scalp Electroencephalography (EEG) data can be used as a biomarker to characterize the human emotions on the valence-arousal scale. This work presents a machine learning patient-specific emotion detection (PSED) classification processor based on an eight-channel EEG signal. The proposed PSED classification processor integrates a hardware-efficient feature extraction engine and patient-specific support vector machine (SVM) classifier to discriminate the emotions in real-time. To utilize minimal hardware resources a hardware realizable feature set comprising of power spectral density (PSD), an absolute difference of inter-hemispheric power asymmetry (IHPD), and the scaled inter-hemispheric power asymmetry ratio (SIHPR) of eight electrode pairs are evaluated. To avoid high overhead of area and power consumption for an integer divider for SIHPR; simple LUT based divider is proposed that calculates the approximated value of SIHPR with a minimal overhead of 64 Bytes. The classification is performed using a Linear SVM and resulted in an accuracy of 63% and 60% for valence and arousal, respectively, based on the database for emotion analysis using physiological signals (DEAP). The PSED processor is synthesized using a 65nm CMOS technology with an overall energy efficiency of 10uJ/classification.","2158-1525","978-1-7281-0397-6","10.1109/ISCAS.2019.8702738","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8702738","arousal;autism spectrum disorder (ASD);electroencephalogram (EEG);emotion;a look-up table (LUT);support vector machine (SVM);valence","Electroencephalography;Support vector machines;Hardware;Pediatrics;Autism;Table lookup;Feature extraction","","19","","28","IEEE","1 May 2019","","","IEEE","IEEE Conferences"
"Channel Selection of EEG Emotion Recognition using Stepwise Discriminant Analysis","E. S. Pane; A. D. Wibawa; M. H. Pumomo","Departement of Electrical Engineering, Institut Teknologi Sepuluh Nopember, Indonesia; Departement of Electrical Engineering & Departement of Computer Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Departement of Electrical Engineering & Departement of Computer Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia","2018 International Conference on Computer Engineering, Network and Intelligent Multimedia (CENIM)","13 May 2019","2018","","","14","19","EEG has been used by many applications recently, not only in the field of medicine but also telemarketing, games, and cybernetics. Measuring brain signal by involving EEG is complicated and delicate work because it involves many channels, frequency bands, and features. An efficient and effective method in EEG measurement is then becoming crucial among the scientists. This paper proposed a channel selection study for emotion recognition based on the EEG signal by using Stepwise Discriminant Analysis (SDA). SDA is the extension of statistical tool for discriminant analysis that include stepwise technique. In this paper, the data was obtained from the public emotion EEG dataset which was recorded using 62 channels of EEG devices for three target emotions (i.e., positive, negative and neutral). In order to handle high dimensionality in EEG signals, we extracted differential entropy feature from five frequency bands: delta, theta, alpha, beta, and gamma. The selection criteria in SDA was based on Wilks Lambda score to get the optimal channel. In order to measure the performance of selected channels, we fed the features vector of the EEG signal to the LDA classifier. We conducted several scenarios from the different number of selected channels in experiments, such as 3, 4, 7, and 15 channels. The highest accuracy of 99.85% was obtained from 15 channels scenario in all combinations of frequency bands. Our results also confirm that alpha, beta, and gamma frequency bands are reliable for EEG emotion recognition.","","978-1-5386-7509-0","10.1109/CENIM.2018.8711196","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8711196","electrode selection;identifying emotion;Wilks lambda;brain signal","Electroencephalography;Emotion recognition;Feature extraction;Entropy;Covariance matrices;Signal processing algorithms;Frequency measurement","","12","","12","IEEE","13 May 2019","","","IEEE","IEEE Conferences"
"Machine Learning Algorithms for Emotion Detection using EEG Signals","M. S. Hossain; S. K. Biswas; D. M. Thounaojam; A. Khan; K. N. e. A. Siddiquee","CSE Dept., NIT Slichar, Assam, India; CSE Dept., NIT Slichar, Assam, India; CSE Dept., NIT Slichar, Assam, India; CSE Dept., NIT Slichar, Assam, India; Faculty of Engineering, Multimedia University, Cyberjaya, Malaysia","2024 IEEE International Conference on Computing, Applications and Systems (COMPAS)","19 Dec 2024","2024","","","1","6","Assessment of clinical subjects’ cognitive functions and state is essential to e-healthcare delivery and developing novel human-machine interfaces. With the advancements in brain physiology research, electroencephalogram (EEG)-based emotion detection has emerged as an intriguing and popular study area. The emotion detection model can be implemented in human mental health monitoring, therapeutic support, law enforcement agencies, driver monitoring, etc. Numerous studies have been conducted in the last few decades to use EEG waves to detect emotions. In these research articles, an exhaustive study was not shown to find the best Machine Learning (ML) algorithms for multi-class emotion detection. Moreover, most of these researchers used a large number of electrodes in the experiment, which creates complexity in real-time setup. Therefore, the primary objective of this study is to identify the most effective ML algorithm that gives the expected accuracy using a single electrode. The proposed research has been done on the SEED-IV dataset to classify four common types of emotions: Happy, Fear, Sad, and Neutral. Different types of standard ML classifiers, including ensemble ML classifiers, have been used in this experiment. The performance of this study has been assessed by splitting and 10-fold cross-validation. Linear Discriminant Analysis (LDA) shows a better classification rate of 72.22% and 72.31% among all the classifiers according to Accuracy and F1 score. This study’s results anticipate opening up new possibilities for neuroscience by demonstrating that single-channel EEG data alone is sufficient for categorizing emotions.","","979-8-3315-2976-5","10.1109/COMPAS60761.2024.10796614","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10796614","Brain-Computer Interfaces (BCIs);Human Machine Interactions (HCIs);Electroencephalography (EEG);Emotion Detection;Machine Learning (ML);Ensemble Machine Learning (EML);SEED-IV Dataset","Electrodes;Emotion recognition;Machine learning algorithms;Accuracy;Machine learning;Electroencephalography;Real-time systems;Object recognition;Monitoring;Standards","","","","36","IEEE","19 Dec 2024","","","IEEE","IEEE Conferences"
"EEG-Based Emotion Recognition Using Principal Component Analysis and Support Vector Machine","M. A. Tran; L. H. Nguyen","The University of Danang – University of Science and Technology, Danang, Vietnam; The University of Danang – University of Science and Technology, Danang, Vietnam","2024 IEEE International Conference on Control & Automation, Electronics, Robotics, Internet of Things, and Artificial Intelligence (CERIA)","13 Mar 2025","2024","","","1","5","Recognition of human's emotional states is one of crucial issues in many Brain-Computer-Interface (BCI) applications. In the current study, the problem of emotion recognition based on EEG data will be addressed. The public SEED-V EEG dataset acquired during affect elicitation by audio-visual stimuli was first presented. Then, the preprocessing techniques including noise filtering, down sampling, trail separation were employed on the raw data. To reduce the size of data as well as remove less valuable data, the Principal Component Analysis (PCA) was proposed. Next, the Power Spectral Density (PSD) method was used to extract emotional features. Finally, we utilized the Support Vector Machine (SVM) for emotion classification. The obtained results show that a high classification accuracy (up to 95.6%) can be achieved. In addition, the obtained results also demonstrate that the proposed PCA technique greatly contributes to improving classification accuracy.","","979-8-3315-1116-6","10.1109/CERIA64726.2024.10914782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10914782","emotional state;electroencephalogram;principal component analysis;power spectral density;support vector machine","Support vector machines;Emotion recognition;Accuracy;Filtering;Noise;Feature extraction;Electroencephalography;Internet of Things;Robots;Principal component analysis","","","","14","IEEE","13 Mar 2025","","","IEEE","IEEE Conferences"
"Fine-Grained Emotion Recognition from EEG Signal Using Fast Fourier Transformation and CNN","M. Hasan; Rokhshana-Nishat-Anzum; S. Yasmin; T. S. Pias","Department of Computer Science & Engineering, University of Asia Pacific, Dhaka, Bangladesh; Department of Computer Science & Engineering, University of Asia Pacific, Dhaka, Bangladesh; Department of Computer Science & Engineering, University of Asia Pacific, Dhaka, Bangladesh; Department of Computer Science, Virginia Tech, Blacksburg, USA","2021 Joint 10th International Conference on Informatics, Electronics & Vision (ICIEV) and 2021 5th International Conference on Imaging, Vision & Pattern Recognition (icIVPR)","18 Oct 2021","2021","","","1","9","Emotions are mental states originating in the human brain, and this is closely related to the activities of the nervous system. Electroencephalogram (EEG) is a well-established approach to record neuron activities which is reliable for emotion recognition compared to the non-physiological clues. So far, there have been reports of various researches searching for active patterns involving different emotions. However, most of the previously published system could only classify 4 human emotions using the technique of binary classification but humans have more and complex emotions which couldn't be captured with only 4 classes. So, we proposed a fine-grained emotion classification technique which can classify 64 emotions including all the complex emotions. Hence, this paper presents convolutional neural network (CNN) models working on the DEAP dataset, and it contains emotional states which are arousal, valence, dominance and liking. Our binary models achieved 96.63% and 96.18% accuracy respectively for valence and arousal. Only four emotions are found with binary classification whereas 8-class classification can precisely recognize 64 emotions. The 8-class classification achieves a promising accuracy of 93.83 % and 93.79% respectively for valence and arousal. For both cases, Fast Fourier Transformation (FFT) has been used as the feature extraction method and all the four classification models are created under 1D-CNN using the same architecture.","","978-1-6654-4923-6","10.1109/ICIEVicIVPR52578.2021.9564204","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9564204","EEG;emotion recognition;CNN;DEAP;FFT","Emotion recognition;Neurons;Brain modeling;Feature extraction;Electroencephalography;Pattern recognition;Convolutional neural networks","","8","","27","IEEE","18 Oct 2021","","","IEEE","IEEE Conferences"
"EEG-Based Emotion Recognition Using Deep Learning Models","A. Meghana; B. Vanshika; K. VedaSamhitha; K. Murali; R. P. Singh; S. Palaniswamy","Department of Computer Science & Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India; Department of Computer Science & Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India; Department of Computer Science & Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India; Department of Computer Science & Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India; Department of Computer Science & Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India; Department of Computer Science & Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India","2024 2nd International Conference on Recent Trends in Microelectronics, Automation, Computing and Communications Systems (ICMACC)","26 Feb 2025","2024","","","770","775","Emotion recognition is an emerging field of research and modalities like images, videos, speech, text, physiological signals, and EEG are used for the same. In this work, EEG based emotion recognition has been proposed using deep learning models. The recognition of emotion from EEG has attracted a lot of interest and has been applied in numerous fields, particularly in health, technology, and computing. In this work, two methods are proposed for emotion recognition from EEG signals, viz., a signal-based approach and an image conversion approach. the accuracy achieved by the models CNN+GRU, 2D- CNN and LSTM are 96.54%, 90.58%, and 87%, respectively. This work also addresses some of the issues related to model deployment, how to deal with logical and causal relations, and how to implement the outcomes in a real-time environment.","","979-8-3503-6657-0","10.1109/ICMACC62921.2024.10894376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10894376","CNN;LSTM;GRU;Efficient Net;ResNet;Signal-based approach;Image-based approach;Continuous Wavelet Transform (CWT);Neurotechnology","Deep learning;Emotion recognition;Computational modeling;Speech recognition;Brain modeling;Electroencephalography;Real-time systems;Physiology;Microelectronics;Videos","","","","17","IEEE","26 Feb 2025","","","IEEE","IEEE Conferences"
"Transformer-Based Bidirectional Encoder Representations for Emotion Detection from Text","A. K. J; E. Cambria; T. E. Trueman","Information Science and Technology, Anna University, Chennai, India; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Information Science and Technology, Anna University, Chennai, India",2021 IEEE Symposium Series on Computational Intelligence (SSCI),"24 Jan 2022","2021","","","1","6","Social media influences internet users to share their sentiments, feelings, or emotions about entities. In particular, sentiment analysis classifies a text into positive, negative, or neutral. It does not capture the state of mind of an individual like happiness, anger, and fear. Therefore, emotion detection plays an important role in user-generated content for capturing the state of mind. Moreover, researchers adopted traditional machine learning and deep learning models to capture emotions from the text. Recently, transformers-based architectures achieve better results in various natural language processing tasks. Therefore, we propose a transformer-based emotion detection system, which uses context-dependent features and a one-cycle learning rate policy for a better understanding of emotions from the text. We evaluate the proposed emotion detection model using error matrix, learning curve, precision, recall, F1-score, and their micro and macro averages. Our results indicate that the system achieves a 6 % accuracy over existing models.","","978-1-7281-9048-8","10.1109/SSCI50451.2021.9660152","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660152","Sentiment analysis;emotion detection;transformers;BERT","Deep learning;Emotion recognition;Sentiment analysis;Social networking (online);Computational modeling;User-generated content;Transformers","","5","","24","IEEE","24 Jan 2022","","","IEEE","IEEE Conferences"
"Adaptive Spatiotemporal Dynamic Graph Modeling for Robust EEG-Based Emotion Recognition","G. Hou; Q. Yu","College of Intelligent Science and Engineering, Harbin Engineering University, Harbin, China; College of Intelligent Science and Engineering, Harbin Engineering University, Harbin, China","2024 4th International Conference on Computer Science, Electronic Information Engineering and Intelligent Control Technology (CEI)","18 Feb 2025","2024","","","99","106","Non-invasive electroencephalogram (EEG) signals contain valuable bioinformation, capturing emotion-related brain activity and enabling machines to interpret human behavior for improved human-computer interaction. EEG-based emotion recognition models face three main challenges: EEG noise and individual differences, limited spatiotemporal dynamics, and unclear classification boundaries during emotional state transition. To address these, we propose NODEs-STDGCN, a spatiotemporal dynamic graph convolutional network with parameter uncertainty and an end-to-end training paradigm based on Advantage Actor-Critic (A2C). NODEs-STDGCN combines an autoregressive model (AR) with neural ordinary differential equations (NODEs) to reduce information loss from discretization: AR captures long-term dependencies, while NODEs local spatiotemporal dynamics. Final features are fed into an MLP and SoftMax for classification. Here, each parameter follows a 2D Gaussian distribution, allowing for adaptively selecting weight configuration for each instance. The A2C-based training paradigm further contributes to balance multiple task requirements by guiding gradient updates during backpropagation. Extensive experiments on the SEED dataset demonstrates that A2C-based training paradigm, uncertainty in parameters, and effective model architecture enable NODEs-STDGCN to outperform state-of-the-art baselines. Notably, the A2C-based training offers a promising approach to improving EEG-based emotion recognition in complex conditions.","","979-8-3503-7854-2","10.1109/CEI63587.2024.10871591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10871591","bioinformation;spatiotemporal dynamic graph model;electroencephalogram;Advantage Actor-Critic;emotion recognition","Training;Emotion recognition;Adaptation models;Uncertainty;Computational modeling;Biological system modeling;Brain modeling;Electroencephalography;Spatiotemporal phenomena;Bioinformatics","","","","21","IEEE","18 Feb 2025","","","IEEE","IEEE Conferences"
"EEG-Based Emotion Recognition During Mobile Gameplay","S. H. Khan; A. Raheel; M. Majid; S. M. Anwar; A. Arsalan","Department of Computer Engineering, UET, Taxila, Pakistan; Department of Computer Engineering, UET, Taxila, Pakistan; Department of Computer Engineering, UET, Taxila, Pakistan; Department of Software Engineering, UET, Taxila, Pakistan; Department of Software Engineering, FJWU, Rawalpindi, Pakistan",2024 International Conference on Engineering & Computing Technologies (ICECT),"8 Jul 2024","2024","","","1","6","The gaming industry, encompassing both console and mobile platforms, has experienced remarkable growth in recent years. Assessing emotional responses during gameplay presents a significant challenge. This study employs electroen-cephalography (EEG) signals to discern players' emotions while engaged in mobile gaming. Specifically, two popular mobile games, Temple Run and Subway Surfers, were chosen to represent diverse gaming environments. Each game underwent three separate trials, during which EEG data was collected using a commercially available 4-channel MUSE headband. Following each trial, players indicated their emotional state on a 9-point valence and arousal scale. Statistical analysis, including a t-test, was conducted on the valence and arousal scores for both games, revealing a significant difference in emotional responses (p 0.05). Player data was labeled using the majority voting technique based on the three trials. Features were extracted from both the frequency domain and time domain which were used to classify valence and arousal into two classes using support vector machine (SVM) and k-nearest neighbor (KNN) classifiers. The KNN classifier achieved the highest accuracy rates, with 80.55","","979-8-3503-4971-9","10.1109/ICECT61618.2024.10581280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10581280","Electroencephalography;emotion recognition;feature extraction;mobile game;classification","Support vector machines;Emotion recognition;Statistical analysis;Games;Feature extraction;Electroencephalography;Emotional responses","","","","31","IEEE","8 Jul 2024","","","IEEE","IEEE Conferences"
"Domain Adaptation Techniques for EEG-Based Emotion Recognition: A Comparative Study on Two Public Datasets","Z. Lan; O. Sourina; L. Wang; R. Scherer; G. R. Müller-Putz","Nanyang Technological University, Singapore; Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Institute of Neural Engineering, Graz University of Technology, Graz, Austria; Institute of Neural Engineering, Graz University of Technology, Graz, Austria",IEEE Transactions on Cognitive and Developmental Systems,"8 Mar 2019","2019","11","1","85","94","Affective brain-computer interface (aBCI) introduces personal affective factors to human-computer interaction. The state-of-the-art aBCI tailors its classifier to each individual user to achieve accurate emotion classification. A subject-independent classifier that is trained on pooled data from multiple subjects generally leads to inferior accuracy, due to the fact that electroencephalography patterns vary from subject to subject. Transfer learning or domain adaptation techniques have been leveraged to tackle this problem. Existing studies have reported successful applications of domain adaptation techniques on SEED dataset. However, little is known about the effectiveness of the domain adaptation techniques on other affective datasets or in a cross-dataset application. In this paper, we focus on a comparative study on several state-of-the-art domain adaptation techniques on two datasets: 1) DEAP and 2) SEED. We demonstrate that domain adaptation techniques can improve the classification accuracy on both datasets, but not so effective on DEAP as on SEED. Then, we explore the efficacy of domain adaptation in a cross-dataset setting when the data are collected under different environments using different devices and experimental protocols. Here, we propose to apply domain adaptation to reduce the intersubject variance as well as technical discrepancies between datasets, and then train a subject-independent classifier on one dataset and test on the other. Experiment results show that using domain adaptation technique in a transductive adaptation setting can improve the accuracy significantly by 7.25%-13.40% compared to the baseline accuracy where no domain adaptation technique is used.","2379-8939","","10.1109/TCDS.2018.2826840","National Research Foundation Singapore; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8337789","Affective brain–computer interface (aBCI);cross dataset;domain adaptation;electroencephalography (EEG);emotion recognition;transfer learning","Electroencephalography;Feature extraction;Emotion recognition;Task analysis;Motion pictures;Training;Brain-computer interfaces","","264","","36","IEEE","13 Apr 2018","","","IEEE","IEEE Journals"
"Decoding Emotions From EEG Responses Elicited by Videos Using Machine Learning Techniques on Two Datasets","E. C. S. Neverlien; R. Lu; M. Kumar; M. Molinas","Department of Engineering Cybernetics, Norwegian University of Science and Technology, Trondheim, Norway; Department of Engineering Cybernetics, Norwegian University of Science and Technology, Trondheim, Norway; Department of Engineering Cybernetics, Norwegian University of Science and Technology, Trondheim, Norway; Department of Engineering Cybernetics, Norwegian University of Science and Technology, Trondheim, Norway",2023 45th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"11 Dec 2023","2023","","","1","4","In recent times, we have seen extensive research in the field of EEG-based emotion identification. The majority of solutions suggested by current literature use sophisticated deep learning techniques for the identification of human emotions. These models are very complex and need huge resources to implement. Hence, in this work, a method for human emotion recognition is proposed which is based on much simpler architecture. For that, two publicly available datasets SEED and DEAP are used to perform experiments. First, the EEG signals of the two datasets are segmented into epochs of 1second duration. The epochs are also decomposed into different brain rhythms. The features computation is performed in two different ways, one is directly from the epochs and the other way is from the brain rhythms obtained after the decomposition of the epochs. Several features and their combination are examined with different classifiers. For the DEAP dataset baseline features are also utilised. It is observed that the support vector machine (SVM) has shown the best performance for the DEAP dataset when baseline feature correction and epoch decomposition are implemented together. The best achieved average accuracy is 96.50% and 96.71% for high versus low valence classes and high versus low arousal classes, respectively. For the SEED dataset, the best average accuracy of 86.89% is achieved using the multilayer perceptron (MLP) with 2 hidden layers.Clinical relevance— This work can be further explored to develop an automated mental health monitor which can assist doctors in their primary screening.","2694-0604","979-8-3503-2447-1","10.1109/EMBC40787.2023.10341106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341106","","Support vector machines;Deep learning;Emotion recognition;Biological system modeling;Multilayer perceptrons;Brain modeling;Feature extraction","Humans;Electroencephalography;Emotions;Brain;Machine Learning;Neural Networks, Computer","","","17","CCBY","11 Dec 2023","","","IEEE","IEEE Conferences"
"EEG-based Emotion Recognition via Transformer Neural Architecture Search","C. Li; Z. Zhang; X. Zhang; G. Huang; Y. Liu; X. Chen","Department of Biomedical Engineering, Hefei University of Technology, Hefei, China; Department of Biomedical Engineering, Hefei University of Technology, Hefei, China; Chongqing Key Laboratory of Human Embryo Engineering, Chongqing, China; Reproductive and Genetic Institute, Chongqing Health Center for Women and Children, Chongqing, China; Department of Biomedical Engineering, Hefei University of Technology, Hefei, China; Department of Neurosurgery, The First Affiliated Hospital of USTC, Division of Life Sciences and Medicine, University of Science and Technology of China, Hefei, China",IEEE Transactions on Industrial Informatics,"24 Mar 2023","2023","19","4","6016","6025","Emotion recognition based on electroencephalogram (EEG) plays an increasingly important role in the field of brain–computer interfaces. Recently, deep learning has been widely applied to EEG decoding owning to its excellent capabilities in automatic feature extraction. Transformer holds great superiority in processing time-series signals due to its long-term dependencies extraction ability. However, most existing transformer architectures are designed manually by human experts, which is a time-consuming and resource-intensive process. In this article, we propose an automatic transformer neural architectures search (TNAS) framework based on multiobjective evolution algorithm (MOEA) for the EEG-based emotion recognition. The proposed TNAS conducts the MOEA strategy that considers both accuracy and model size to discover the optimal model from well-trained supernet for the emotion recognition. We conducted extensive experiments to evaluate the performance of the proposed TNAS on the DEAP and DREAMER datasets. The experimental results showed that the proposed TNAS outperforms the state-of-the-art methods.","1941-0050","","10.1109/TII.2022.3170422","National Key Research and Development Program of China(grant numbers:2019YFA0706203); National Natural Science Foundation of China(grant numbers:61922075,41901350,62176081,32150017); Chongqing Municipal Health Commission Medical Research Project(grant numbers:2022WSJK094); USTC Research Funds of the Double First-Class Initiative(grant numbers:KY2100000123); Provincial Natural Science Foundation of Anhui(grant numbers:2008085QF285); Fundamental Research Funds for the Central Universities(grant numbers:JZ2021HGTB0078); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9763316","Deep learning (DL);electroencephalogram (EEG);emotion recognition;transformer neural architecture search (TNAS)","Emotion recognition;Electroencephalography;Transformers;Feature extraction;Brain modeling;Task analysis;Computer architecture","","48","","47","IEEE","26 Apr 2022","","","IEEE","IEEE Journals"
