"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An EEG pre-processing technique for the fast recognition of motor imagery movements","K. Gregory; K. George; H. George","Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece; Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece; Department of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece",2016 IEEE Biomedical Circuits and Systems Conference (BioCAS),"26 Jan 2017","2016","","","90","94","In this paper we propose a new pre-processing technique of Electroencephalography (EEG) signals produced by motor imagery movements. This technique results to an accelerated determination of the imagery movement and the command to carry it out, within the time limits imposed by the requirements of brain-based real-time control of rehabilitation devices, making thus feasible to drive these devices according to patient's will. Based on event related de-synchronization and synchronization (ERD/ERS) of motor imagery, the received patient signal is first subjected to the removal of environmental, system and interference noise which correspond to normal human activities such as eye-blinking and cardiac motion. Next, power and energy features of the processed signal are compared with the same features of classified signals from an available database and the class to which the processed signal belongs, is identified. The database classification is done off-line by using the SVM algorithm.","","978-1-5090-2959-4","10.1109/BioCAS.2016.7833732","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7833732","rehabilitation;electroencephalography;preprocesss;motor imagery movements","Electroencephalography;Electrodes;Support vector machines;Training;Image recognition;Feature extraction;Synchronization","","4","","20","IEEE","26 Jan 2017","","","IEEE","IEEE Conferences"
"Single trial motor imagery classification for a four state brain machine interface","C. R. Hema; M. P. Paulraj; S. Yaacob; A. H. Adom; R. Nagarajan","School of Mechatronic Engineering Universiti Malaysia Perlis, Jejawi, Perlis, Malaysia; School of Mechatronic Engineering Universiti Malaysia Perlis, Jejawi, Perlis, Malaysia; School of Mechatronic Engineering Universiti Malaysia Perlis, Jejawi, Perlis, Malaysia; School of Mechatronic Engineering Universiti Malaysia Perlis, Jejawi, Perlis, Malaysia; School of Mechatronic Engineering Universiti Malaysia Perlis, Jejawi, Perlis, Malaysia",2009 5th International Colloquium on Signal Processing & Its Applications,"5 Jun 2009","2009","","","39","41","Motor imagery is the mental simulation of a motor act which can be used to design brain machine interfaces [BMI]. A BMI is a digital communication system, which connects the human brain directly to an external device bypassing the peripheral nervous system and muscular system. Thus a BMI opens up possibilities for a new communication channel for people with neuromuscular disorders. The ability of an individual to control his EEG through imaginary motor tasks enables him to control devices. This paper presents a novel method for single trial motor imagery classification for a four state BMI to control a powered wheelchair. Recurrent Neural classifiers are used for classification of EEG signals during motor imagery for forward, stop, left and right hand movements. EEG is recorded using noninvasive scalp electrodes placed over the motor cortex. The performance of the proposed algorithm has an average classification efficiency of 96.15%. The proposed method can be used to translate the motor imagery signals into control signal using a four state BMI to control the directional movement of a powered wheelchair.","","978-1-4244-4151-8","10.1109/CSPA.2009.5069184","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5069184","","Communication system control;Electroencephalography;Wheelchairs;Brain modeling;Digital communication;Humans;Nervous system;Communication channels;Neuromuscular;Scalp","","9","","10","IEEE","5 Jun 2009","","","IEEE","IEEE Conferences"
"Pattern Classification of Motor Imagery EEG-NIRS Based on SVM with Artificial Fish Swarm Algorithm","C. Miao; Y. Ma; W. Wu; Q. Zhang; Y. Gao","Inst. of Intelligent Control and Robotics, Hangzhou Dianzi University, Hangzhou, China; Inst. of Intelligent Control and Robotics, Hangzhou Dianzi University, Hangzhou, China; Inst. of Intelligent Control and Robotics, Hangzhou Dianzi University, Hangzhou, China; Inst. of Intelligent Control and Robotics, Hangzhou Dianzi University, Hangzhou, China; Inst. of Intelligent Control and Robotics, Hangzhou Dianzi University, Hangzhou, China","2018 5th International Conference on Information, Cybernetics, and Computational Social Systems (ICCSS)","13 Dec 2018","2018","","","25","29","To address the problems of parameter setting and the poor classification accuracy in the traditional support vector machine (SVM), this paper proposes an approach to optimize the penalty factor and kernel parameter of SVM classifier based on artificial fish swarm algorithm (AFSA). AFSA-SVM was applied in two-class pattern classification problem, and common spatial pattern (CSP) algorithm was employed to extract the features of motor imagery electroencephalogram (EEG) and near-infrared spectroscopy (NIRS) signals in this paper. The total classification accuracy of AFSA-SVM classifier was higher than that of traditional SVM classifier about 5 %. The method proposed could improve classification accuracy of SVM classifier and has its advantages.","2639-4235","978-1-5386-7088-0","10.1109/ICCSS.2018.8572438","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8572438","artificial fish swarm algorithm (AFSA);support vector machine (SVM);common spatial pattern (CSP)algorithm;electroencephalogram (EEG);near-infrared spectroscopy (NIRS)","Support vector machines;Visualization;Kernel;Electroencephalography;Optimization;Intelligent control;Robots","","1","","8","IEEE","13 Dec 2018","","","IEEE","IEEE Conferences"
"Inter-subject Deep Transfer Learning for Motor Imagery EEG Decoding","X. Wei; P. Ortega; A. A. Faisal","Department of Computing, Brain & Behaviour Lab, Imperial College London; Department of Computing, Brain & Behaviour Lab, Imperial College London; Department of Bioengineering, Brain & Behaviour Lab, Imperial College London",2021 10th International IEEE/EMBS Conference on Neural Engineering (NER),"2 Jun 2021","2021","","","21","24","Convolutional neural networks (CNNs) have become a powerful technique to decode EEG and have become the benchmark for motor imagery EEG Brain-Computer-Interface (BCI) decoding. However, it is still challenging to train CNNs on multiple subjects' EEG without decreasing individual performance. This is known as the negative transfer problem, i.e. learning from dissimilar distributions causes CNNs to misrepresent each of them instead of learning a richer representation. As a result, CNNs cannot directly use multiple subjects' EEG to enhance model performance directly. To address this problem, we extend deep transfer learning techniques to the EEG multi-subject training case. We propose a multi-branch deep transfer network, the Separate-Common-Separate Network (SCSN) based on splitting the network's feature extractors for individual subjects. We also explore the possibility of applying Maximum-mean discrepancy (MMD) to the SCSN (SCSN-MMD) to better align distributions of features from individual feature extractors. The proposed network is evaluated on the BCI Competition IV 2a dataset (BCICIV2a dataset) and our online recorded dataset. Results show that the proposed SCSN (81.8%, 53.2%) and SCSN-MMD (81.8%, 54.8%) outperformed the benchmark CNN (73.4%, 48.8%) on both datasets using multiple subjects. Our proposed networks show the potential to utilise larger multi-subject datasets to train an EEG decoder without being influenced by negative transfer.","1948-3554","978-1-7281-4337-8","10.1109/NER49283.2021.9441085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9441085","brain-computer-interface;EEG;multi-subject;deep learning;transfer learning;online decoding","Training;Transfer learning;Neural engineering;Benchmark testing;Feature extraction;Brain modeling;Electroencephalography","","17","","17","IEEE","2 Jun 2021","","","IEEE","IEEE Conferences"
"Multiclass self-paced motor imagery temporal features classification using least-square support vector machine","M. Hamedi; S. -H. Salleh; C. M. Ting; A. B. M. Noor; I. M. Rezazadeh","Center for Biomedical Engineering, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; Center for Biomedical Engineering, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; Center for Biomedical Engineering, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; Center for Biomedical Engineering, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; David Geffen School of Medicine, University of California, Los Angeles, USA",2014 IEEE 19th International Functional Electrical Stimulation Society Annual Conference (IFESS),"12 Feb 2015","2014","","","1","5","Mental tasks classification such as motor imagery based on EEG signals is a challenging issue in brain-computer interface (BCI) systems. Automatic classifier tuning seems to be an essential component in real-time BCI systems which makes the interface more reliable and easy to use and may offer the optimum configuration of classifier. This paper investigates the robustness of Least-Square Support Vector Machine (LS-SVM) to classify multi-class self-paced motor imagery (MI) temporal features while tuning the hyperparameters automatically. MI electroencephalogram (EEG) signals were preprocessed and segmented into non-overlapped distinctive time slots. Five different temporal features were extracted to characterize various properties of three Mis. An extended version of LS-SVM was employed for feature classification while the kernel model parameters were tuned by means of two optimization techniques, Coupled Simulated Annealing (CSA) followed by Simplex. LS-SVM parameters were evaluated and selected through leave-one-out cross validation (LOOCV) cost function. Finally, the proposed method was evaluated and compared to three widely used classifiers. The results indicated the high potential of LS-SVM to classify different Mis by obtaining the average classification accuracy 89.88±8.00 when using Sign Slop Changes (SSC) features. However, this LS-SVM performed slowly due to its additional steps for automatic model parameter tuning. In the comparative study, it was shown that each classifier behaved differently when various features were served; however, KNN outperformed others in both terms of classification accuracy and speed.","","978-1-4799-6483-3","10.1109/IFESS.2014.7036749","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7036749","Self-paced motor imagery;EEG temporal features;least-square support vector machine;classification;BCL","Electroencephalography;Feature extraction;Accuracy;Support vector machines;Tuning;Training;Kernel","","4","","12","IEEE","12 Feb 2015","","","IEEE","IEEE Conferences"
"Progressive fusion of multi-rate motor imagery classification for brain computer interfaces","T. Maloney; G. Kalantar; A. Mohammadi","Concordia Institute for Information System Engineering (CIISE), Concordia University, Montreal, QC, Canada; Concordia Institute for Information System Engineering (CIISE), Concordia University, Montreal, QC, Canada; Concordia Institute for Information System Engineering (CIISE), Concordia University, Montreal, QC, Canada",2017 IEEE 60th International Midwest Symposium on Circuits and Systems (MWSCAS),"2 Oct 2017","2017","","","1613","1616","Motivated by limited availability of training data for practical implementation of a synchronous Brain computer interface (BCI), the paper proposes a novel EEG-based framework consisting of two separate (partially coupled) filters running in parallel: (i) The Progressive Filter: An efficient but computationally extensive combination of feature extraction and classification that uses new arriving epochs to train in an offline fashion, and; (ii) The Active Filter: A simplified feature extraction approach running online based on pre-trained classifiers. The Active Filter produces MI classification results at the end of each epoch while the Progressive Filter takes several epochs to perform processing, adaptation, and re-training tasks. Once the computation of the Progressive Filter is complete, the two filters are coupled to improve the real-time performance of the overall system.","1558-3899","978-1-5090-6389-5","10.1109/MWSCAS.2017.8053247","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8053247","Brain Computer Interface;EEG Processing;Graph Signal Processing;Motor Imagery","Active filters;Electroencephalography;Feature extraction;Covariance matrices;Headphones;Eigenvalues and eigenfunctions;Electrodes","","2","","13","IEEE","2 Oct 2017","","","IEEE","IEEE Conferences"
"Feature Extraction of EEG Signals by Group Sparse on Channel and Frequency in Motor Imagery BCI","H. Xie; X. Xie; R. Tang; S. Xiao; Y. Hou; W. Zeng","The Mech. & Electr End. Coll, Hainan University, Haikou, China; The Mech. & Electr End. Coll, Hainan University, Haikou, China; The Mech. & Electr End. Coll, Hainan University, Haikou, China; The Mech. & Electr End. Coll, Hainan University, Haikou, China; The Mech. & Electr End. Coll, Hainan University, Haikou, China; Hainan Association for Artificial Intelligence, Haikou, China",2022 6th Asian Conference on Artificial Intelligence Technology (ACAIT),"1 Jun 2023","2022","","","1","4","To identify the limb movement intention of the brain in the brain-computer interfaces (BCI) system, it commonly filtered Electroencephalogram (EEG) signals by a wide frequency range and performed common spatial pattern (CSP) to extract spatial features. However, various information embedded in EEG signal appear in multiple frequency bands, and these frequency bands may overlap with each other. Therefore, we proposed to analyses the data of adjacent EEG channels into three segments, filter them respectively, and then splice them to obtain the more important frequency band features, and ignore the unimportant ones to improve the accuracy and reliability of recognition. It utilizes Euclidean distance formula to get adjacent channels and then filter EEG signal in three frequency bands. Finally, we extract features by sparse common spatial pattern (CSP). The experimental results of this method show a higher classification performance in the BCI competition 2008 IIa EEG motor imagery data.","","978-1-6654-5311-0","10.1109/ACAIT56212.2022.10137825","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10137825","Brain-computer interfaces;Three filtering bands;Sparse CSP;EEG signal;BCI competition 2008","Image segmentation;Motion segmentation;Euclidean distance;Feature extraction;Information filters;Electroencephalography;Brain-computer interfaces","","","","18","IEEE","1 Jun 2023","","","IEEE","IEEE Conferences"
"Exploring a Deeper Convolutional Neural Network Architecture with high dropout for Motor Imagery BCI Decoding","R. Alami; A. Partovi; F. Goodarzy","Faculty of Information Technology, Monash University, Melbourne, Australia; Department of Biomedical Engineering, The University of Melbourne, Melbourne, Australia; Department of Medicine, The University of Melbourne, Melbourne, Australia",2021 9th International Winter Conference on Brain-Computer Interface (BCI),"5 Apr 2021","2021","","","1","5","In recent years, brain-computer interfaces (BCI) have gained lots of popularity as an assistive method for individuals with disabilities to regain their communication or mobility and interact with the world more naturally. The utility of such systems rely on their accuracy in decoding user intentions. In this research, we build on previous BCI research that explored CNN models for decoding motor imagery tasks. Inspired by denoising autoencoders, we introduce a deeper CNN model with very high drop out rates that performs better at motor imagery tasks by reducing the effects of EEG data artefacts on the decoder. We tested the model on a hand squeeze data-set where our model has outperformed the previous best classifiers. Additionally, given the deeper nature of this model, we have explored its limitations by comparing its performance as both the individual sample size and the number of training data change.","2572-7672","978-1-7281-8485-2","10.1109/BCI51272.2021.9385323","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9385323","EEG decoding;motor imagery;Deep learning;CCN;BCI;BMI","Training;Brain modeling;Electroencephalography;Data models;Brain-computer interfaces;Decoding;Task analysis","","2","","13","Crown","5 Apr 2021","","","IEEE","IEEE Conferences"
"Correlation Between Forehead EEG and Sensorimotor Area EEG in Motor Imagery Task","K. Li; G. Sun; B. Zhang; S. Wu; G. Wu","School of Computer Engineering and Science, Shanghai University, Shanghai, China; School of Computer Engineering and Science, Shanghai University, Shanghai, China; School of Computer Engineering and Science, Shanghai University, Shanghai, China; School of Computer Engineering and Science, Shanghai University, Shanghai, China; School of Computer Engineering and Science, Shanghai University, Shanghai, China","2009 Eighth IEEE International Conference on Dependable, Autonomic and Secure Computing","15 Jan 2010","2009","","","430","435","Electrodes connection on the scalp needs to apply gel or paste on the scalp and fit EEG-cap on the head and this procedure also needs to deal with the hair on it. By comparison, to fit EEG electrodes on the forehead area is much easier because there is no hair on it. If correlations of the EEGs generated from the forehead area are high with respect to EEGs from the sensorimotor area, it is then possible to achieve relatively high classification accuracy in motor imagery tasks just using EEG from forehead channels. In this way, it will help to make the procedure of motor imagery tasks much easier and convenient. Because correlation coefficients is often used to measure the similarity of two signals, it is necessary to study whether there is a high correlation between forehead channels' EEG and EEG from sensorimotor area during MI(motor imagery) tasks. In this paper, EEG data from three subjects were used in the tests. Firstly, a test was conducted on the correlation between EEGs from forehead 8(Fp1-Af8) channels and EEGs from the sensorimotor area channel C3, C4 during the MI tasks. The correlation is calculated with respect to ERP (event-related-potential), spectral power between 6-25 Hz, and ERSP (event-related-spectral-perturbation) at Alpha rhythms 8-12 Hz. The results of the correlation tests are mostly above 70%. In particular, for subject Sl1, the correlation coefficient of ERSP between forehead channels and C3, C4 are as high as 0.9 during the left hand movement imagery trials. Secondly, we did a test on the classification of imagined left/right hand movement tasks using EEGs from 8 electrodes in the forehead. Classification results show that the accuracy of the forehead 8 channels' EEGs are as high as 81% for subject Sk6 comparing to 90% using 29 channels' EEG signal neighboring to C3, C4. For subject Sk3 and subject Sl1, the accuracies are 65% and 79% comparing to 80% and 83% using EEG signals from 29 channels neighboring to C3, C4. So there are high correlation between EEGs from the forehead area and EEGs from the sensorimotor area. That is to say, we can use EEGs from forehead in some situations, such as classification of left/right imagery, because they are much easier to measure than EEG form the sensorimotor area. This will make BCI system more portable and more convenient to use.","","978-1-4244-5421-1","10.1109/DASC.2009.66","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5380418","","Electroencephalography;Forehead;Testing;Electrodes;Scalp;Hair;Area measurement;Head;Enterprise resource planning;Rhythm","","12","2","17","IEEE","15 Jan 2010","","","IEEE","IEEE Conferences"
"Motor Imagery EEG-EOG Signals Based Brain Machine Interface (BMI) for a Mobile Robotic Assistant (MRA)","S. Mallikarachchi; D. Chinthaka; J. Sandaruwan; I. Ruhunage; T. D. Lalitharatne","Department of Mechanical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Mechanical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Mechanical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Mechanical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Mechanical Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2019 IEEE 19th International Conference on Bioinformatics and Bioengineering (BIBE),"27 Dec 2019","2019","","","812","816","Assistive devices for disabled individuals provide the support to fulfil their activities of daily living. The proposed mobile robotic assistant (MRA) in this paper is capable of providing both mobile and manipulation support for users. The MRA, which consists of an electric wheelchair and a custom developed 5DOF robotic manipulator is controlled by a Motor Imagery (MI) Electroencephalography (EEG) and Electrooculography (EOG) based Brain Machine Interface (BMI) which is proposed in this paper. A custom developed Graphical User Interface (GUI) is utilized to interact with the users and users are able to control either the wheelchair or the robotic manipulator based on a combination of left and right hand MI-EEG signals and EOG signals via this GUI. A Multilayer Perceptron (MLP) Neural Network based classifier is developed to classify the EEG signals of left vs right vs rest. EOG signals (eye-blinks) are used to activate the task on the GUI menu. A set of experiments have been carried out with healthy subjects and the results show the effectiveness of the proposed methods.","2471-7819","978-1-7281-4617-1","10.1109/BIBE.2019.00151","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8941759","Brain Machine Interface, Motor Imagery, Electroencephalography, Electrooculography, Mobile Robotic Assistant, Multilayer Perceptron Neural Network.","Electroencephalography;Electrooculography;Task analysis;Graphical user interfaces;Artificial neural networks;Mobile robots","","5","","18","IEEE","27 Dec 2019","","","IEEE","IEEE Conferences"
"Stroke Motor Imagery Recognition based on EEG","Y. Sun; J. Li; G. Dong; Y. Wang; H. Li; Q. Yang; D. Guo; Y. Zhang; J. Leng; F. Xu","School of Electrical Engineering and Automation, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; (Department of Physics), School of Electronic and Information Engineering, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; (Department of Physics), School of Electronic and Information Engineering, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; (Department of Physics), School of Electronic and Information Engineering, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; (Department of Physics), School of Electronic and Information Engineering, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; School of Mathematics and Statistics, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; Department of Physical Medicine & Rehabilitation Qilu Hospital, Cheeloo College of medcine, Shandong Universiy, Jinan, China; Department of Physical Medicine & Rehabilitation Qilu Hospital, Cheeloo College of medcine, Shandong Universiy, Jinan, China; (Department of Physics), School of Electronic and Information Engineering, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; (Department of Physics), School of Electronic and Information Engineering, Qilu University of Technology (Shandong Academy of Sciences), Jinan, China",2021 IEEE 4th International Conference on Electronic Information and Communication Technology (ICEICT),"15 Sep 2021","2021","","","799","803","Motor imagery based brain computer-interface systems have been widely used in motor rehabilitation after stroke. An effective algorithm is very important whether it is for the analysis of the neuroplasticity results of brain injury or for the external mechanical skeleton to assist the movement of the affected side in patients with dyskinesia. This paper proposes a long short - term memory(LSTM)-Fully connected(FC)-LSTM model to enhance the learning ability of LSTM units. According to the characteristics of high time resolution of electroencephalography(EEG) signals, the lifting wavelet transform is introduced to remove noise, and the proposed framework is used to process the time series EEG signal. After adjusting the parameters of the model, we analyzed the EEG signals of 12 stroke patients while performing right/left hand motor imagination task, in order to improve the algorithm performance and to reduce the offline calibration time. The proposed framework aims to further localize brain injury area and to quantify brain injury degree.","","978-1-6654-3203-0","10.1109/ICEICT53123.2021.9531188","Natural Science Foundation of Shandong Province; Technology Development; Jinan Science and Technology Bureau; Qilu University of Technology; Qilu University of Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9531188","Brain computer interface(BCI);Motor imagery(MI);Lifting wavelet transform;Long short-term memory(LSTM);Stroke Rehabilitation","Wavelet transforms;Analytical models;Time series analysis;Stroke (medical condition);Brain modeling;Feature extraction;Electroencephalography","","3","","14","IEEE","15 Sep 2021","","","IEEE","IEEE Conferences"
"Optimal EEG feature extraction based on R-square coefficients for motor imagery BCI system","P. Chum; S. -M. Park; K. -E. Ko; K. -B. Sim","The School of Electrical Electronics Engineering, Chung-Ang University, Seoul, South Korea; The School of Electrical Electronics Engineering, Chung-Ang University, Seoul, South Korea; The School of Electrical Electronics Engineering, Chung-Ang University, Seoul, South Korea; The School of Electrical Electronics Engineering, Chung-Ang University, Seoul, South Korea","2012 12th International Conference on Control, Automation and Systems","31 Dec 2012","2012","","","754","758","In cue based motor imagery brain computer interface (BCI) paradigm, subject was stimulated by different cue to distinguish different imagination task and proceed by imagination tasks. These evoked the specific related frequency rhythms. But the problem appears as theses rhythms change due subject and imagination task. While some subject is fast induce the electrical signal rhythms, other has long latency in induce them. This related time temporal problem of imagination. To boost the accuracy of EEG signal translation for reliable system, in this paper, we proposed a method for extracting optimal feature. First, EEG signals were extracted and apply to Laplace filter and band pass filter with pass band frequency of 7Hz to 40Hz. Channels C3, Cz, and C4 were applied to Short-Time Fourier Transform with frequency band of 1Hz. R-square correlation coefficient of three channels were found and selected the best frequency and time parameter. Finally, with the selected parameters, optimal STFT feature extracted. We simulated the classification accuracy with linear discriminant analysis with BCI competition IV, III and our laboratory dataset.","","978-89-93215-04-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6393283","Optimal Feature Extraction;R-square Coefficient;Motor Imagery;Electroencelography;Brain-computer Interface","Electroencephalography;Feature extraction;Band pass filters;Time frequency analysis;Brain modeling;Synchronous motors;Electrodes","","","","12","","31 Dec 2012","","","IEEE","IEEE Conferences"
"EEG Artifact Removal Based on Brain Dipoles' Regions Using ICA and Dipfit in Motor Imagery Tasks","N. Abdollahpour; M. Yazdchi; Z. Baharlouei","Department of Biomedical Engineering, Ragheb Isfahani Institute of Higher Education, Isfahan, Iran; Department of Biomedical Engineering, Ragheb Isfahani Institute of Higher Education, Isfahan, Iran; Medical Image and Signal Processing Research Center, School of Advanced Technologies in Medicine Isfahan University of Medical Sciences, Isfahan, Iran",2022 29th National and 7th International Iranian Conference on Biomedical Engineering (ICBME),"2 Mar 2023","2022","","","22","27","In this article, a new semi-automatic Electroencephalogram (EEG) artifact removal has been proposed for Motor Imagery (MI) tasks to improve the system's performance. There are eight reference clusters whose locations have been calculated based on the precise coordinates of a copious amount of brain dipoles acquired from a large number of users performing MI tasks. In this method, called 8 Ref-Clusters, a kind of Blind Source Separation (BSS) algorithm along with the DIPFIT plugin of the EEGLAB platform take on a decisive role. These eight clusters demonstrate which dipoles are brain sources and which ones are artifacts to eliminate. In the case of improving the performance of a system for a particular subject, we defined a specific threshold that could alter the size of clusters in three dimensions. The elaborate threshold pointed out above is unquestionably user-dependent. Having made a comparison between results before and after applying the 8-Ref-Clusters on the BCI-Competition IV 2a datasets, the average performance increased by roughly 4% which is promising when the datasets used in these evaluations had been filtered, between 8 and 30 Hz, only before applying Independent Component Analysis (ICA). Making a comparison between the results of the proposed method and those of other CSP-based methods shows that applying the proposed artifact removal only before CSP can significantly enhance the performance of the system at about 15.6%, in the case of the mCSP method. All in all, the proposed artifact removal method is a semi-automatic method that is computationally fast and able to detect the various types of artifacts like a heartbeat, muscle and head movements, eye blink, line noise, and so on.","","979-8-3503-9717-8","10.1109/ICBME57741.2022.10052870","Isfahan University of Medical Sciences(grant numbers:2400208); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10052870","BSS;DIPFIT Plug-in;EEG;ICA;Motor Imagery;Semi-Automatic EEG Artifact Removal","Training;Head;Heart beat;System performance;Independent component analysis;Muscles;Lead","","","","18","IEEE","2 Mar 2023","","","IEEE","IEEE Conferences"
"Joint channel-frequency selection for motor imagery-based BCIs using a semi-supervised SVM algorithm","Y. Li; J. Long","College of Automation Science and Engineering, South China University of Technology, Guangzhou, P.R. China; College of Automation Science and Engineering, South China University of Technology, Guangzhou, P.R. China",Proceedings of the 29th Chinese Control Conference,"20 Sep 2010","2010","","","2949","2952","In this paper, motor imagery-based Brain computer interfaces (BCIs) are considered, in which channels and frequency band are two important parameters. A semi-supervised support vector machine algorithm is proposed for joint channel-frequency selection automatically and adaptively. This algorithm is designed for small training data case, in which the training data set is insufficient for parameter setting. Our algorithm is then applied to a BCI competition data set. Data analysis results are presented and the effectiveness of this algorithm is demonstrated.","2161-2927","978-7-8946-3104-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5573278","Electroencephalogram (EEG);Motor Imagery;Brain Computer Interfaces (BCIs);Channel;Frequency Band;Semi-supervised Learning","Electroencephalography;Algorithm design and analysis;Training data;Prediction algorithms;Joints;Support vector machines;Accuracy","","","","8","","20 Sep 2010","","","IEEE","IEEE Conferences"
"Quantum-inspired Evolutionary Algorithm for Feature Selection in Motor Imagery EEG Classification","A. C. Ramos; M. Vellasco","Electrical Engineering Department, PUC-Rio, Rio de Janeiro, Brazil; Electrical Engineering Department, PUC-Rio, Rio de Janeiro, Brazil",2018 IEEE Congress on Evolutionary Computation (CEC),"4 Oct 2018","2018","","","1","8","In Brain-Computer Interfaces, one of the most relevant tasks is the selection of a subset of features that efficiently describes the EEG signal, excluding redundant and irrelevant features. This procedure reduces the dimensionality of the dataset (avoiding the dimensionality curse) and improves the classification accuracy of the system. One of the most successful models applied for this task is the use of an Evolutionary Algorithm in a wrapper approach. These models produce excellent results but present the drawback of a considerable high processing time, a critical limitation for its application on real Brain-Computer Interfaces (BCI) systems. Quantum-inspired Evolutionary Algorithms can be an alternative wrapper approach for the feature selection task, given that they outperform classical Evolutionary Algorithms in the exploration and exploitation of the search space, obtaining the global solution much faster. These algorithm employs concepts and principles from the Quantum Mechanics to probabilistically describe a set of different states between the classical logic states 0 and 1. In this paper, a Quantum-inspired Evolutionary Algorithm is developed and tested over three different subjects from publicly available datasets. In the proposed model, Wavelet Packet Decomposition is employed to analyze the time-frequency characteristics of the signals, and a Multilayer Perceptron Neural Network is employed as a classifier.","","978-1-5090-6017-7","10.1109/CEC.2018.8477705","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8477705","Quantum-inspired Evolutionary Algorithms;motor imagery;EEG classification;feature selection;Genetic Algorithm","Feature extraction;Electroencephalography;Brain modeling;Task analysis;Evolutionary computation;Classification algorithms;Signal processing algorithms","","8","","41","IEEE","4 Oct 2018","","","IEEE","IEEE Conferences"
"End-to-end electroencephalogram (EEG) motor imagery classification with Long Short-Term","C. Leon-Urbano; W. Ugarte","Universidad Peruana de Ciencias Aplicadas (UPC) Lima, Peru; Universidad Peruana de Ciencias Aplicadas (UPC) Lima, Peru",2020 IEEE Symposium Series on Computational Intelligence (SSCI),"5 Jan 2021","2020","","","2814","2820","In this paper we generate an end-to-end model for electroencephalogram (EEG) motor imagery brain waves classification. EEG waves are considered a time series, however most of the literature focus on changing the representation of the waves or working on the data set as a whole. One of the goals of the investigation is reaching a conceptually simplified model so it can be generalized for the new approaches at EEG data acquisition (such as the novel EEG buds). First we mention some of the experiments and approaches that didn't obtain good metrics and then we show the results for MLP and LSTM neural networks. LSTM networks are slower to reach a higher accuracy compared to the MLP networks with less seconds of training, however they are better at reaching stable levels of accuracy when given enough data. Normalization plays an important role on the process, showing that the best and most consistent results are obtained when it is done locally at a sequence level, from where we can infer that the patterns are arguably most affected by the values (originally measured in micro volts and then normalized) in the local context of the sequence.","","978-1-7281-2547-3","10.1109/SSCI47803.2020.9308610","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9308610","Deep Learning;End-to-end classification;EEG;motor imagery;BCI","Electroencephalography;Brain modeling;Task analysis;Data models;Training;Computer architecture;Time series analysis","","7","","31","IEEE","5 Jan 2021","","","IEEE","IEEE Conferences"
